chromogram_0_0,chromogram_0_1,chromogram_0_10,chromogram_0_11,chromogram_0_12,chromogram_0_2,chromogram_0_3,chromogram_0_4,chromogram_0_5,chromogram_0_6,chromogram_0_7,chromogram_0_8,chromogram_0_9,chromogram_10_0,chromogram_10_1,chromogram_10_10,chromogram_10_11,chromogram_10_12,chromogram_10_2,chromogram_10_3,chromogram_10_4,chromogram_10_5,chromogram_10_6,chromogram_10_7,chromogram_10_8,chromogram_10_9,chromogram_11_0,chromogram_11_1,chromogram_11_10,chromogram_11_11,chromogram_11_12,chromogram_11_2,chromogram_11_3,chromogram_11_4,chromogram_11_5,chromogram_11_6,chromogram_11_7,chromogram_11_8,chromogram_11_9,chromogram_1_0,chromogram_1_1,chromogram_1_10,chromogram_1_11,chromogram_1_12,chromogram_1_2,chromogram_1_3,chromogram_1_4,chromogram_1_5,chromogram_1_6,chromogram_1_7,chromogram_1_8,chromogram_1_9,chromogram_2_0,chromogram_2_1,chromogram_2_10,chromogram_2_11,chromogram_2_12,chromogram_2_2,chromogram_2_3,chromogram_2_4,chromogram_2_5,chromogram_2_6,chromogram_2_7,chromogram_2_8,chromogram_2_9,chromogram_3_0,chromogram_3_1,chromogram_3_10,chromogram_3_11,chromogram_3_12,chromogram_3_2,chromogram_3_3,chromogram_3_4,chromogram_3_5,chromogram_3_6,chromogram_3_7,chromogram_3_8,chromogram_3_9,chromogram_4_0,chromogram_4_1,chromogram_4_10,chromogram_4_11,chromogram_4_12,chromogram_4_2,chromogram_4_3,chromogram_4_4,chromogram_4_5,chromogram_4_6,chromogram_4_7,chromogram_4_8,chromogram_4_9,chromogram_5_0,chromogram_5_1,chromogram_5_10,chromogram_5_11,chromogram_5_12,chromogram_5_2,chromogram_5_3,chromogram_5_4,chromogram_5_5,chromogram_5_6,chromogram_5_7,chromogram_5_8,chromogram_5_9,chromogram_6_0,chromogram_6_1,chromogram_6_10,chromogram_6_11,chromogram_6_12,chromogram_6_2,chromogram_6_3,chromogram_6_4,chromogram_6_5,chromogram_6_6,chromogram_6_7,chromogram_6_8,chromogram_6_9,chromogram_7_0,chromogram_7_1,chromogram_7_10,chromogram_7_11,chromogram_7_12,chromogram_7_2,chromogram_7_3,chromogram_7_4,chromogram_7_5,chromogram_7_6,chromogram_7_7,chromogram_7_8,chromogram_7_9,chromogram_8_0,chromogram_8_1,chromogram_8_10,chromogram_8_11,chromogram_8_12,chromogram_8_2,chromogram_8_3,chromogram_8_4,chromogram_8_5,chromogram_8_6,chromogram_8_7,chromogram_8_8,chromogram_8_9,chromogram_9_0,chromogram_9_1,chromogram_9_10,chromogram_9_11,chromogram_9_12,chromogram_9_2,chromogram_9_3,chromogram_9_4,chromogram_9_5,chromogram_9_6,chromogram_9_7,chromogram_9_8,chromogram_9_9,genus,spec_centr_0,spec_centr_1,spec_centr_10,spec_centr_11,spec_centr_12,spec_centr_2,spec_centr_3,spec_centr_4,spec_centr_5,spec_centr_6,spec_centr_7,spec_centr_8,spec_centr_9,target
0.02253797988,0.04544764318,0.1891089754,0.1373875567,0.1184700072,0.9746266014,0.5280579254,0.3040571948,0.1241129002,0.08289111994,0.04509091319,0.151027385,0.1714533694,1,1,0.2164307824,0.1982611497,0.2501096489,0.2744825516,0.01090144274,0.02580520565,0.189111691,0.850446199,0.9236492795,1,0.06354716221,0.7335202986,0.7254763789,1,1,1,0.3061927054,0.05576425387,0.06675771936,0.09129710512,0.674264455,1,0.9056995835,0.1313901188,0.03323372275,0.07377073013,0.1422285752,0.09251726816,0.1003597951,1,1,1,0.1850233824,0.1296828967,0.03532737895,0.3055037517,0.1817088963,0.04619024748,0.05813965616,0.4915555356,0.2549715935,0.1527302184,0.1717511268,0.2338347112,0.4656527602,0.1157603145,0.04502652686,0.03526298943,0.4064712195,0.2258363864,0.01673342647,0.02626413709,0.2173353385,0.1530881008,0.1165623221,0.07989795605,0.01675294123,0.03587648465,0.07596168427,0.04113072549,0.01763880292,0.4546047634,0.3127395253,0.0302287179,0.06143428011,0.1277104626,0.05142874334,0.05656987108,0.1113933804,0.02499507992,0.01821012975,0.1343404513,0.1342022787,0.03840535062,0.6989687354,0.6003665664,0.0643118,0.1428739618,0.3367048004,0.068784178,0.06163358134,0.2498468359,0.1389663827,0.07736647525,0.1334848639,0.2585370591,0.1166027896,0.5942961657,1,0.1673268362,0.226709205,0.2524713736,0.07975783695,0.06885883407,0.2118479808,0.1752241712,0.1783794273,0.1127866953,0.2769138573,0.1851919461,0.2698781992,0.4526177704,0.09153619714,0.1085574361,0.1747009337,0.09556717449,0.05212990783,0.1071108593,0.05125314425,0.1369884419,0.2095185118,0.1251486797,0.06765142099,0.1265372645,0.04760929927,0.05869000387,0.08482196023,0.0428074361,0.04439096569,0.04687023424,0.184722113,0.01476308435,0.08499793304,0.8996831875,0.5341525073,0.05491176202,0.2097926652,0.07447706569,0.08441209706,0.1285904833,0.02074374814,0.01923281056,0.02793604484,0.1414757732,0.01170245218,0.04705293564,1,1,0.1853540317,0.383365565,0.08231168382,Hirundo,2822.024553,2741.571214,2700.419539,2717.047457,2695.143685,2531.946635,2503.31953,2549.012425,2456.909553,2511.73401,2569.1512,2277.394194,2249.11558,rustica
0.02664767863,0.02432383909,0.03985745078,0.7219377207,0.5942275667,0.0255467272,0.008362237993,0.01851189595,0.23632517,0.9609379102,1,0.1272038675,0.00948940321,1,0.7570550895,0.3515838277,0.3974084273,0.4125449848,0.2569694448,0.1361944208,0.09786768364,0.2994353427,0.6147277515,0.4269065819,0.3921076181,0.3863056823,0.09449509773,0.045858759,0.01231402891,0.1824152082,0.1756811486,0.01661434506,0.005053795903,0.02101557572,0.3224352954,1,0.6713898888,0.08934913743,0.009008421211,0.009988879855,0.02979946486,0.04492713122,0.6821229307,0.4826059143,0.03669227778,0.01604263511,0.03418429302,0.3773872252,0.5033985681,0.1816582823,0.05395824511,0.0112271731,0.03143750278,0.02277510029,0.00599426925,0.06988828244,0.04484287816,0.01250902625,0.006650746312,0.03625145356,0.4030937971,0.5647404343,0.1266696964,0.02168062351,0.002644463662,0.07312390443,0.06440589737,0.002205093921,0.004473781748,0.002703926424,0.02090287553,0.02307025942,0.03163266182,0.09909264148,0.182051086,0.07854659633,0.01100082346,0.001998142809,0.1794675018,0.09814698907,0.01402253767,0.01523710846,0.005886688183,0.04407861501,0.05950136096,0.04126281648,0.08229202596,0.2803877266,0.3000137248,0.05599542751,0.01277115748,0.04047555798,0.0242616666,0.01568828444,0.01348325509,0.003943686496,0.01733997857,0.008674845398,0.008251038971,0.06817006142,0.2896406607,0.2983168673,0.06384625503,0.01672654919,0.03638033117,0.01867951059,0.00911062336,0.01068077321,0.00462173386,0.006669862436,0.001703696915,0.006988002792,0.07223369858,0.1518526172,0.07608848243,0.01369917106,0.003588511517,0.09713305096,0.04800582064,0.03331217422,0.0488738335,0.03099228376,0.02524900366,0.01245223689,0.04322690357,0.1745561638,0.4210174024,0.1238192342,0.02198672609,0.01395450909,0.08974622607,0.12367024,0.3114880528,0.4497055172,0.4667725568,0.2351043971,0.3453892562,0.7434546523,0.8319057385,0.4424433814,0.1734040893,0.1104398908,0.1445914342,0.8185117808,1,1,1,1,1,1,1,1,0.475842944,0.4009764277,1,1,Hirundo,2211.752209,2236.409866,2067.536406,2209.74328,2218.246385,2262.998212,2254.470759,2440.490747,2625.376508,2541.504141,2399.224568,2257.699359,2119.82594,rustica
0.03177942357,0.02576618612,0.04825904382,0.6840486859,0.4528908283,0.02496678507,0.008019988379,0.02026720996,0.2608279787,0.9830727064,1,0.1142505254,0.008843819245,1,0.7222551685,0.3478032765,0.4013882329,0.3993256561,0.247123052,0.1339962864,0.09903915918,0.3205721985,0.6135438139,0.4342861607,0.3898812888,0.3866621623,0.07825643239,0.04071983306,0.01405425107,0.1848450591,0.1626402467,0.01602272801,0.004873583945,0.02353524937,0.3561984483,1,0.6671574263,0.08095726537,0.008494686955,0.02530130953,0.03396470143,0.05413222283,0.6525886075,0.3835850334,0.03584785415,0.01575297915,0.03702806502,0.413017463,0.4775103204,0.1845268368,0.05040602948,0.01068656339,0.03856572207,0.02405080961,0.007034835289,0.06660588686,0.03545072335,0.01203344064,0.006824730167,0.03941620234,0.442068681,0.5343607956,0.1257002341,0.01982264137,0.002481948051,0.09632768201,0.06699361199,0.002278401143,0.004518593166,0.002945217367,0.01999922554,0.02377168816,0.03185994572,0.1073464569,0.1777383569,0.0776578007,0.01004738941,0.001946573062,0.1486002642,0.087410383,0.01430934733,0.01407010543,0.004846144086,0.04368216183,0.06031777108,0.04001323629,0.09050198005,0.2836407245,0.3028708125,0.05143682723,0.01253633593,0.02680930938,0.02116729973,0.01587938322,0.01230889615,0.003195225701,0.01694524546,0.008534973992,0.008567242225,0.07572504926,0.294332857,0.3009792589,0.05923493447,0.01635323506,0.02947887828,0.01675564356,0.009533678644,0.009805703045,0.003946342893,0.006384575768,0.001640391921,0.007638102591,0.07918701202,0.1488216749,0.07581449944,0.0126493117,0.003574923016,0.05810294996,0.03812776061,0.03456488453,0.04507371212,0.02433701093,0.02459560976,0.0127094146,0.04479331108,0.1904423004,0.4114749918,0.1203894341,0.02082557891,0.01418250541,0.09575630731,0.1271469045,0.3190534147,0.4235938336,0.3896284117,0.2373327444,0.3581891923,0.7504925754,0.8366427246,0.4312023396,0.1724564963,0.1095711777,0.1481173886,0.8778749108,1,1,1,1,1,1,1,1,0.469310578,0.4315018423,1,1,Hirundo,2317.943696,2259.932907,2072.317041,2207.536238,2192.489145,2262.639219,2253.587167,2450.688047,2627.711297,2537.392488,2391.599341,2252.801715,2114.776349,rustica
0.03345880661,0.02648178113,0.05122434428,0.6890229755,0.4448101478,0.02477609751,0.007920024873,0.02086041581,0.2691145526,0.9901891756,1,0.1104601392,0.008657684759,1,0.7174497092,0.346609194,0.423315945,0.4447103213,0.2441574176,0.1333013865,0.09947163852,0.3276672026,0.6132014908,0.4371038877,0.3892553534,0.3867678841,0.0821479788,0.04142291212,0.01467382452,0.1891304612,0.1668165455,0.01583769769,0.004821260195,0.02438639813,0.3676121769,1,0.6659221733,0.0784937084,0.008345271979,0.03020451577,0.03558485074,0.05736027397,0.6546950841,0.3728196377,0.03557308232,0.01567113676,0.03799057839,0.4248928607,0.4695915517,0.1855393841,0.04934497854,0.01052341992,0.02326826183,0.02077228996,0.007397474127,0.06666351124,0.03418446491,0.01188416893,0.006886376043,0.04047671178,0.4550904826,0.5249890021,0.1254800644,0.0192739065,0.002433694766,0.07193097105,0.06131106885,0.002302991853,0.004303909353,0.002443989902,0.01973236599,0.02399172288,0.03194306113,0.110127044,0.1763994595,0.0774025494,0.009767506824,0.001931759889,0.1532486153,0.08795244054,0.01440178907,0.01380005399,0.004340317969,0.0435766482,0.06055686273,0.0396361647,0.09330822,0.2847379843,0.3037984167,0.05009557285,0.01246909478,0.01921783375,0.01968387648,0.01594028829,0.01209870573,0.002924015937,0.01681841617,0.008492896467,0.00867788221,0.07829858825,0.2958404924,0.3018710671,0.05787321989,0.0162435326,0.01955246389,0.01454454811,0.009667883488,0.00953229114,0.003495157866,0.006295620155,0.001622653669,0.007854333916,0.08152311678,0.1478823367,0.07575336108,0.01233960736,0.003573853267,0.04599693706,0.03549456861,0.03496381255,0.04525924963,0.02479660601,0.02438610192,0.01281010349,0.04529459538,0.1958497691,0.4083881739,0.1193953731,0.02048623261,0.01426074315,0.100212041,0.1300165903,0.3214040697,0.4135530386,0.3625352191,0.237989786,0.362423884,0.7525680155,0.8382422655,0.4278040924,0.1723469045,0.1093413828,0.1492709134,0.8576122264,1,1,1,1,1,1,1,1,0.4674575781,0.4424489509,1,1,Hirundo,2202.934883,2226.452059,2073.88093,2219.925083,2233.564318,2262.547578,2253.18131,2453.871809,2628.365253,2536.094265,2389.176033,2251.246848,2113.195177,rustica
0.01538223141,0.02458697949,0.0889888185,0.7722085232,0.4412087126,0.02315476108,0.007292751609,0.02795546434,0.3660924145,1,1,0.07984913371,0.007297235147,1,0.6343799744,0.3260427281,0.4311875672,0.4122995731,0.2131567397,0.1228501573,0.1034121817,0.4095838136,0.5831265096,0.4775659094,0.3716068305,0.3741085187,0.05671844571,0.03288375158,0.02252085225,0.2108516981,0.1619500904,0.01392598582,0.004412511946,0.03416051045,0.4993646763,0.9536226432,0.6688973232,0.05908742707,0.006942817799,0.009557396019,0.03352360455,0.09575319104,0.6876153917,0.3109836362,0.0326253471,0.01521565053,0.0496195317,0.5605242723,0.3803281274,0.195828402,0.04002598929,0.009041458195,0.01975016535,0.019791849,0.01137965856,0.06892052181,0.03035239454,0.01040199418,0.007586790128,0.05250207187,0.5972960812,0.4175699481,0.1258638482,0.01464066538,0.001994704367,0.08273890782,0.05800592475,0.002623672217,0.004715881878,0.003152197371,0.01792895224,0.02680198961,0.03363250129,0.1408345812,0.1550777463,0.07531676246,0.007463689361,0.001850279482,0.1252104266,0.07526165464,0.01541910112,0.01362439959,0.004484616864,0.0430483869,0.06227051772,0.03664896025,0.126744879,0.2843581559,0.3192689281,0.03977481006,0.01209016269,0.01732329136,0.01956289601,0.01644137308,0.01168914848,0.003522091895,0.01531300368,0.007942085929,0.01003453597,0.1082875863,0.2919582584,0.3086129185,0.04613603315,0.0152140085,0.01180267583,0.01224194864,0.01094897319,0.009843293747,0.005508241746,0.005515410975,0.001524580982,0.01036375944,0.1088989423,0.1329987991,0.07635769039,0.009755990952,0.00361246616,0.05023253559,0.03583120139,0.03952936483,0.0528249686,0.04020127835,0.02264257456,0.01484883906,0.05232587203,0.2618875418,0.3601367087,0.1125352124,0.01781926779,0.01534275726,0.1310183051,0.1505143658,0.3489403389,0.4768628026,0.4632970856,0.2509950228,0.4187045661,0.7885184576,0.8696892381,0.3782561816,0.17958228,0.1108856881,0.1647039577,0.9045928176,1,1,1,1,1,1,1,1,0.4302901504,0.5888755597,1,1,Hirundo,2244.415806,2262.997605,2089.942123,2240.119548,2286.386753,2261.995375,2250.271346,2483.243221,2632.400312,2523.508921,2366.646647,2236.31644,2098.466972,rustica
0.008586516715,0.04112799245,0.1206277527,0.8214971367,0.3832098443,0.03641362836,0.01381284366,0.03933780817,0.4519585285,0.3724855524,0.2454009291,0.05294294136,0.01161489623,0.07989855413,0.06738698493,0.02911873997,0.1917692747,0.1559494714,0.02052336425,0.00578258609,0.03156429511,0.4476872791,0.7958039392,0.4952712125,0.06190631373,0.01696023252,0.007034681937,0.02061845581,0.07543753228,0.6261060841,0.3661250166,0.01769902421,0.005529143466,0.02290471671,0.3278163552,1,1,0.09633217678,0.007024072317,0.01014867838,0.02199819973,0.02199775261,0.1290541349,0.05559845522,0.01323622809,0.009068928865,0.04914190065,0.588543448,0.4033949169,0.1155454722,0.02050339444,0.003389436823,0.05212284893,0.05449455363,0.002115157755,0.004913440266,0.0033468096,0.0138893028,0.01540286073,0.02684697533,0.1601394809,0.1641405581,0.08555750828,0.01004384939,0.001550415256,0.1113064307,0.09529457445,0.01396960402,0.01200810617,0.003949500415,0.04360904272,0.06294943224,0.03522410372,0.1116625218,0.2152333635,0.2165928568,0.03297256129,0.01073731248,0.02748054375,0.03325860436,0.01876422317,0.01249034994,0.004399518043,0.02189246012,0.0130784753,0.01047089748,0.1055516212,0.3117740971,0.3627970902,0.06328138633,0.01941546615,0.009149310683,0.01241525756,0.01159659516,0.009907261949,0.005819665503,0.005485229401,0.001507408152,0.008137895156,0.08832599418,0.1176258897,0.07408401522,0.01354338715,0.004990171681,0.02732948507,0.03437501643,0.03005512538,0.03274651604,0.02368922346,0.01816174865,0.007224714332,0.0265174216,0.1998960494,0.289654437,0.1041428897,0.01886274882,0.01324611091,0.0503009521,0.09931244957,0.2538476998,0.3129139591,0.278022134,0.1424455117,0.2432763621,0.4871875728,0.6429042981,0.3494188966,0.1342886583,0.07366722027,0.1150974308,0.4466287598,0.9242910379,1,1,1,1,1,1,1,0.3922256252,0.496868251,1,1,1,1,0.5590854208,0.5117836425,0.4724884108,0.3653511138,0.2196952032,0.1516206919,0.3795969569,0.4646580887,0.500529403,0.7176897211,0.7166794981,Hirundo,2283.038198,2261.446453,2090.251124,2259.565116,2350.801947,2261.986449,2250.245812,2483.739533,2632.432811,2523.282295,2366.259502,2236.05089,2098.209979,rustica
0.03414728516,0.02922613028,0.09821071622,0.7850220351,0.4364871788,0.02274688798,0.00718994529,0.02950972211,0.3879539845,1,1,0.07518116332,0.007099095182,1,0.6206909966,0.3243484705,0.4561577227,0.4662869176,0.209060601,0.1216093128,0.104874046,0.4276592914,0.5750960267,0.488218492,0.3709982621,0.3742172805,0.1077267732,0.04285693864,0.02454127608,0.2145198538,0.1608803201,0.0136134813,0.004365808549,0.03636564235,0.5291720796,0.9416368085,0.6675635495,0.05592809716,0.006769890721,0.01669638325,0.03624288364,0.1052557581,0.7007300869,0.3140624213,0.03207902945,0.01516608645,0.05215984508,0.588890692,0.3642883917,0.1986196227,0.03857460218,0.008811205678,0.01983285908,0.01993676682,0.01239064353,0.07198464034,0.03566521563,0.01014924722,0.007773988585,0.05517813175,0.6284268475,0.3986038878,0.1261076202,0.01392968002,0.001933483069,0.1110834577,0.06267013831,0.002683679234,0.005496666616,0.0051415799,0.0176234323,0.02717535126,0.03391512334,0.1478068345,0.1510609965,0.07506075548,0.007115008668,0.001835382024,0.1770371412,0.08483476998,0.01559560379,0.01370941075,0.004804165634,0.04304526195,0.06247866364,0.03617346223,0.134423788,0.2833146026,0.3212564855,0.03804496242,0.0120207964,0.02685631356,0.02184187343,0.01654885716,0.01210256662,0.004858263238,0.01507376645,0.007882322385,0.01036712511,0.1152744616,0.290939927,0.3107457448,0.04439127701,0.01508405972,0.03688421106,0.01740063598,0.01118545955,0.01248399127,0.01273805027,0.005365216481,0.001517330275,0.01089202904,0.1147940717,0.1298694893,0.07646472474,0.009356098102,0.003642122018,0.1029841882,0.04666423457,0.04028584511,0.0541482172,0.04356530526,0.02223896346,0.01525057131,0.05337462492,0.2764516491,0.3497398426,0.1114921663,0.01740829206,0.01555478408,0.1395611458,0.1566065664,0.3528356592,0.4999327608,0.51498234,0.2519013326,0.4283029008,0.7911123043,0.8734896358,0.368552438,0.1816135082,0.1108480342,0.1672599953,0.8584040656,1,1,1,1,1,1,1,1,0.4227929122,0.6254112438,1,1,Hirundo,2153.026918,2218.361393,2093.397756,2237.588476,2252.063541,2261.88869,2250.039315,2488.667063,2632.668387,2520.939644,2362.3954,2233.385031,2095.634559,rustica
0.01345541018,0.04281157626,0.1406623764,0.8803268579,0.4210943768,0.03667848564,0.01333169145,0.03946816833,0.4530377803,0.3702745914,0.2680463443,0.05593363793,0.01223667454,0.1182402603,0.08185855008,0.03513450246,0.198981267,0.1642740089,0.02296610804,0.006471135526,0.03312006824,0.4604276835,0.753431327,0.4658656968,0.06412144181,0.02246552297,0.01661900154,0.02194694254,0.07981131646,0.6034495265,0.3488365084,0.01633018853,0.005154550081,0.02342938564,0.3416023189,1,1,0.09720915128,0.006842721047,0.009667363613,0.02192184893,0.02862528559,0.1572772573,0.07331804377,0.01398652862,0.009690158211,0.05094770108,0.6146714446,0.3797111462,0.1138703912,0.0221186495,0.003863803015,0.04322619558,0.04710603864,0.002205625848,0.006314350976,0.005994483497,0.01284559633,0.01359524299,0.02681885862,0.1783933288,0.1650145807,0.08906335823,0.01060403694,0.001520048553,0.1466250897,0.1009420724,0.01393191147,0.01189913477,0.00451642226,0.04373704326,0.06303783798,0.03442705238,0.1145099914,0.198498147,0.1937993566,0.03033038552,0.01062326854,0.04209475331,0.03834957122,0.01983509978,0.01315874583,0.00563517883,0.02383818592,0.01487379631,0.010991786,0.1117151164,0.3141351326,0.3753968277,0.06658915748,0.02087940958,0.01453268387,0.01331707667,0.0123407477,0.01170265721,0.01051742296,0.005516266297,0.001544990192,0.008158237611,0.08975987658,0.1148177988,0.07677181216,0.01501136613,0.005741228708,0.05795040358,0.04101622388,0.02910927484,0.03010022335,0.02252324387,0.01689076127,0.006194955107,0.02350604313,0.198328274,0.2647711078,0.1014870152,0.01892406154,0.01315658896,0.09803002442,0.1023909116,0.2386317427,0.299492885,0.2877663144,0.1246098167,0.2162018821,0.4292782822,0.60042001,0.3377353581,0.1266336667,0.06799516969,0.1089782534,0.4814174847,0.8710242607,1,1,1,1,1,1,1,0.3791811434,0.49977238,1,1,1,1,0.6297704795,0.5733986801,0.5735622619,0.4145112355,0.2529749753,0.1717298006,0.3943466269,0.4364919383,0.533840716,0.8503877793,0.8416589728,Hirundo,2221.264145,2246.997728,2093.717361,2239.127887,2259.293093,2261.8779,2250.022923,2489.156365,2632.68294,2520.694557,2362.011399,2233.117369,2095.377488,rustica
0.01035354922,0.04228831927,0.151387332,0.8921146044,0.4175211802,0.03609559917,0.01319923464,0.04113263069,0.4724436659,0.3615082366,0.2703045757,0.05415556237,0.01200715667,0.1431598351,0.09022785315,0.03659153087,0.204324454,0.1715397542,0.02242986623,0.006387632438,0.03474318111,0.483294971,0.7433685408,0.4647783489,0.06202501822,0.02235458985,0.01525959376,0.02190263217,0.08625582719,0.6217943523,0.3729508896,0.01606257841,0.005108979395,0.02452688455,0.3596465303,1,1,0.09246310279,0.006642445902,0.01040955736,0.02221746161,0.03067917847,0.156944783,0.06699598431,0.01373183465,0.00981749516,0.05306085188,0.641725975,0.3645858556,0.1145229888,0.02137286737,0.003762132809,0.04106291033,0.04623672254,0.002265247065,0.005804179245,0.004599706184,0.01255193585,0.01374886319,0.0273856265,0.1859147038,0.161238983,0.08906699046,0.01014675959,0.00149771403,0.1207603842,0.09420894238,0.01404795498,0.01178539502,0.004225508478,0.04369210414,0.06306882995,0.03407405029,0.1201295105,0.1968795223,0.1946898208,0.02929244876,0.01059556709,0.03602186439,0.03717921096,0.0198622055,0.01268606119,0.004540199237,0.02357817561,0.01474988629,0.01118058693,0.1179295063,0.3140154483,0.3777731893,0.06443595949,0.02072045861,0.01268556399,0.01294561839,0.01250102586,0.009438128458,0.00473124903,0.005389903967,0.001539262852,0.008488835495,0.0939593311,0.1128337255,0.07711315634,0.01456333767,0.005750186335,0.03021515043,0.03325000273,0.02943331376,0.03503287435,0.03623129335,0.01655930877,0.006254965699,0.02409669438,0.2083596024,0.2586784232,0.1010975452,0.01849178913,0.0132728252,0.03382063948,0.08509725484,0.2404599712,0.3079275971,0.3088596163,0.1245242791,0.2207952598,0.4311151656,0.608165581,0.3298937932,0.1268849687,0.06787482757,0.1106255633,0.3436004871,0.8348071593,1,1,1,1,1,1,1,0.3735737463,0.5241124433,1,1,1,1,0.6244997537,0.5764731002,0.5771455991,0.4092671915,0.250306947,0.1724440183,0.4049815131,0.4319791491,0.5535872373,0.8504582394,0.840566495,Hirundo,2269.83715,2252.990033,2096.624882,2243.606206,2278.681165,2261.772277,2249.911477,2493.532858,2632.742357,2518.482501,2358.579671,2230.699341,2093.073593,rustica
0.03956614064,0.03760966005,0.169859123,1,0.5483252086,0.03424553217,0.01247976272,0.03696174401,0.4372818025,0.6963576021,0.7603065224,0.0539836062,0.008432872737,0.6162622325,0.2970227392,0.1411132678,0.3414130638,0.3408833672,0.09373893211,0.04824717116,0.0543698379,0.4821412902,0.6112104312,0.4582057424,0.1327316254,0.1270248824,0.05192462,0.02206664097,0.04533351007,0.3301893423,0.2288628467,0.01201463923,0.00502987135,0.0317204913,0.4809909634,1,1,0.06090619501,0.00382965285,0.0359026899,0.03188041741,0.09589051977,0.4784887955,0.2085586546,0.0266317505,0.01872158602,0.05973721791,0.700417979,0.320040218,0.1465331689,0.02599772716,0.006146549409,0.03248957378,0.02243155861,0.006038194213,0.02418302984,0.01148184799,0.008961645543,0.008325951741,0.04530781277,0.4774016323,0.2686886795,0.1277128693,0.009694062214,0.001134838621,0.110684639,0.06577557474,0.006418538886,0.006779485818,0.002932724738,0.03220100659,0.0648126701,0.03632195917,0.1301099029,0.1284710407,0.07997555872,0.007629268552,0.00356617724,0.07107914349,0.05051928276,0.02132761049,0.01454960056,0.004557734298,0.04500819082,0.05822443676,0.02251882041,0.1387343182,0.3200762847,0.4377747911,0.04592089188,0.01635916162,0.01599650958,0.01306476601,0.01618039164,0.0105269568,0.004173660764,0.009683706555,0.004366465764,0.008744140293,0.1071567209,0.1786527699,0.1882276295,0.02568525719,0.01059712584,0.03139722295,0.0185888986,0.01555836956,0.01490869502,0.01512701826,0.008223201667,0.002587317282,0.01362825422,0.1511257596,0.1494900217,0.09504126626,0.009042374975,0.004646350489,0.03459931519,0.0370345824,0.08922686843,0.123933128,0.1288245718,0.04136926755,0.06586581114,0.1256361588,0.3642303745,0.3289007111,0.1091951037,0.0200239684,0.02849908017,0.1522092765,0.302766289,0.6386462557,0.8219032659,0.9190700917,0.6543246257,1,1,1,0.3557699407,0.3202156782,0.2626787095,0.3372242178,1,1,1,0.9325789243,1,1,0.9580626004,0.5891481159,0.7089161444,0.3752533325,0.7881758347,1,1,Hirundo,2174.907602,2236.687385,2101.248897,2242.058508,2281.98316,2261.601374,2249.945608,2500.244398,2632.574806,2515.024581,2353.326758,2226.911424,2089.530421,rustica
0.01106752461,0.03144378895,0.1831916783,1,0.549849192,0.03376198578,0.01224920997,0.03854578017,0.4568870566,0.6964920898,0.7615868387,0.05167560334,0.008321019392,0.460562193,0.269017651,0.1425839875,0.3550147107,0.390411211,0.09208417703,0.04729541969,0.05604198074,0.5035296282,0.6055642615,0.4607676119,0.1319802962,0.1271894388,0.01323965144,0.01413655706,0.04908864769,0.3346317546,0.2431111272,0.01184411681,0.004975800806,0.03330553763,0.5055526159,1,1,0.05796265014,0.003698484017,0.0105445965,0.02635683415,0.103120494,0.4796184141,0.2137349938,0.0263019269,0.01865458945,0.06221480301,0.7289576516,0.3080599043,0.1486608186,0.02527732701,0.006013280536,0.01729162883,0.01914740943,0.006409459267,0.02453398485,0.01281411727,0.008759254684,0.008447550169,0.04707676799,0.4968715448,0.2609423724,0.1279855965,0.009269068714,0.001112423711,0.08608334936,0.06102778744,0.006525428946,0.006954074897,0.003769645632,0.03223109302,0.06452392481,0.0361926779,0.1356755916,0.1265061744,0.07993953496,0.007403538405,0.003569505937,0.06169274761,0.04918481951,0.02148210948,0.01480423683,0.006098607567,0.0450614131,0.05749167917,0.02244482427,0.1461540899,0.3213888418,0.4405644324,0.04443304375,0.01630144546,0.01713806549,0.0135784554,0.0163301002,0.01063303585,0.00525452273,0.009534237852,0.004304621001,0.009062783902,0.1125901102,0.1778029231,0.1896767513,0.02499191617,0.01057333405,0.03024162804,0.01875113485,0.0158025401,0.0174182352,0.02429118929,0.008058538054,0.002568588536,0.01415663402,0.1579887678,0.1471338287,0.09510856643,0.008756860019,0.004705248048,0.03468509171,0.03743089584,0.09070248279,0.1157802958,0.1093249386,0.04107634258,0.06699793742,0.126645304,0.3775117571,0.3218529518,0.1086018205,0.0198525676,0.02899375018,0.1287905769,0.2972592653,0.6445535192,0.826184676,0.9628185176,0.6578242767,1,1,1,0.3511834279,0.3297684263,0.2628050041,0.3401598407,1,1,1,0.918881522,1,1,0.9436857093,0.5892996215,0.7131807515,0.3723690237,0.8306938211,1,1,Hirundo,2351.612848,2263.255001,2104.282851,2257.188104,2348.250964,2261.530021,2250.117593,2504.498029,2632.299066,2512.794305,2350.008837,2224.469856,2087.289738,rustica
