,index,n_transactions,block_height_max-min,fee_mean,fee_median,fee_std,fee_min,fee_max,fee_max-min,size_mean,size_median,size_std,size_min,size_max,weight_mean,weight_median,weight_std,weight_min,weight_max,confirmations_mean,confirmations_median,confirmations_std,confirmations_min,confirmations_max,vin_sz_mean,vin_sz_median,vin_sz_std,vin_sz_min,vin_sz_max,vout_sz_mean,vout_sz_median,vout_sz_std,vout_sz_min,vout_sz_max,inputsAmount_mean,inputsAmount_median,inputsAmount_std,inputsAmount_min,inputsAmount_max,outputsAmount_mean,outputsAmount_median,outputsAmount_std,outputsAmount_min,outputsAmount_max,target
1137,1137,250,2315.0,12803.288,10000.0,11164.356252250493,10000.0,150000.0,140000.0,607.52,437.0,780.0595909684383,223.0,7897.0,2430.08,1748.0,3120.2383638737533,892.0,31588.0,331030.864,331099.0,545.8976888122029,329560,331875,3.4,2.0,5.342862972129813,1.0,53.0,1.984,2.0,0.1785258691164256,1.0,3.0,179635591.284,126322003.5,167680479.1179128,12000000,1139112500,179622787.996,126302003.5,167676792.05566716,11990000,1139062500,1
1138,1138,13,15535.0,234425.15384615384,7942.0,574889.2470708084,1286.0,2042497.0,2041211.0,8121.615384615385,403.0,14882.50759862319,226.0,35845.0,32486.46153846154,1612.0,59530.03039449276,904.0,143380.0,155552.61538461538,153686.0,4968.2397543204615,152348,167860,53.46153846153846,2.0,99.35929363058712,1.0,240.0,5.923076923076923,3.0,7.250994626733843,2.0,28.0,1634809433.2307692,4785510.0,4006418739.9523625,84592,14269022045,1634575008.0769231,4778822.0,4005848693.593993,82084,14266979548,2
1139,1139,18,11098.0,83970.05555555556,30000.0,148372.0382256442,678.0,454964.0,454286.0,15993.666666666666,397.0,31078.814796843053,225.0,97844.0,62717.833333333336,1328.0,124821.5313549474,797.0,391034.0,115685.61111111112,116896.0,2738.023162770776,105945,117046,39.11111111111112,2.0,95.2377142849524,1.0,300.0,302.94444444444446,3.0,875.1156207457404,1.0,2901.0,339305037.6111111,17719203.5,849855635.8952253,1396154,3078578362,339221067.5555556,17703554.0,849791768.6343944,941190,3078123398,1
1140,1140,33,9897.0,363515.42424242425,101814.0,719786.9327464652,82080.0,3247040.0,3164960.0,9681.363636363636,421.0,22341.69012297719,289.0,80955.0,38725.454545454544,1684.0,89366.76049190876,1156.0,323820.0,151471.33333333334,153699.0,3353.331689032045,144044,153941,63.81818181818182,1.0,151.70951983672913,1.0,548.0,6.9393939393939394,5.0,6.941448848850803,2.0,42.0,21671127796.33333,3312812096.0,70258922343.11835,350155495,391324282498,21670764280.90909,3312712096.0,70258974429.43427,350053699,391324132566,3
1141,1141,218,64123.0,48256.88073394496,10000.0,67055.77892321834,0.0,300000.0,300000.0,6215.275229357798,1768.0,6157.808250444741,167.0,14673.0,24861.10091743119,7072.0,24631.233001778965,668.0,58692.0,314347.5,313839.5,7248.477421719721,261041,325147,1.1788990825688073,1.0,2.1381146522734547,1.0,32.0,178.29357798165137,6.0,180.54621695361968,1.0,401.0,1213305419.6284404,3723559.0,1249847742.3712714,0,2603152075,2436980348.738532,2504497573.0,410614771.1395346,156419,2616233241,5
1142,1142,8,5390.0,1658808.25,316369.5,2077729.490341853,3900.0,4178829.0,4174929.0,17268.875,18802.0,15109.82301529609,556.0,31678.0,66696.5,69245.5,62659.50067285429,1570.0,126712.0,152965.625,154092.5,2381.2970017858547,149146,154535,108.25,119.0,99.74359986628572,2.0,201.0,26.5,19.5,20.907961573115088,2.0,54.0,2777148780.75,2140411734.5,2916673389.072155,40441537,7440983141,2775489972.5,2140095365.0,2914820191.599945,40341537,7436826347,2
1143,1143,250,93496.0,312685.956,213982.0,304345.9657418698,2710.0,2374964.0,2372254.0,6205.496,5526.5,4382.056099208505,223.0,37263.0,24364.88,21688.0,17424.912385206662,669.0,149052.0,87533.792,90749.5,11810.957934139957,1695,95176,16.708,6.0,17.99550189223445,1.0,50.0,96.164,6.0,147.63664660810585,1.0,1077.0,1226441341.272,328159374.0,2154474599.568864,1462905,20085041804,1226128655.316,328037404.5,2154403555.8947253,1446030,20084995675,2
1144,1144,16,19455.0,286979.8125,100000.0,375280.097163744,1960.0,1267950.0,1265990.0,7570.375,3030.5,11744.972001527576,256.0,36913.0,30281.5,12122.0,46979.88800611031,1024.0,147652.0,151459.5,153020.5,5755.539244936135,137120,156575,42.375,7.5,79.00116032903146,1.0,240.0,17.8125,9.0,24.70146756773775,3.0,100.0,7699007126.25,2074581201.5,13047175557.13879,74242,46508608214,7698720146.4375,2074054801.5,13047171229.672989,71734,46508386088,2
1145,1145,8,21725.0,19627072.0,4113328.0,26460419.34170589,344811.0,70214208.0,69869397.0,24629.25,19468.5,25656.610920551677,1116.0,68310.0,97375.875,74074.5,103654.5672599104,3702.0,273240.0,169196.875,173822.0,9578.391118069589,153722,175427,142.75,105.5,165.8534206546767,1.0,440.0,95.875,97.0,69.15704178586175,23.0,245.0,16072806223.5,10775221566.5,20412989956.72144,89560000,60364778529,16053179151.5,10772845289.0,20396634675.942783,88957716,60330317367,2
1146,1146,10,8744.0,621676.0,361880.0,1188515.2227623246,7480.0,3970300.0,3962820.0,11111.7,3693.0,24130.849531714008,374.0,79142.0,44446.8,14772.0,96523.39812685605,1496.0,316568.0,157473.8,157782.0,3261.4032358275963,153723,162456,65.1,6.0,166.9008022083111,2.0,536.0,45.2,41.5,43.19156296212388,2.0,101.0,2493579833.2,1551984928.5,2802959195.543182,3413326,6599812285,2492958157.2,1549866878.5,2803165133.1171384,3405846,6599377685,3
1147,1147,2,103.0,86885.0,86885.0,52163.26724813161,50000.0,123770.0,73770.0,12613.0,12613.0,17517.86339711553,226.0,25000.0,50452.0,50452.0,70071.45358846211,904.0,100000.0,153772.0,153772.0,60.81118318204309,153729,153815,75.5,75.5,105.35891039679558,1.0,150.0,4.0,4.0,2.8284271247461903,2.0,6.0,51314718.0,51314718.0,70407276.98362392,1529255,101100181,51227833.0,51227833.0,70355113.71637578,1479255,100976411,4
1148,1148,2,3.0,100000.0,100000.0,0.0,100000.0,100000.0,0.0,3694.5,3694.5,2107.885314717098,2204.0,5185.0,14778.0,14778.0,8431.541258868392,8816.0,20740.0,153726.5,153726.5,13.435028842544405,153717,153736,17.5,17.5,19.091883092036785,4.0,31.0,10.0,10.0,11.31370849898476,2.0,18.0,6057351551.5,6057351551.5,8093280284.905397,334538180,11780164923,6057251551.5,6057251551.5,8093280284.905397,334438180,11780064923,2
1149,1149,8,25734.0,200891.25,79029.0,294334.7756104312,588.0,858243.0,857655.0,3905.875,3343.0,3437.8097029317123,388.0,9549.0,14704.0,13372.0,12675.001053817932,863.0,33908.0,144547.0,148236.0,10664.50383280909,127984,153734,21.375,11.0,24.985352852078297,1.0,61.0,19.75,2.0,36.2875421361893,1.0,101.0,1277999800.0,501000025.0,2396977178.1875134,21400000,7176264332,1277798908.75,500960920.5,2396896156.6181145,21399412,7175883732,3
1150,1150,4,30535.0,150104.0,70147.5,212275.65912746568,5157.0,454964.0,449807.0,22261.0,22261.0,25444.981063725187,225.0,44297.0,89044.0,89044.0,101779.92425490076,900.0,177188.0,113708.0,120765.0,14923.78155830485,91382,121920,150.5,150.5,172.6277304876981,1.0,300.0,1.5,1.5,0.5773502691896257,1.0,2.0,1511750717.75,1069616769.0,1824662493.1406052,58397019,3849372314,1511600613.75,1069386708.5,1824560734.391752,58391862,3849237176,1
1151,1151,2,1907.0,407838.0,407838.0,64151.555616368336,362476.0,453200.0,90724.0,6774.5,6774.5,3177.030767871158,4528.0,9021.0,27098.0,27098.0,12708.123071484632,18112.0,36084.0,154651.0,154651.0,1350.5739520663058,153696,155606,29.0,29.0,29.698484809834994,8.0,50.0,51.0,51.0,70.71067811865476,1.0,101.0,4032345514.5,4032345514.5,4338340574.746509,964675475,7100015554,4031937676.5,4031937676.5,4338276423.190891,964312999,7099562354,2
1152,1152,3,32.0,237256.66666666663,4385.0,403345.5583099104,4385.0,703000.0,698615.0,569.6666666666666,226.0,596.1143626296328,225.0,1258.0,2278.6666666666665,904.0,2384.457450518531,900.0,5032.0,280409.3333333333,280413.0,10.96965511460864,280397,280418,3.333333333333333,1.0,4.041451884327381,1.0,8.0,2.0,2.0,0.0,2.0,2.0,91881501.66666669,68469702.0,100220350.19587892,5439379,201735424,91644245.0,68465317.0,99837546.45960164,5434994,201032424,4
1153,1153,20,131765.0,292550.55,131192.0,435842.245506508,19096.0,1880293.0,1861197.0,4999.2,4301.5,4299.656431806959,420.0,15893.0,19706.7,17206.0,17407.978597546346,1032.0,63572.0,103410.9,107242.5,39525.85839928084,21952,153734,26.55,22.5,27.327400939446527,1.0,101.0,12.65,1.5,23.03607011440513,1.0,100.0,2197882175.55,878251067.0,3696038531.2812943,763163,15457691323,2197589625.0,878119875.0,3695713043.948897,733163,15455811030,3
1154,1154,2,7.0,68794.5,68794.5,94096.82069283744,2258.0,135331.0,133073.0,10721.0,10721.0,12006.673144547576,2231.0,19211.0,42884.0,42884.0,48026.69257819031,8924.0,76844.0,153720.5,153720.5,14.849242404917495,153710,153731,64.5,64.5,89.80256121069154,1.0,128.0,35.5,35.5,36.06244584051392,10.0,61.0,3958388038.5,3958388038.5,1865728360.412871,2639118863,5277657214,3958319244.0,3958319244.0,1865822457.233564,2638983532,5277654956,2
1155,1155,2,4.0,248690.5,248690.5,197296.2269798893,109181.0,388200.0,279019.0,4929.5,4929.5,1484.2171337105633,3880.0,5979.0,19718.0,19718.0,5936.868534842253,15520.0,23916.0,153730.0,153730.0,2.8284271247461903,153728,153732,22.0,22.0,25.45584412271571,4.0,40.0,50.5,50.5,68.58935777509511,2.0,99.0,2013518273.5,2013518273.5,2139023062.3470297,501000561,3526035986,2013269583.0,2013269583.0,2138825766.12005,500891380,3525647786,3
1156,1156,2,361.0,65005.0,65005.0,83106.25999285493,6240.0,123770.0,117530.0,13128.5,13128.5,16788.836305712197,1257.0,25000.0,52514.0,52514.0,67155.34522284879,5028.0,100000.0,153896.5,153896.5,236.88077169749343,153729,154064,78.5,78.5,101.1162697096763,7.0,150.0,4.0,4.0,2.8284271247461903,2.0,6.0,51775981.5,51775981.5,69754951.88609622,2451782,101100181,51710976.5,51710976.5,69671845.62610337,2445542,100976411,4
1157,1157,73,18177.0,310436931.5068493,50000.0,662044255.3352022,10000.0,2683890000.0,2683880000.0,17891.219178082192,226.0,28607.02269560482,225.0,93511.0,71564.87671232877,904.0,114428.09078241928,900.0,374044.0,405003.0958904109,405892.0,3537.7357682107327,388115,406299,99.10958904109587,1.0,158.90734211796328,1.0,519.0,1.8630136986301369,2.0,0.3462123823589072,1.0,2.0,14142382232.369864,11646775373.0,13978399624.248444,103480000,86402744010,13831945300.863014,11646725373.0,13848083685.744987,103404000,86401984010,0
1158,1158,2,293.0,50000.0,50000.0,0.0,50000.0,50000.0,0.0,527.5,527.5,127.9863273947651,437.0,618.0,2110.0,2110.0,511.9453095790604,1748.0,2472.0,308418.5,308418.5,211.4249275747777,308269,308568,2.5,2.5,0.7071067811865476,2.0,3.0,2.0,2.0,0.0,2.0,2.0,1072730200.0,1072730200.0,272866850.0056392,879784200,1265676200,1072680200.0,1072680200.0,272866850.0056392,879734200,1265626200,0
1159,1159,5,5191.0,21676.2,4180.0,25871.51174941271,1693.0,50000.0,48307.0,315.6,257.0,81.15602257380533,256.0,405.0,1262.4,1028.0,324.6240902952213,1024.0,1620.0,151635.8,153695.0,2838.402138527941,148525,153716,1.4,1.0,0.5477225575051661,1.0,2.0,3.0,3.0,0.0,3.0,3.0,925295064.2,14383266.0,2051816612.1541889,35840,4595676383,925273388.0,14333266.0,2051827706.7054808,33332,4595674690,2
1160,1160,2,6.0,91007.0,91007.0,15197.13894126128,80261.0,101753.0,21492.0,1717.0,1717.0,1639.0735187904172,558.0,2876.0,6868.0,6868.0,6556.294075161669,2232.0,11504.0,153699.0,153699.0,8.48528137423857,153693,153705,7.5,7.5,9.192388155425116,1.0,14.0,17.5,17.5,9.192388155425116,11.0,24.0,381238173.0,381238173.0,280500292.5685044,182894514,579581832,381147166.0,381147166.0,280485095.4295631,182814253,579480079,3
1161,1161,250,173486.0,84081.464,58740.0,78230.43487346002,9440.0,532000.0,522560.0,2436.748,1705.5,2188.932113081335,371.0,15772.0,9567.436,6625.0,8735.960113595374,1154.0,63088.0,96229.384,100521.0,48680.0861014844,1369,174855,7.852,3.5,15.014253468917987,1.0,107.0,37.692,19.5,41.75359369378139,1.0,232.0,112325180.196,38036673.0,316306574.74587566,454885,4145712394,112241098.732,37924399.0,316287600.2219288,399885,4145253171,3
1162,1162,4,17664.0,1570000.25,999078.5,1852107.929737065,100000.0,4181844.0,4081844.0,17233.0,17625.5,16513.188567525856,1672.0,32009.0,68932.0,70502.0,66052.75427010343,6688.0,128036.0,144886.75,144885.5,10203.800186695147,136050,153726,102.75,103.5,113.45593858410408,3.0,201.0,43.25,35.0,45.24286315726124,2.0,101.0,6351357825.0,6196983506.5,6794074838.610882,3597602,13007866685,6349787824.75,6195984428.0,6793047194.774867,3497602,13003684841,2
1163,1163,18,30108.0,542551.7222222222,563570.0,514780.649227451,22600.0,2178434.0,2155834.0,13787.055555555557,7404.0,16488.868617672037,226.0,58467.0,55076.05555555556,29616.0,66016.57171852625,904.0,233868.0,156331.38888888888,154525.0,9607.952448447792,140675,170761,87.0,24.0,115.38273904960064,1.0,396.0,8.61111111111111,2.0,23.24837474114212,1.0,101.0,2065486147.9444444,265890320.0,5352533007.384892,1603332,22422628674,2064943596.2222223,265230510.0,5352342430.582939,1536332,22421675874,4
1164,1164,22,52601.0,229513.13636363635,30000.0,859173.9774084395,1354.0,4065346.0,4063992.0,2117.7272727272725,499.0,6439.262307511247,218.0,30698.0,8356.636363636364,1705.0,25786.607615924637,542.0,122792.0,142324.45454545456,145951.0,14809.425594877624,101368,153969,11.818181818181818,1.0,42.437221267629546,1.0,201.0,10.136363636363637,2.0,16.452805389805267,1.0,75.0,3048571929.409091,608532924.5,6591349963.686873,4800604,30133655804,3048342416.2727275,608486552.5,6591125177.865605,4797616,30133651410,3
1165,1165,2,12.0,130095.0,130095.0,104998.28593839044,55850.0,204340.0,148490.0,1807.0,1807.0,2076.0655095637035,339.0,3275.0,7228.0,7228.0,8304.262038254814,1356.0,13100.0,153709.5,153709.5,0.7071067811865476,153709,153710,10.5,10.5,12.020815280171307,2.0,19.0,3.0,3.0,2.8284271247461903,1.0,5.0,25681704.5,25681704.5,34473810.95553233,1305039,50058370,25551609.5,25551609.5,34578809.24147072,1100699,50002520,4
1166,1166,250,96179.0,111987.776,10000.0,457382.1224370908,3255.0,4442900.0,4439645.0,1919.516,374.0,7863.511114887538,191.0,83521.0,7678.064,1496.0,31454.04445955015,764.0,334084.0,346848.092,367936.0,30736.859238035544,273667,369844,12.304,2.0,53.34463595094594,1.0,566.0,2.496,2.0,6.077972606389079,1.0,70.0,17592172.636,7460008.5,66953975.82699904,30070,1003761906,17480184.86,7450008.5,66714712.689907216,70,1001000000,1
1167,1167,26,39024.0,62579.65384615384,45440.0,49001.4802126975,7085.0,177365.0,170280.0,5692.461538461538,3776.0,6393.512876225521,553.0,27620.0,22580.26923076923,13987.5,25659.5019009453,1885.0,110480.0,155184.61538461538,156003.5,7654.550965677449,122810,161823,28.423076923076923,10.5,38.46678887240065,1.0,150.0,27.307692307692307,13.0,48.406420426029634,3.0,250.0,730624424.2307693,130999843.5,1610672900.3084252,7018042,7844504556,730561844.5769231,130917093.5,1610656970.085667,6998428,7844407976,4
1168,1168,6,25766.0,277900.0,75000.0,488875.1456149106,10000.0,1267800.0,1257800.0,5369.0,5252.0,3806.784942704276,935.0,11068.0,21476.0,21008.0,15227.139770817104,3740.0,44272.0,137285.5,130177.5,12766.29267641941,127956,153722,26.33333333333333,30.5,19.418204517067657,3.0,50.0,17.5,13.0,13.187114923287808,8.0,44.0,3035458537.0,2700405761.0,3071338106.924669,54749415,7320331066,3035180637.0,2700285961.0,3071579648.7392125,53481615,7320281066,2
1169,1169,23,19151.0,45739.739130434784,10202.0,101764.9026786818,4809.0,454964.0,450155.0,6243.608695652174,571.0,15069.762270366957,346.0,44311.0,24703.652173913044,1957.0,60385.515580091866,1054.0,177244.0,112221.47826086955,114312.0,5656.155141802811,95164,114318,40.21739130434783,1.0,102.87589898943958,1.0,300.0,8.565217391304348,9.0,5.115272026504391,1.0,16.0,1137702743.0869565,415285841.0,2228319198.846627,2000000,8028183537,1137657003.347826,415275639.0,2228333210.4370546,1970000,8028174575,1
1170,1170,50,73809.0,1440783.44,122372.0,1882101.5620137665,5040.0,6618188.0,6613148.0,14113.78,890.5,15067.132337275716,225.0,32985.0,56417.86,3562.0,60303.00009594744,670.0,131940.0,159202.68,164813.0,15802.056075778268,104787,178599,89.8,2.0,98.48795637548992,1.0,220.0,21.76,15.0,18.210290878444287,2.0,85.0,17923865592.16,12772351660.0,22170096877.13186,299950000,144420673717,17922424808.72,12772212172.0,22170024048.39672,299889662,144420573717,2
1171,1171,28,31798.0,73932.71428571429,68365.0,51826.63425938525,14818.0,283000.0,268182.0,2503.0,2604.5,2208.102788804436,373.0,12158.0,10012.0,10418.0,8832.411155217744,1492.0,48632.0,152424.0357142857,154372.5,7796.168367916339,125410,157208,6.785714285714286,3.0,14.890606392291708,1.0,81.0,44.35714285714285,38.0,43.81544990974817,2.0,114.0,312726693.4285714,100308974.5,1116459476.7793348,13414048,6000000000,312652760.71428573,100258815.5,1116419420.475134,13373548,5999717000,3
1172,1172,250,7880.0,1126404.184,675061.0,1195955.180816461,0.0,8291287.0,8291287.0,24793.348,14157.5,33885.11216929641,961.0,140972.0,98586.052,55700.0,135654.1902473194,3844.0,563888.0,4281.248,4321.5,2259.877496612322,26,7906,39.336,2.0,60.273598954465065,1.0,343.0,569.692,101.0,1081.1747947873805,2.0,4251.0,4125083665.908,1379076865.0,4976481250.105392,64039149,18500000000,4123957261.724,1376993185.0,4976470399.792864,64030005,18496373351,3
1173,1173,22,82088.0,139155.27272727274,94116.0,83339.27292481237,29556.0,360000.0,330444.0,5323.590909090909,5026.5,7014.016271241944,486.0,35115.0,21191.136363636364,20106.0,28054.30330846547,1296.0,140133.0,132479.72727272726,148439.0,30362.7421391381,71762,153842,13.590909090909092,3.5,15.274189530081976,1.0,48.0,99.13636363636364,8.5,224.5588893925039,4.0,1050.0,223333716.0,40324134.0,460229427.211328,975708,1664596406,223194560.72727272,40129134.0,460191164.5707155,913834,1664356406,3
1174,1174,70,50740.0,501523.8571428572,62787.5,1401874.606616764,201.0,10000000.0,9999799.0,4478.214285714285,1093.0,11074.924751787888,192.0,75564.0,17908.14285714286,4372.0,44301.54244486064,670.0,302256.0,153568.87142857144,154658.0,10284.45049566197,118580,169320,29.857142857142858,7.0,75.10558475428871,1.0,512.0,1.8857142857142857,2.0,0.3204551628343092,1.0,2.0,420201216.9142857,107738394.5,1273714390.5329902,294892,10006010401,419699693.05714285,107582594.5,1273114702.120359,285892,10000733601,3
1175,1175,33,163575.0,1020007.5151515153,180300.0,1367762.6253373637,2580.0,4181844.0,4179264.0,10690.90909090909,1886.0,12210.045340219966,225.0,32009.0,42644.36363636364,7452.0,48934.68806085961,900.0,128036.0,87452.84848484848,73539.0,67258.1211044999,264,163832,67.81818181818181,3.0,81.41001725273684,1.0,201.0,17.242424242424242,12.0,14.344054306206246,2.0,57.0,3530371353.969697,761528650.0,6368290463.84369,12770671,30355374506,3529351346.454545,761338861.0,6368039633.253227,12713932,30354112280,2
1176,1176,19,59325.0,1546561.5789473683,151320.0,2608780.0968998754,1130.0,8724380.0,8723250.0,9779.578947368422,8661.0,13583.990582527613,224.0,44923.0,37872.52631578947,22300.0,54632.44157129476,896.0,179692.0,176629.57894736843,167808.0,23759.72426962108,153090,212413,51.89473684210526,33.0,76.66586574715136,1.0,250.0,10.526315789473683,1.0,25.730156153286643,1.0,100.0,5429250174.263158,1754890234.0,7440402750.185717,1281360,26542466217,5427703612.684211,1753898885.0,7438444533.858179,1261360,26536334192,2
1177,1177,100,19294.0,122612700.0,50000.0,447032547.7085737,10000.0,2467010000.0,2467000000.0,12075.41,669.5,23673.386754884978,226.0,90809.0,48301.64,2678.0,94693.54701953992,904.0,363236.0,397887.26,397500.5,7033.238808240319,388728,408025,66.89,4.0,131.4354237108878,1.0,504.0,1.91,2.0,0.2876234912646614,1.0,2.0,4955009865.89,47795107.5,13129295302.138794,1333162,86402744010,4832397165.89,47785107.5,12848058007.021488,1323162,86401984010,0
1178,1178,18,31857.0,979324.2777777778,297750.0,1741442.7053417456,3723.0,6057280.0,6053557.0,4953.5,1662.0,7706.301357827052,224.0,31171.0,18518.0,5838.0,30834.674084257043,896.0,124684.0,170614.38888888888,168471.0,11554.958895433743,153709,185566,26.444444444444443,7.0,51.06307774210964,1.0,204.0,28.166666666666668,18.0,31.80316299474925,1.0,101.0,3171168979.055556,1035231915.5,4371563752.509062,8210000,14488480086,3170189654.7777777,1034954867.5,4371108349.436179,8176400,14488361686,3
1179,1179,12,96005.0,674934.0,238700.0,1437643.5387540518,4711.0,5158500.0,5153789.0,7527.25,3258.0,12626.295642788144,258.0,45091.0,30109.0,13032.0,50505.18257115258,1032.0,180364.0,126310.0,132660.0,33860.85955790254,57705,153725,32.75,12.0,46.38793926324933,1.0,147.0,8.416666666666666,2.0,13.95745700550806,2.0,50.0,5145530900.75,671511710.0,9722684419.722952,189447342,34288065870,5144855966.75,671273010.0,9721306198.27052,189020742,34282907370,3
1180,1180,165,10621.0,19460.60606060606,10000.0,33405.58171734707,1000.0,230000.0,229000.0,1188.5878787878787,258.0,3144.6648275930715,224.0,20572.0,4754.351515151515,1032.0,12578.659310372286,896.0,82288.0,350910.7636363636,351882.0,3052.5681528736195,344130,354741,7.393939393939394,1.0,21.36491795309886,1.0,139.0,1.963636363636364,2.0,0.2178304635829089,1.0,3.0,147502239.6727273,3806000.0,282439299.23416984,100000,1501140032,147482779.06666666,3796000.0,282415583.5967914,90000,1501000032,1
1181,1181,2,3.0,80819.5,80819.5,109473.5647565201,3410.0,158229.0,154819.0,837.5,837.5,866.2058069535207,225.0,1450.0,3350.0,3350.0,3464.8232278140827,900.0,5800.0,153708.5,153708.5,17.67766952966369,153696,153721,1.0,1.0,0.0,1.0,1.0,20.0,20.0,25.45584412271571,2.0,38.0,1169131528.0,1169131528.0,1650714657.327071,1900000,2336363056,1169050708.5,1169050708.5,1650605183.7623146,1896590,2336204827,3
1182,1182,2,13.0,32375.5,32375.5,41464.03454199796,3056.0,61695.0,58639.0,6337.0,6337.0,8647.915933911476,222.0,12452.0,25348.0,25348.0,34591.6637356459,888.0,49808.0,153728.5,153728.5,4.949747468305833,153725,153732,37.5,37.5,51.61879502661797,1.0,74.0,4.0,4.0,2.8284271247461903,2.0,6.0,62510033.5,62510033.5,88207925.81756479,137611,124882456,62477658.0,62477658.0,88166461.78302279,134555,124820761,4
1183,1183,250,15038.0,29313.716,20000.0,35212.025138078105,5000.0,383346.0,378346.0,580.488,373.0,593.520990801579,191.0,4947.0,2321.952,1492.0,2374.083963206316,764.0,19788.0,258536.128,258185.5,4084.626501191142,249219,264241,2.792,1.0,3.147756260880383,1.0,21.0,4.42,2.0,11.05170397009304,1.0,141.0,330414033.256,4073819.0,1646442594.5949142,105000,18678983220,330384719.54,4059556.0,1646420447.4564595,90000,18678599874,1
1184,1184,124,10698.0,119446.12096774194,11520.0,360686.4942926185,376.0,2772600.0,2772224.0,3619.129032258064,486.0,10693.411971535155,191.0,92104.0,14476.516129032258,1944.0,42773.64788614062,764.0,368416.0,158742.66129032258,158321.0,3113.205458334912,153714,164410,21.830645161290324,3.0,70.81703457906335,1.0,621.0,11.540322580645162,2.0,26.14356834383467,1.0,136.0,64654205.78225806,17843477.0,116975571.91974664,575699,787319895,64534759.661290325,17686347.0,116817088.4685968,574569,786801335,3
1185,1185,80,152553.0,2294892.5,252295.0,3817154.5353970574,782.0,16206175.0,16205393.0,11495.2,725.0,13027.68811921922,191.0,32009.0,45964.375,2900.0,52125.20839927379,449.0,128036.0,165237.3125,165081.5,35371.296210486405,42603,195156,73.05,4.5,83.97662423389926,1.0,201.0,18.7625,2.0,26.684866877186487,1.0,151.0,5189281016.15,95514125.5,8621129612.33821,232283,42620028209,5186986123.65,95414227.0,8619401581.747189,230023,42617380142,2
1186,1186,250,20773.0,169284.12,10746.5,904408.5272867598,3252.0,10000000.0,9996748.0,7776.692,336.0,19242.470883437385,333.0,124588.0,26004.74,1344.0,63597.15810894807,1332.0,398527.0,145339.072,146998.0,6338.170310614986,133307,154088,47.836,1.0,122.96364232297826,1.0,789.0,6.988,2.0,9.304523233913804,2.0,101.0,22947996716.744,5001000100.5,46558483646.87318,10842618,208965890562,22947827432.624,5000851748.5,46558538162.08396,10806739,208965884019,3
1187,1187,27,79924.0,1695865.7037037036,187500.0,3536517.7932761963,1221.0,10000000.0,9998779.0,10091.111111111111,1137.0,23127.937884620667,222.0,89564.0,40295.22222222222,4452.0,92533.39805727248,666.0,358256.0,155106.66666666666,153700.0,19973.600018331887,92059,171983,67.22222222222223,7.0,157.18223948734288,1.0,607.0,4.0,2.0,5.173898991015457,1.0,24.0,618331982.8148148,327662992.0,772656458.9319211,1056094,3210000000,616636117.1111112,327018792.0,769831956.0344335,973830,3200000000,3
1188,1188,2,3.0,64623.5,64623.5,63107.158900555805,20000.0,109247.0,89247.0,3098.0,3098.0,4063.035564697902,225.0,5971.0,12392.0,12392.0,16252.142258791608,900.0,23884.0,153707.0,153707.0,4.242640687119285,153704,153710,20.5,20.5,27.577164466275352,1.0,40.0,2.0,2.0,0.0,2.0,2.0,1124931745.0,1124931745.0,882372452.9313991,501000200,1748863290,1124867121.5,1124867121.5,882435560.0902996,500890953,1748843290,3
1189,1189,234,66171.0,75638.52564102564,50000.0,225964.6670594711,0.0,2504000.0,2504000.0,2798.9273504273506,260.0,10697.980682618872,223.0,94630.0,11195.709401709402,1040.0,42791.92273047549,892.0,378520.0,365438.3376068376,370677.5,14146.997029553706,311370,377518,18.22222222222222,1.0,72.56828793574128,1.0,641.0,2.7051282051282053,2.0,3.978835556658052,1.0,52.0,15062742476.688034,198311924.0,41229439066.24574,80567,233105902032,15062666838.162394,198301924.0,41229446022.96536,70567,233105852032,1
1190,1190,38,45062.0,197578.86842105264,75000.0,279985.8649043296,1165.0,1056450.0,1055285.0,3538.2631578947367,2242.5,3974.7759595826583,226.0,17754.0,14153.052631578948,8970.0,15899.103838330637,904.0,71016.0,145485.1052631579,151422.5,14440.8025995216,122926,167983,18.0,6.0,25.13208351135301,1.0,115.0,16.210526315789473,6.5,24.52153812769373,2.0,101.0,6553302519.684211,1696128266.0,12987172902.276772,38034,63639829699,6553104940.815789,1696028266.0,12987161271.43969,35526,63639828534,2
1191,1191,170,167302.0,315710.0117647059,56117.5,824063.3954638777,402.0,8614447.0,8614045.0,3350.9823529411765,1111.0,4430.4332224002965,191.0,25353.0,12999.123529411763,4320.5,17188.036860410433,541.0,96420.0,60659.42941176471,44742.0,55785.7083711529,3719,171021,20.91176470588235,5.5,29.84909546076675,1.0,168.0,6.423529411764706,2.0,21.5054012593937,1.0,193.0,629072534.5588236,302209262.0,1099610677.440429,400019,8600000000,628756824.5470588,302118382.5,1099430120.1263862,396982,8599937560,3
1192,1192,24,22777.0,1715390.5416666667,236118.0,3296383.894589092,10027.0,10000000.0,9989973.0,14120.458333333334,2752.0,28700.61922673774,225.0,92972.0,56481.833333333336,11008.0,114802.47690695096,900.0,371888.0,161790.125,158606.5,8244.286218015806,152299,175076,94.875,14.5,194.82105780745923,1.0,630.0,3.1666666666666665,2.0,6.57840119777143,1.0,34.0,629917788.2916666,101057899.5,838041498.0543554,328000,2010000000,628202397.75,96014447.5,836524346.4161108,233465,2000970453,3
