,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,target
574,56,24,1,3,7,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,1,0,7,3,3,3,4,11,11,7,5.571428571,6.0,5.25,0,0,0,0,0,0,16,0.1875,0.8125,0,0,0,0.0,0,0.0,0,0,40.0,0,0.0,0.0,0,0,0,58.33333333,0,0,0,1,0,0,260,-1,40123,0,0,4,1
575,43,34,1,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,4,4,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,2,0.0,1.0,0,0,0,0.0,0,0.0,1,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,0,726,4386,0,0,1,4,0
576,163,39,2,6,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,1,0.159509202,0.153846154,0,0,0,0,0,3,0,0,0,0,0,0,13,5,2,2,3,33,12,33,10.84615385,6.4,13.625,0,0,1,0,1,0,24,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,3,1,0,-1,0,0,1,0,0
577,299,23,2,5,2,0,1,0,0,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0.421404682,0.0,0,0,0,0,0,3,0,0,0,0,0,0,15,9,2,7,2,192,11,192,18.2,9.0,19.61538462,0,0,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,1,1,1,0,948,7086,18263,0,1,3,0
578,89,19,1,1,4,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.02247191,0.0,0,0,0,0,0,1,0,0,0,0,0,0,9,2,4,15,4,15,15,10,7.555555556,15.0,6.625,0,0,0,0,0,0,44,0.659090909,0.340909091,0,2,0,0.133333333,0,0.133333333,0,1,64.28571429,0,0.0,100.0,0,0,0,66.66666667,0,0,0,1,0,0,150,2041,493547,0,1,3,1
579,20,11,1,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,4,4,0,4,4,0,4.0,4.0,0.0,0,0,0,0,0,0,109,0.917431193,0.082568807,0,2,0,0.111111111,0,0.0,0,1,57.14285714,0,100.0,0.0,0,0,0,88.88888889,0,0,0,1,0,1,0,-1,146147,0,0,5,1
580,107,21,1,4,2,1,1,0,0,1,0,0,0,9,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,15,11,2,3,2,14,14,13,5.533333333,8.5,5.076923077,4,0,0,0,0,0,6,0.333333333,0.666666667,0,0,0,0.0,0,0.0,0,1,50.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,0,140,4609,0,0,1,3,0
581,34,26,1,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,2,0,2,3,3,3,0,18,18,0,10.5,10.5,0.0,0,0,0,0,0,0,222,0.7612612609999999,0.2387387389999999,0,1,0,0.075471698,0,0.0,0,1,52.38095238,0,93.93939394,6.0606060610000005,0,0,0,38.29787234,0,0,0,1,1,0,427,6512,0,0,0,2,1
582,60,22,1,3,1,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,1,0,0,0,1,0.033333333,0.0,0,0,0,0,0,3,0,0,0,0,1,0,6,4,3,3,3,13,13,10,7.166666667,8.0,6.75,0,0,0,0,0,0,53,0.867924528,0.132075472,0,1,0,0.0,0,0.0,0,1,72.72727273,0,75.0,25.0,0,0,0,50.0,0,0,0,1,1,0,197,4917,601002,0,1,2,1
583,37,29,1,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.081081081,0.1034482759999999,0,0,0,0,0,2,0,0,0,0,0,0,2,4,11,11,0,13,13,0,12.0,12.0,0.0,0,0,0,0,0,0,44,0.545454545,0.454545455,0,2,0,0.0,0,0.0,0,1,11.11111111,0,0.0,100.0,0,0,0,25.0,0,0,0,1,0,0,645,1546,4669,0,1,2,0
584,30,21,1,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,64,0.859375,0.140625,0,1,0,0.333333333,0,0.0,0,1,71.42857143,0,100.0,0.0,0,0,0,83.33333333,0,0,0,1,0,0,30,1796,678863,0,0,2,1
585,65,16,1,2,1,0,0,0,0,0,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,8,2,2,2,3,10,9,10,5.75,5.5,5.833333333,0,1,0,0,0,0,729,0.92866941,0.07133059,0,0,0,0.2115384619999999,0,0.0384615379999999,0,0,100.0,0,100.0,0.0,0,0,0,76.25570776,0,0,0,0,0,0,904,7131,12,0,0,7,1
586,29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.034482759,0.05,0,0,0,0,0,2,0,0,0,0,0,0,2,0,5,5,0,11,11,0,8.0,8.0,0.0,0,0,0,0,0,0,8,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,1,0,124,1337,20989,0,0,6,0
587,67,15,1,2,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,1,0,0,3,0,6,1,2,8,2,15,8,15,8.0,8.0,8.0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,1,0,-1,0,0,1,2,0
588,54,11,1,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.148148148,0.0,0,0,0,0,0,2,0,0,1,0,0,0,4,1,1,3,1,32,3,32,9.75,3.0,16.5,0,0,0,0,0,0,58,0.0,1.0,0,2,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,1,0,208,7828,383,0,1,6,0
589,32,24,1,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,16,16,0,9.5,9.5,0.0,0,0,0,0,0,0,49,0.428571429,0.571428571,0,0,0,0.285714286,0,0.107142857,0,0,75.0,0,0.0,0.0,0,1,0,20.58823529,0,0,0,1,0,0,228,2329,3474559,0,0,1,1
590,24,16,1,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,0,177,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,1,100.0,0,0,0,0,0,0,591,2695,1453975,0,0,1,1
591,131,14,1,3,2,0,1,0,0,1,0,0,6,7,0,1,0,0,0,0,0,0,0,1,0,0.061068702,0.0,0,0,0,0,0,3,1,0,0,0,0,0,16,2,2,4,2,12,5,12,6.4375,4.5,6.714285714,0,0,0,0,0,0,22,0.2272727269999999,0.772727273,0,2,0,0.058823529,0,0.0,0,1,23.07692308,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,210,1617,11992,0,1,4,0
592,30,22,1,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,14,14,0,8.5,8.5,0.0,0,0,0,0,0,0,135,0.977777778,0.022222222,0,0,0,0.0,0,0.0,0,0,81.81818182,0,100.0,0.0,0,0,0,66.66666667,0,0,0,1,1,0,315,4799,1616591,0,0,2,1
593,77,15,1,2,1,0,0,0,0,0,5,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,9,3,1,3,1,13,7,13,6.444444444,5.0,6.857142857,0,0,0,0,0,0,66,0.848484848,0.151515152,0,1,0,0.0,0,0.0,0,1,89.28571429,0,0.0,0.0,0,0,0,20.0,0,0,0,0,0,0,507,8829,2635,0,0,6,1
594,36,16,1,3,1,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,5,2,3,2,6,6,3,3.4,4.5,2.666666667,0,1,0,0,0,0,18,0.5,0.5,0,0,0,0.7777777779999999,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,0.0,0,0,0,0,3,1,0,-1,11312,0,0,4,1
595,55,47,1,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,1,0,0,0,5,0,5,5,0,11,11,0,7.8,7.8,0.0,0,0,0,0,0,0,68,0.955882353,0.044117647,0,0,0,0.0,0,0.0,0,0,62.5,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,584,8181,178077,0,1,4,1
596,44,28,1,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,4,4,2,3,2,20,20,5,7.5,11.5,3.5,0,0,0,0,0,0,112,0.892857143,0.107142857,0,0,0,0.5,0,0.5,0,0,100.0,0,88.88888889,11.11111111,0,0,0,71.79487179,0,0,0,1,1,0,390,5088,53595,0,1,5,1
597,64,36,1,5,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.046875,0.083333333,0,0,0,0,0,3,0,0,1,0,0,0,10,4,1,1,3,7,7,5,4.4,4.5,4.25,1,0,0,0,0,0,22,0.181818182,0.818181818,0,1,0,0.277777778,0,0.0,0,1,0.0,0,16.66666667,83.33333333,0,0,0,25.0,0,0,0,1,1,0,217,5626,0,0,1,5,0
598,31,5,1,1,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.064516129,0.0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,1,2,1,9,2,9,4.5,2.0,5.333333333,0,0,0,0,0,0,29,0.931034483,0.068965517,0,0,0,1.0,0,0.0,0,0,92.30769231,0,0.0,100.0,0,0,0,0.0,0,0,0,1,2,1,0,-1,19748,0,1,6,0
599,196,13,2,4,1,0,1,2,0,3,1,0,0,3,0,1,0,2,0,0,0,0,0,0,1,0.3979591839999999,0.7692307690000001,0,0,1,1,1,3,0,0,0,0,0,0,17,19,2,2,2,64,3,64,11.0,2.5,13.61538462,2,0,0,0,0,2,3,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,1,0,-1,0,1,0,0,0
600,79,13,2,3,2,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,0,0,0,0,0.126582278,0.0,0,0,0,0,0,3,1,0,0,0,1,0,12,5,2,3,2,15,6,15,4.75,4.5,4.8,4,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,1,0,220,2618,0,0,1,0,0
601,54,25,1,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,3,3,4,17,17,5,6.166666667,10.0,4.25,1,0,0,0,0,0,111,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,2,0,444,3573,0,0,1,1,1
602,30,21,1,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,30,0.7333333329999999,0.2666666669999999,0,0,0,0.25,0,0.25,0,1,70.0,0,50.0,50.0,0,0,0,57.14285714,0,0,0,1,0,0,183,-1,3433037,0,0,3,1
603,25,9,1,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,6,1,6,6,5,4.0,6.0,3.0,0,0,0,0,0,0,86,0.965116279,0.034883721,0,0,0,0.333333333,0,0.0,0,0,90.47619048,0,100.0,0.0,0,0,0,75.0,0,0,0,0,1,0,186,3466,0,0,1,1,0
604,18,9,1,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,6,0,6,6,0,6.0,6.0,0.0,0,0,0,0,0,0,79,0.8860759490000001,0.113924051,0,0,0,0.666666667,0,0.111111111,0,0,90.0,0,100.0,0.0,0,0,0,66.66666667,0,0,0,0,0,0,234,2322,1342641,0,0,2,1
605,228,12,2,2,2,0,1,2,0,0,4,0,0,7,0,1,0,2,0,0,0,0,0,0,1,0.3859649120000001,0.0,0,0,0,0,0,2,1,0,0,0,0,0,15,6,2,9,2,64,9,64,13.6,9.0,13.92857143,5,0,0,0,0,0,33,0.2424242419999999,0.757575758,0,5,0,0.0,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,70.0,0,0,0,1,1,0,329,36,0,0,1,0,0
606,48,18,1,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,5,3,3,3,6,10,10,8,6.6,6.5,6.666666667,0,0,0,0,0,0,565,0.957522124,0.042477876,0,0,0,0.083333333,0,0.041666667,0,1,94.28571429,0,100.0,0.0,0,0,0,73.07692308,0,0,0,0,1,0,119,8645,11963,0,1,5,1
607,25,16,1,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,0,105,0.961904762,0.038095238,0,0,0,0.5,0,0.25,0,0,100.0,0,0.0,0.0,0,0,0,55.55555556,0,0,0,0,2,0,162,7143,1195221,0,0,1,1
608,83,12,1,2,4,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0481927709999999,0.0,0,0,0,0,0,2,1,0,0,0,1,0,11,6,3,3,3,11,4,11,5.6363636360000005,3.5,6.1111111110000005,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,741,9120,24073,0,0,5,1
609,56,16,1,2,1,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,2,2,4,9,9,7,5.428571429,5.5,5.4,0,1,0,0,0,0,405,0.965432099,0.034567901,0,0,0,0.5,0,0.071428571,0,0,100.0,0,100.0,0.0,0,0,0,68.18181818,0,0,0,0,3,0,905,7130,12,0,0,7,1
610,45,12,1,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,1,0,0,1,0,6,3,3,3,3,7,4,7,4.833333333,3.5,5.5,1,0,0,0,0,0,2,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,0,9715,13782,0,0,5,1
611,127,50,2,4,2,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.188976378,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,6,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,1,0,14,4003,5828815,0,1,0,0
612,46,21,1,2,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0,1,1,0,0,0,1,0.043478261,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,4,3,3,8,13,13,8,8.0,8.0,8.0,0,0,0,0,0,0,191,0.633507853,0.3664921470000001,0,2,0,0.014285714,0,0.014285714,0,1,61.11111111,0,100.0,0.0,0,0,0,10.60606061,0,0,0,1,0,0,1863,6903,11602,0,1,5,1
613,67,22,0,3,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,1,0,0,0,7,3,3,3,3,14,14,10,7.142857143,8.5,6.6,0,0,0,0,0,0,126,0.944444444,0.055555556,0,0,0,0.0,0,0.0,0,0,66.66666667,0,100.0,0.0,0,0,0,91.52542373,0,0,0,0,0,0,70,5044,380,0,0,5,1
614,32,15,1,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.03125,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,1,4,4,8,8,6,8,6.0,5.0,8.0,0,1,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,0,1,0,2972,8350,1,0,1,10,1
615,23,15,1,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,4,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,54,0.518518519,0.481481481,0,1,0,0.5,0,0.076923077,0,1,75.0,0,0.0,100.0,0,0,0,53.84615385,0,0,0,1,0,0,12,2545,0,0,0,2,1
616,54,12,1,2,2,0,0,0,0,0,1,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.074074074,0.0,0,0,0,0,0,2,0,0,0,0,1,0,8,4,2,3,2,7,4,7,4.25,3.5,4.5,0,0,0,0,0,0,123,0.7560975609999999,0.243902439,0,0,0,0.0,0,0.066666667,0,1,35.0,0,100.0,0.0,0,0,0,50.0,0,0,0,0,0,0,69,9427,166,0,0,7,1
617,39,22,1,3,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,4,3,2,3,2,14,14,4,5.75,8.5,3.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,161,570,0,0,1,2,0
618,124,50,2,4,2,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.161290323,0.0,0,0,0,1,0,3,1,0,0,0,1,0,12,4,2,3,2,17,13,17,8.25,8.4,8.142857142999999,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,24,3993,5707171,0,1,0,0
619,73,13,1,1,16,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,2,9,2,9,9,7,4.083333333,9.0,3.636363636000001,0,0,0,0,0,0,55,0.545454545,0.454545455,0,3,0,0.04,0,0.04,0,1,50.0,0,0.0,100.0,0,0,1,63.63636364,0,0,0,1,1,0,739,2183,4676,0,0,5,1
620,89,16,1,2,2,0,0,0,0,0,0,1,2,14,0,1,0,0,0,2,0,0,0,0,1,0.04494382,0.0,0,0,0,0,0,2,1,0,0,0,0,0,13,2,1,8,1,9,8,9,4.538461538,8.0,4.25,2,0,0,0,0,0,70,0.828571429,0.171428571,0,0,0,0.333333333,0,0.0,0,0,96.15384615,0,66.66666667,33.33333333,0,0,0,11.11111111,0,0,0,1,0,1,0,605,0,0,1,2,0
621,41,22,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.073170732,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,3,3,4,14,14,5,6.5,8.5,4.5,0,0,0,0,0,0,225,0.964444444,0.035555556,0,0,0,0.25,0,0.0,0,0,96.42857143,0,100.0,0.0,0,0,0,36.36363636,0,0,0,1,1,0,1305,-1,226699,0,0,3,1
622,56,25,1,2,2,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.053571429,0.0,0,0,0,0,0,2,1,0,0,0,1,0,6,0,3,5,3,15,8,15,6.833333333,6.666666667,7.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,1192,-1,590567,0,1,2,0
623,185,17,2,2,2,0,1,2,0,3,2,0,0,7,0,1,0,2,0,0,0,0,0,0,1,0.254054054,0.176470588,0,0,0,0,0,2,1,0,0,0,0,0,13,7,3,6,3,40,6,40,12.23076923,6.0,13.36363636,1,0,0,0,0,0,28,0.892857143,0.107142857,0,1,0,0.0,0,0.0,0,1,87.5,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,247,1944,0,0,1,0,0
624,44,36,1,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,28,28,0,15.5,15.5,0.0,0,0,0,0,0,0,118,0.847457627,0.152542373,0,0,0,0.277777778,0,0.166666667,1,0,96.55172414,0,95.34883721,4.651162791,0,0,0,0.0,0,0,0,1,1,0,312,4801,428038,0,0,4,1
625,91,11,1,3,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,2,0,0,0,0.0,0.0,0,0,0,0,0,3,0,1,0,0,0,0,11,4,3,3,3,11,3,11,6.272727272999999,3.0,7.0,0,0,0,0,0,0,360,0.941666667,0.058333333,0,0,0,0.428571429,0,0.0,0,0,95.45454545,0,84.61538462,15.38461538,0,0,0,83.67346939,1,0,0,1,1,0,0,-1,6431,0,0,6,1
626,16,8,1,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,5,5,0,5,5,0,5.0,5.0,0.0,0,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,304,427,0,0,0,0,0
627,34,25,1,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,16,16,0,9.5,9.5,0.0,0,0,0,0,1,0,39,0.692307692,0.307692308,0,0,0,0.0,0,0.0,1,0,100.0,0,0.0,0.0,0,0,0,31.25,0,0,0,1,2,0,356,1129,2209139,0,0,4,1
628,49,22,0,3,8,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,7,1,2,3,2,8,8,6,4.428571429,5.333333333,3.75,1,0,0,0,0,0,11,0.454545455,0.545454545,0,0,0,1.0,0,0.333333333,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,608,8157,2390594,0,1,4,0
629,44,16,1,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,4,3,3,18,18,8,18,9.666666667,5.5,18.0,0,1,0,0,0,0,140,0.4,0.6,0,9,0,0.0,0,0.0,0,1,26.66666667,0,0.0,100.0,0,0,0,100.0,0,0,0,0,1,0,2806,8518,8,0,0,10,1
630,118,42,2,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.203389831,0.0,0,0,0,1,0,3,0,0,0,0,1,0,12,3,2,3,2,17,13,17,7.833333333,8.75,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,25,3993,5707171,0,1,0,0
631,36,29,1,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,16,16,0,12.0,12.0,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,3,0,374,7295,0,0,1,5,0
632,46,19,1,3,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,7,0,3,3,3,5,5,5,4.1428571430000005,4.333333333,4.0,0,0,0,0,0,0,31,0.032258065,0.967741935,0,0,0,0.1,0,0.033333333,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,0,0,0,80,1015,1196152,0,1,2,0
633,122,46,2,5,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0.155737705,0.0,0,0,0,1,0,3,0,0,0,0,1,0,12,6,2,3,2,17,13,17,7.916666667,7.6,8.142857142999999,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,1,0,14,4003,5816617,0,1,0,0
634,23,14,1,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,0,72,0.8472222220000001,0.152777778,0,0,0,0.0,0,0.272727273,0,0,78.57142857,0,100.0,0.0,0,0,0,38.46153846,0,0,0,0,0,0,1170,4307,84997,0,0,3,1
635,56,11,1,2,2,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,8,3,1,1,4,13,3,13,4.75,2.0,6.4,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,265,1561,0,0,1,0,0
