,attr196,attr197,attr198,attr199,attr200,attr201,attr202,attr203,attr204,attr205,attr206,attr207,attr208,attr209,attr210,attr211,attr212,attr213,attr214,attr215,attr216,attr217,attr218,attr219,attr220,attr221,attr222,attr223,attr224,attr225,attr226,attr227,attr228,attr229,attr230,attr231,attr232,attr233,attr234,attr235,attr236,attr237,attr238,attr239,attr240,attr241,attr242,attr243,attr244,attr245,attr246,attr247,attr248,attr249,attr250,attr251,attr252,attr253,attr254,attr255,attr256,attr257,attr258,attr259,attr260,attr261,attr262,attr263,attr264,attr265,attr266,attr267,attr268,attr269,attr270,attr271,attr272,attr273,attr274,attr275,attr276,attr277,attr278,attr279,attr280,attr281,attr282,attr283,attr284,attr285,attr286,attr287,attr288,attr289,attr290,attr291,attr292,attr293,attr294,target
446,0.029728,0.614533,0.728965,0.708792,0.82536,0.686158,0.582662,0.490674,0.531636,0.680321,0.708255,0.629317,0.776414,0.692968,0.760445,0.648461,0.736894,0.790079,0.684335,0.584664,0.626644,0.666197,0.56609,0.709765,0.709194,0.709865,0.606437,0.581365,0.576076,0.814569,0.800859,0.78461,0.758085,0.741714,0.747249,0.727579,0.927268,0.939602,0.917226,0.92341,0.923701,0.930332,0.92114,0.878769,0.905316,0.912842,0.907419,0.920402,0.920983,0.913032,0.78124,0.425873,0.82442,0.418107,0.697512,1.0,1.0,0.323507,0.320375,0.692768,1.0,0.201989,0.532475,0.288011,0.258518,0.289739,0.232762,0.15693,0.141103,0.315474,0.487895,0.485593,0.455183,0.196537,0.142635,0.12222,0.375295,0.447551,0.24859,0.232926,0.227309,0.267948,0.305508,0.295389,0.293006,0.109316,0.120843,0.141184,0.152029,0.153977,0.1264,0.135672,0.140757,0.129364,0.130539,0.148784,0.147671,0.144154,0.137138,1
447,0.083216,0.918568,0.813954,0.656334,0.573996,0.638777,0.763945,0.713902,0.911478,0.945921,0.902185,0.807524,0.818595,0.928218,0.86129,0.800479,0.913513,0.947195,0.86895,0.912686,0.969236,0.947016,0.517568,0.830538,0.878008,0.751152,0.939871,1.0,1.0,0.629932,0.777431,0.752091,0.692085,0.766282,0.898115,0.783951,0.656367,0.798768,0.803375,0.766405,0.812891,0.742116,0.732857,0.686348,0.753724,0.7778,0.740808,0.794227,0.739868,0.697978,0.107901,0.209017,0.129276,0.10143,0.156925,0.1832,0.476812,0.116031,0.152104,0.107523,0.174655,0.16518,0.250896,0.408708,0.27189,0.205013,0.072354,0.098262,0.100676,0.166713,0.220522,0.141835,0.261253,0.162782,0.318107,0.133766,0.120344,0.130015,0.218694,0.322711,0.201949,0.151593,0.185658,0.277218,0.627277,0.216467,0.188466,0.128281,0.079749,0.149479,0.216492,0.247669,0.261798,0.171939,0.170409,0.091987,0.156602,0.263196,0.472545,1
448,0.037547,0.689692,0.675199,0.724973,0.654064,0.555075,0.498938,0.49877,0.660393,0.751957,0.732734,0.727512,0.652666,0.589159,0.529232,0.621567,0.735809,0.730587,0.624351,0.572039,0.606549,0.633163,0.849202,0.766852,0.681282,0.773238,0.776626,0.819467,0.747204,0.829744,0.865539,0.877818,0.840132,0.797236,0.787507,0.775094,0.785505,0.820283,0.879764,0.877606,0.775754,0.747339,0.737912,0.813943,0.809045,0.767456,0.754697,0.782217,0.696088,0.652856,0.18162,0.156168,0.205964,0.267108,0.083722,0.031208,0.018867,0.091858,0.097164,0.113214,0.079276,0.093044,0.137224,0.037489,0.056866,0.133051,0.162735,0.114276,0.121408,0.163814,0.091047,0.176458,0.191146,0.067372,0.082261,0.239111,0.335324,0.397389,0.107609,0.070544,0.152527,0.144806,0.226555,0.29111,0.290874,0.146303,0.133733,0.096464,0.100787,0.122691,0.082439,0.235178,0.123619,0.159126,0.122027,0.095993,0.080281,0.138896,0.155268,1
449,0.078957,0.852657,0.894257,0.895408,0.90904,0.591005,0.655741,0.75303,0.770006,0.978272,0.893642,0.738851,0.665492,0.71823,0.867474,0.992004,0.994498,0.746477,0.690329,0.667684,0.943103,0.918545,0.565408,0.552816,0.51012,0.510556,0.413189,0.50804,0.505144,0.862095,0.896996,0.681719,0.610071,0.57583,0.855878,0.815284,0.846775,0.948604,0.821737,0.718409,0.611983,0.770621,0.91216,0.8004,0.88947,0.886518,0.853272,0.571155,0.604547,0.709295,0.11607,0.18107,0.211162,0.232431,0.293495,0.141582,0.13184,0.262786,0.164309,0.283807,0.728028,0.520805,0.265709,0.362216,0.351694,0.27465,0.242861,0.278277,0.457975,0.180969,0.569634,0.592675,0.551277,0.206268,0.262964,0.159541,0.411381,0.241055,0.597441,0.599081,0.433818,0.283289,0.533,0.472701,0.758732,0.433904,0.175353,0.322205,0.392387,0.475775,0.273514,0.296474,0.146126,0.139509,0.204976,0.361345,0.39394,0.094268,0.129229,1
450,0.002554,0.885914,0.751621,0.929191,1.0,1.0,1.0,0.954486,0.817644,0.754999,0.942051,0.976528,1.0,1.0,1.0,0.750224,0.866412,0.998099,0.983047,0.81458,0.932926,0.920883,0.702183,0.606269,0.656725,0.67965,0.698772,0.722994,0.743805,0.613717,0.497417,0.565374,0.590065,0.653963,0.610541,0.599772,0.629864,0.664173,0.728977,0.766752,0.615808,0.780518,0.855934,0.678375,0.840043,1.0,0.959709,0.966709,0.975443,0.904053,0.175123,0.288268,0.656667,0.088228,0.155197,0.13269,0.238944,0.256337,0.429485,0.738494,0.273539,0.165874,0.142189,0.225096,0.176202,0.47003,0.483371,0.46351,0.403676,0.259054,0.205063,0.152522,0.371032,0.358189,0.254081,0.166089,0.205603,0.448745,0.249549,0.275613,0.244744,0.152528,0.099936,0.102488,0.120537,0.151504,0.393983,0.34494,0.195459,0.123246,0.112684,0.088077,0.135984,0.19053,0.160446,0.143832,0.245423,0.12265,0.017996,1
451,0.004539,0.661086,0.924472,0.972837,0.939166,0.929572,1.0,0.906244,0.670044,0.880603,0.849123,0.757179,0.898942,0.899893,0.940005,0.674148,0.884002,0.845936,0.802346,0.80295,0.854323,0.945406,0.529992,0.853004,0.800065,0.792517,0.741691,0.796252,0.713679,0.235686,0.781546,0.74177,0.811471,0.637245,0.636026,0.445786,0.194154,0.548197,0.592783,0.497942,0.41282,0.482644,0.283324,0.080359,0.249642,0.25917,0.198705,0.189088,0.28716,0.085816,0.246064,0.256854,0.200565,0.379132,0.353719,0.405414,0.274401,0.080453,0.032783,0.08552,0.164418,0.140864,0.343254,0.135522,0.091336,0.026985,0.142478,0.137684,0.286757,0.2192,0.093192,0.367752,0.061197,0.301643,0.182,0.238545,0.089171,0.696882,0.477014,0.219058,0.532735,0.23019,0.248062,0.269255,0.356864,0.468057,1.0,0.70138,0.821372,0.584724,0.591976,0.275298,0.18991,0.696903,0.303762,0.037712,0.069754,0.619077,0.073278,1
452,0.002638,0.250145,0.309291,0.362856,0.374463,0.353104,0.381072,0.388699,0.613963,0.625772,0.64618,0.59663,0.618201,0.684481,0.795737,0.795927,0.879082,0.896471,0.913178,0.977456,0.959541,0.989209,0.58614,0.765108,0.776749,0.791879,0.848944,0.914117,0.92502,0.527353,0.57271,0.609769,0.592984,0.661478,0.773607,0.869375,0.090021,0.242966,0.32082,0.328726,0.316291,0.35647,0.435476,0.111078,0.273674,0.263229,0.267233,0.30834,0.322564,0.27846,0.009602,0.003302,0.014795,0.010978,0.003869,0.014127,0.042627,1.0,1.0,1.0,0.937045,1.0,1.0,0.907549,0.275217,0.338439,0.225619,0.200268,0.166559,0.171852,0.124782,0.375291,0.427974,0.190985,0.26884,0.169228,0.16371,0.079624,0.439486,0.218242,0.218757,0.22778,0.31614,0.215864,0.091507,0.079269,0.038074,0.013707,0.015733,0.017494,0.039845,0.21444,0.295913,0.076345,0.06895,0.02156,0.039172,0.024289,0.067124,1
453,0.027811,0.732287,0.724481,0.717615,0.767154,0.780025,0.77704,0.863079,0.852299,0.862185,0.72863,0.730173,0.76475,0.882157,0.949913,0.76437,0.853261,0.750358,0.64675,0.703748,0.79548,0.802849,0.667013,0.667774,0.724716,0.627024,0.626375,0.670793,0.823884,0.784219,0.828245,0.722479,0.612979,0.669049,0.712594,0.789061,0.813484,0.788122,0.699376,0.707327,0.734669,0.88616,0.842101,0.630625,0.645062,0.695395,0.667092,0.732633,0.744565,0.832036,0.060803,0.112573,0.060158,0.112079,0.099199,0.144311,0.192568,0.204547,0.324878,0.084928,0.120492,0.112321,0.268294,0.278758,0.201279,0.306124,0.136144,0.270352,0.189302,0.358142,0.480125,0.083707,0.081632,0.298381,0.421722,0.229573,0.490381,0.184641,0.218078,0.184802,0.107426,0.251693,0.140101,0.341215,0.337639,0.127254,0.189452,0.046428,0.074382,0.053488,0.179392,0.312682,0.063743,0.047641,0.056936,0.044663,0.048748,0.142122,0.102275,1
454,0.001662,0.886004,1.0,1.0,0.985351,0.809324,0.418981,0.25927,0.870057,1.0,0.819456,1.0,1.0,1.0,0.703603,0.846249,1.0,0.829889,1.0,1.0,1.0,0.906155,1.0,1.0,1.0,1.0,1.0,1.0,0.948727,1.0,1.0,0.891494,0.943583,1.0,0.962057,0.800311,0.734378,1.0,0.68627,0.921744,0.973318,0.89788,0.598396,0.640097,0.891528,0.722155,0.86157,0.750827,0.31118,0.137379,0.304752,0.257249,0.331491,1.0,1.0,1.0,0.067646,0.303904,0.255967,0.255322,0.154875,0.183735,0.185924,1.0,0.412053,0.212638,0.296535,0.169413,0.216002,0.172364,0.617478,0.224458,0.155658,0.095307,0.124542,0.090702,0.107067,0.165536,0.252859,0.112375,0.209708,0.113988,0.152225,0.133009,0.635018,0.411121,0.261741,0.146496,0.134413,0.169019,0.153484,1.0,0.312381,0.238069,0.310069,0.214374,1.0,1.0,0.097547,1
455,0.001802,0.724492,0.600678,0.511205,0.69705,0.830336,0.657251,0.652878,0.728596,0.788681,0.864209,0.834429,0.948593,0.955739,0.918109,0.643664,0.644525,0.818214,0.826512,0.973564,1.0,0.790593,0.77591,0.744699,0.858684,0.877427,0.939446,0.966016,0.891539,0.59663,0.660248,0.833747,0.827228,0.924741,0.938853,0.871914,0.641908,0.711095,0.646683,0.770912,0.885791,0.890063,0.804773,0.602668,0.431998,0.330907,0.422146,0.492899,0.364902,0.284957,0.119644,0.364424,0.413803,0.547928,0.489751,0.580682,1.0,0.345031,0.190498,0.123856,0.141592,0.1061,0.227787,0.189767,0.656296,0.119986,0.197508,0.19036,0.194574,0.13391,0.338391,0.300762,0.172557,0.100658,0.145566,0.118727,0.160692,0.129975,0.813193,0.111038,0.104977,0.081726,0.050969,0.066707,0.192879,0.201925,0.110821,0.321987,0.154391,0.063258,0.243486,0.502194,0.123594,0.064805,0.005874,0.097134,0.409239,0.281865,0.021062,1
456,0.004635,0.491445,0.621041,0.623423,0.621545,0.798958,0.737263,0.671498,0.588835,0.518116,0.48998,0.708702,0.887659,0.744174,0.57413,0.488616,0.483696,0.654377,1.0,1.0,1.0,0.553554,0.542897,0.560688,0.8611,0.987766,1.0,1.0,0.753869,0.545089,0.577697,0.652096,0.946513,1.0,1.0,0.897589,0.532642,0.565307,0.549137,0.583971,0.719896,0.682568,0.551138,0.532061,0.572016,0.561505,0.539822,0.456712,0.465613,0.440407,0.0582,0.007937,0.03363,0.117699,0.122858,0.08048,0.038284,0.030645,0.167082,0.11984,0.351675,0.194561,0.257704,0.085181,0.051555,0.081073,0.855832,0.23024,0.17662,0.153229,0.164178,0.020268,0.0921,0.356726,0.223068,0.260434,0.135204,0.634458,0.0317,0.03931,0.486325,0.468598,0.289491,0.135565,0.539337,0.036114,0.026558,0.050096,0.090859,0.628371,0.712263,0.641809,0.007725,0.007221,0.010655,0.029037,0.057853,0.072171,0.032536,1
457,0.056918,0.595312,0.614965,0.645459,0.60859,0.654342,0.683874,0.659428,0.680417,0.612657,0.643267,0.632087,0.655901,0.617497,0.613711,0.671569,0.609411,0.648775,0.639752,0.661971,0.65617,0.662288,0.572413,0.586617,0.644404,0.629368,0.630587,0.625595,0.633845,0.533013,0.611145,0.598969,0.568393,0.609961,0.647369,0.649619,0.309832,0.417497,0.483113,0.540068,0.581507,0.599613,0.604934,0.146349,0.136587,0.137173,0.14758,0.198781,0.289054,0.45269,0.135389,0.094639,0.076142,0.035541,0.046301,0.10665,0.12444,0.142363,0.134413,0.093291,0.056577,0.052117,0.078571,0.068855,0.098391,0.109963,0.089787,0.07004,0.025666,0.054221,0.091767,0.098517,0.063178,0.050944,0.042555,0.049392,0.099409,0.11051,0.085442,0.044431,0.039176,0.030194,0.024313,0.068779,0.057932,0.414016,0.454807,0.552449,0.328673,0.073987,0.051597,0.055081,0.011769,0.002082,0.002242,0.014165,0.190146,0.333682,0.263091,1
458,0.628534,0.664531,0.729949,0.613292,0.62377,0.264068,0.474045,0.734154,0.714987,0.730788,0.749139,0.652968,0.787473,0.817789,0.857521,0.663088,0.758812,0.765175,0.745314,0.750425,0.865047,0.883823,0.71435,0.696782,0.659454,0.802167,0.807367,0.758376,0.734378,0.781938,0.770095,0.663122,0.68391,0.754909,0.905294,0.734825,0.686863,0.584698,0.773025,0.692432,0.840747,0.837035,0.726561,0.778236,0.815374,0.771314,0.712672,0.712415,0.739086,0.650295,0.235507,0.62107,0.494111,0.451063,1.0,0.480116,0.480951,0.303871,0.352319,0.428903,0.36344,0.448348,0.406882,0.407705,0.344287,0.337919,0.2386,0.234244,0.581062,0.579944,0.486463,0.523207,0.348435,0.244318,0.516538,0.334529,0.307209,0.371096,0.416186,0.45583,0.265452,0.413009,0.401257,0.571924,0.494713,0.248332,0.155307,0.542462,0.329631,0.544815,0.566516,0.423671,0.673698,0.438482,0.282933,0.284222,0.3404,0.695935,0.458839,1
459,0.209307,0.889683,0.738426,0.699913,0.666286,0.715982,0.878209,0.911858,1.0,0.979234,1.0,0.972379,0.937914,1.0,0.978563,0.985485,1.0,0.987699,0.695127,0.895878,1.0,0.9879,0.900921,0.969203,0.851326,0.737844,0.810755,0.941761,0.868961,0.656815,0.584597,0.795346,1.0,1.0,0.937399,0.888307,0.613918,0.587046,0.697229,0.817174,0.790515,0.769335,0.690743,0.787305,0.845142,0.75681,0.572184,0.769693,0.815419,0.788189,0.217877,0.36763,0.60153,0.412178,0.396776,0.083734,0.03469,0.118698,0.177189,0.123306,0.225169,0.296665,0.096577,0.074459,0.274181,0.248644,0.304539,0.31426,0.411222,0.134201,0.12527,0.239948,0.317309,0.422307,0.411292,0.241803,0.079593,0.213261,0.279316,0.232979,0.346219,0.264393,0.262504,0.137233,0.156257,0.133873,0.194708,0.214172,0.441642,0.331572,0.140881,0.2071,0.096567,0.126333,0.236214,0.099581,0.157179,0.028331,0.017704,1
460,0.016536,0.766316,0.834899,0.940575,1.0,0.899949,0.78338,0.717045,0.957595,0.852623,0.909845,0.889593,0.744755,0.862699,0.900754,0.930634,0.901067,0.789072,0.895654,0.844259,0.885691,0.827876,0.790638,0.773584,0.754227,0.946401,0.919753,0.765645,0.812232,0.763676,0.728798,0.691817,0.778807,0.712896,0.615204,0.667684,0.761697,0.679236,0.73147,0.677413,0.661344,0.63805,0.631083,0.67644,0.729346,0.816984,0.695786,0.609255,0.614745,0.588388,0.545917,0.39083,0.267443,0.303822,0.26642,0.43276,0.308076,0.357851,0.380857,0.387398,0.382541,0.288379,0.305153,0.364421,0.269818,0.324427,0.32569,0.285438,0.313445,0.29641,0.41053,0.448417,0.379425,0.310114,0.205582,0.289388,0.588831,0.397724,0.275049,0.226538,0.149047,0.232565,0.181112,0.093443,0.044309,0.350425,0.196316,0.236018,0.14846,0.128153,0.093353,0.069386,0.250916,0.216337,0.257205,0.273596,0.065721,0.078085,0.067425,1
461,0.08847,0.645688,0.681405,0.75359,0.936673,0.838969,0.67568,0.75728,0.798824,0.94317,0.847457,0.930667,0.775821,0.645162,0.661064,0.862777,0.899266,0.900016,0.966072,0.758197,0.694467,0.767982,0.872283,0.944847,0.892233,0.912082,0.707126,0.800613,0.842279,0.878892,0.900519,0.761138,0.68618,0.789699,0.815173,0.764739,0.874877,0.711655,0.511406,0.453927,0.613571,0.693114,0.659722,0.797951,0.613739,0.469617,0.461431,0.459586,0.563506,0.628411,0.150994,0.262765,0.248335,0.131391,0.247333,0.196427,0.433081,0.209482,0.352184,0.16649,0.222632,0.157155,0.117603,0.15008,0.181391,0.210131,0.12768,0.110975,0.144731,0.154882,0.151109,0.193259,0.122841,0.097412,0.153477,0.160238,0.12208,0.222023,0.201462,0.156526,0.302053,0.270622,0.173826,0.178735,0.270901,0.170627,0.293631,0.055783,0.007354,0.218754,0.135725,0.095562,0.094867,0.267484,0.004853,0.001721,0.022994,0.127252,0.066154,1
462,0.003209,0.859892,0.937724,0.894905,0.907665,0.952943,0.799137,0.766562,0.666331,0.65289,0.653124,0.440475,0.601483,0.597155,0.573425,0.709228,0.731358,0.743078,0.688629,0.652163,0.797683,0.776794,0.797135,0.78669,0.776805,0.725655,0.634192,0.628567,0.625157,0.827563,0.842302,0.832047,0.812332,0.671542,0.554706,0.558731,0.872741,0.836834,0.905719,0.814155,0.858595,0.766629,0.631944,0.897701,0.945205,0.986212,0.994655,0.963712,0.938797,0.853149,0.247725,0.142679,0.160938,0.324635,0.282458,0.183953,0.371266,0.051716,0.321963,0.25036,0.138895,0.539105,0.52514,0.573332,0.061491,0.038384,0.032232,0.075806,0.145434,0.261499,0.232256,0.079182,0.084067,0.083922,0.062467,0.172041,0.086824,0.118805,0.095432,0.091137,0.086858,0.062288,0.266998,0.166487,0.111503,0.225502,0.1109,0.208216,0.32669,0.301605,0.22564,0.252195,0.14576,0.192252,0.156606,0.141772,0.207273,0.105119,0.107383,1
463,0.02699,0.720254,0.793277,0.80957,0.91556,0.96123,0.849973,0.836845,0.769033,0.779735,0.700684,0.746567,0.669608,0.549886,0.700696,0.838298,0.793344,0.720198,0.727937,0.714014,0.712314,0.744856,0.906837,0.853216,0.733271,0.76579,0.772544,0.723475,0.666667,0.933608,0.851516,0.786735,0.797023,0.778661,0.656032,0.405081,0.649177,0.743246,0.699164,0.686236,0.742016,0.685565,0.565463,0.911981,0.819903,0.934223,0.808251,0.761596,0.597658,0.604178,0.247337,0.175002,0.592813,0.411691,0.739395,0.475312,0.541805,0.078083,0.072218,0.082964,0.060302,0.148507,0.198283,0.273519,0.085947,0.09835,0.109253,0.066561,0.048166,0.10445,0.19799,0.049002,0.076048,0.126387,0.130139,0.093197,0.238577,0.266415,0.023265,0.093621,0.147235,0.12415,0.115196,0.280883,0.175534,0.540951,0.202228,0.247313,0.294039,0.167761,0.234903,0.886547,0.673045,0.348633,0.282885,0.308491,0.097753,0.462996,0.798242,1
464,0.016145,0.650586,0.655327,0.615405,0.69298,0.908839,1.0,0.985854,0.670055,0.57895,0.548018,0.657117,0.746019,0.923186,0.855061,0.762536,0.631307,0.591295,0.686952,0.812288,0.764627,0.663916,0.803778,0.703547,0.625716,0.590904,0.618167,0.555175,0.605307,0.796643,0.735507,0.673455,0.639929,0.759405,0.594863,0.577664,0.601304,0.565821,0.570283,0.599727,0.613504,0.596931,0.618246,0.656054,0.563473,0.567264,0.586711,0.60864,0.609937,0.582987,0.075135,0.195721,0.249957,0.331716,0.149432,0.125246,0.132584,0.085166,0.05069,0.052889,0.096067,0.124264,0.207891,0.274255,0.109144,0.056363,0.122186,0.158471,0.602045,0.491736,0.224758,0.080833,0.098091,0.072051,0.066526,0.064149,0.037852,0.061187,0.071432,0.111203,0.096398,0.106357,0.457569,0.057778,0.055199,0.08369,0.03144,0.027901,0.056984,0.161756,0.015421,0.068794,0.143502,0.016512,0.013697,0.05295,0.015013,0.041933,0.056855,1
465,0.007806,0.587158,0.598117,0.476964,0.483204,0.483427,0.485496,0.483483,0.879328,0.816761,0.716855,0.65422,0.708758,0.701076,0.635378,0.80323,0.858595,0.779925,0.667707,0.792561,0.925658,0.687422,0.703804,0.808016,0.753701,0.746992,0.833837,0.847781,0.649758,0.656546,0.660539,0.682267,0.795648,0.742564,0.668523,0.576903,0.632761,0.616434,0.496243,0.477456,0.377192,0.340569,0.30664,0.31004,0.34673,0.302022,0.31203,0.310789,0.304236,0.291544,0.233248,0.276721,0.000412,0.00449,0.003516,0.001423,0.001361,0.086937,0.163825,0.212722,0.134648,0.164647,0.495786,0.159463,0.230218,0.132182,0.051165,0.070884,0.144411,0.14442,0.553608,0.254529,0.145123,0.060349,0.051535,0.12043,0.318125,0.517582,0.153234,0.158404,0.140109,0.073799,0.22072,0.195937,0.486491,0.377354,0.144302,0.301605,0.408955,0.127436,0.007526,0.008947,0.028423,0.031521,0.007893,0.007875,0.009857,0.016263,0.009822,1
466,0.274885,0.268977,0.33387,0.352154,0.290828,0.333512,0.421006,0.447095,0.541711,0.603294,0.539799,0.48601,0.304281,0.334094,0.39041,0.5608,0.640891,0.585413,0.631396,0.782542,0.757537,0.533548,0.719259,0.743078,0.688305,0.850801,0.999676,0.989477,0.886082,0.848318,0.751409,0.799808,0.893888,0.799685,0.794999,0.829576,0.831242,0.772522,0.7673,0.833333,0.782161,0.794686,0.848329,0.717883,0.687489,0.647723,0.684861,0.648886,0.688059,0.664743,0.687027,0.392895,0.139674,0.190827,0.046769,0.033849,0.018616,0.105437,0.050712,0.092498,0.146104,0.135084,0.012241,0.004935,0.039203,0.03106,0.074095,0.434658,1.0,1.0,0.583697,0.185959,0.188618,0.320516,0.441561,0.336606,0.381244,0.383781,0.149517,0.080002,0.097925,0.104145,0.189629,0.197717,0.30729,0.105478,0.097023,0.07907,0.114791,0.112203,0.171138,0.153299,0.125412,0.135433,0.097943,0.109278,0.078986,0.131568,0.158845,1
467,0.003728,0.452418,0.452798,0.446636,0.442957,0.439177,0.432524,0.409823,0.559156,0.555969,0.655149,0.580012,0.635489,0.586957,0.655216,0.699421,0.711543,0.734669,0.625705,0.704229,0.603552,0.791689,0.590401,0.626845,0.631553,0.611234,0.635445,0.700807,0.668691,0.669574,0.683251,0.633778,0.576702,0.633935,0.662999,0.647634,0.5903,0.643709,0.601964,0.574432,0.6302,0.634461,0.694679,0.442555,0.472725,0.565161,0.491099,0.493391,0.464383,0.515522,0.002624,0.0037,0.005579,0.005065,0.005136,0.010034,0.01049,0.307906,0.224264,0.352761,0.244588,0.198266,0.290216,0.644666,0.403492,0.226352,0.13055,0.180552,0.318727,0.290206,0.284883,0.16369,0.151195,0.102824,0.162725,0.303923,0.141427,0.209464,0.201925,0.150411,0.189515,0.098945,0.236225,0.158159,0.157101,0.116166,0.103996,0.100617,0.079629,0.127977,0.092043,0.222028,0.192824,0.232012,0.090782,0.099893,0.12236,0.156249,0.148455,1
468,0.050431,0.430824,0.426608,0.424226,0.458031,0.459944,0.437332,0.436717,0.467839,0.462057,0.456757,0.462918,0.460883,0.451478,0.411836,0.579565,0.444735,0.429773,0.367933,0.365551,0.261753,0.258029,0.70055,0.762681,0.714171,0.653516,0.705851,0.65715,0.530842,0.820227,0.695943,0.789229,0.720399,0.738538,0.713522,0.65157,0.903482,0.849414,0.80806,0.776346,0.763531,0.7083,0.621612,0.883454,0.891427,0.891629,0.800389,0.843923,0.753299,0.756732,0.012997,0.015202,0.009898,0.00416,0.003422,0.003058,0.003764,0.002114,0.004013,0.011603,0.006264,0.005348,0.01021,0.039833,0.311261,0.48852,0.679021,0.446083,0.541115,0.179955,0.253254,0.272961,0.119666,0.187366,0.253768,0.277594,0.11275,0.036467,0.198483,0.179235,0.101231,0.344973,0.205384,0.170111,0.189737,0.069289,0.135195,0.130346,0.204952,0.109083,0.076656,0.100245,0.047004,0.040437,0.037065,0.087783,0.116507,0.185618,0.089657,1
469,0.265586,0.58472,0.527263,0.580292,0.505647,0.447609,0.442812,0.474694,0.818595,0.774479,0.589517,0.546542,0.493984,0.496768,0.50293,0.73572,0.695171,0.717794,0.667047,0.599705,0.572095,0.639985,0.901011,0.705202,0.641875,0.672795,0.746902,0.725096,0.722882,0.794261,0.842783,0.786646,0.672694,0.739354,0.66575,0.655182,0.746981,0.745158,0.812355,0.728842,0.771091,0.678543,0.620807,0.596316,0.692018,0.756944,0.715803,0.806372,0.830247,0.790906,0.079157,0.067316,0.069409,0.029043,0.049977,0.040205,0.097699,0.142823,0.179854,0.12626,0.069469,0.143944,0.084969,0.066083,0.151496,0.11921,0.051755,0.130804,0.206769,0.088169,0.097977,0.346004,0.095932,0.044149,0.072962,0.048336,0.148969,0.044532,0.239763,0.226398,0.294192,0.156085,0.090871,0.096378,0.040387,0.262328,0.344042,0.168607,0.180531,0.15729,0.126338,0.106045,0.051858,0.272194,0.165966,0.213008,0.173341,0.121877,0.247193,1
470,0.211931,1.0,1.0,1.0,1.0,0.909297,0.833087,0.727948,0.924125,0.959944,0.80806,0.883577,0.968633,0.909968,0.877471,0.652453,0.720556,0.765958,0.940575,0.943572,0.892311,0.828782,0.695127,0.787283,0.759606,0.773014,0.929817,0.993525,0.969125,0.87056,0.769983,0.77052,0.716642,0.88313,1.0,0.829844,1.0,0.99319,1.0,0.85316,0.950964,0.934436,0.799304,1.0,1.0,1.0,1.0,1.0,0.956745,0.694288,0.19445,0.197002,0.188475,0.21881,0.191059,0.30623,0.13104,0.468219,0.33299,0.206386,0.287002,0.284662,0.351298,0.20311,0.160793,0.190434,0.215339,0.24206,0.242581,0.394237,0.300145,0.23617,0.125145,0.269423,0.313085,0.32802,0.262526,0.353163,0.3673,0.211081,0.224464,0.203033,0.286108,0.143325,0.631575,0.079042,0.320876,0.200641,0.40992,0.198368,0.353265,0.395116,0.148572,0.072829,0.07546,0.06311,0.065373,0.438119,0.088129,1
471,0.117893,0.797446,0.775937,0.792903,0.845422,0.829894,0.822728,0.869163,1.0,0.77818,0.756936,0.849873,0.810697,0.839648,0.758719,0.942685,0.876973,0.832218,0.853393,0.780504,0.787509,0.829388,0.901461,0.91968,1.0,0.998735,0.933115,0.830722,0.927134,0.988647,0.994675,1.0,0.998907,0.930642,1.0,0.964044,1.0,0.986324,1.0,1.0,0.930837,0.927812,0.891132,0.911502,0.88055,0.952197,0.982103,0.834162,0.826869,0.875926,0.071095,0.068146,0.105621,0.058865,0.076689,0.078452,0.083843,0.204554,0.257952,0.124414,0.090569,0.0979,0.073693,0.071769,0.1234,0.319904,0.225928,0.122148,0.103572,0.084826,0.132863,0.080154,0.121262,0.233216,0.071271,0.135083,0.108401,0.158069,0.129316,0.141703,0.138098,0.104362,0.101986,0.184651,0.062616,0.15124,0.110172,0.106113,0.164601,0.185418,0.105093,0.120855,0.252281,0.214728,0.161841,0.166249,0.171819,0.131195,0.136892,1
472,0.027699,0.743693,0.721685,0.789307,0.733953,0.794686,0.798209,0.730934,0.766852,0.776738,0.752292,0.787551,0.846372,0.694489,0.700461,0.772936,0.834563,0.702641,0.840524,0.931092,0.94781,0.907351,0.787853,0.809839,0.948761,0.988515,0.959765,0.994945,1.0,0.709351,0.703033,0.713041,0.592548,0.563182,0.732477,0.996366,0.80654,0.806909,0.796878,0.666119,0.652543,0.633823,0.79926,0.942767,0.865629,0.791275,0.726796,0.764336,0.744453,0.81486,0.239311,0.208156,0.199629,0.430354,0.597407,0.160883,0.278123,0.352873,0.155651,0.135157,0.081808,0.079407,0.372469,0.163801,0.507835,0.306929,0.250251,0.350413,0.110293,0.389525,0.166448,0.600803,0.340261,0.398947,0.383588,0.217608,0.208158,0.136787,0.215215,0.202793,0.273482,0.127412,0.195971,0.447567,0.289862,0.08832,0.136145,0.106259,0.189799,0.136252,0.372592,0.102724,0.193375,0.080808,0.118986,0.182426,0.254163,0.262337,0.324541,1
