,duration_ms,energy,key,mode,time_signature,acousticness,danceability,instrumentalness,liveness,loudness,speechiness,valence,tempo,target
2420,402945,0.8490000000000001,2,1,4,0.000259,0.581,0.716,0.438,-5.731,0.0451,0.0773,128.001,0
2421,187220,0.969,9,0,4,2.5e-05,0.637,0.898,0.0409,-11.591,0.0433,0.967,125.036,0
2422,187272,0.624,9,0,4,0.5760000000000001,0.736,0.95,0.24,-12.098,0.102,0.949,123.997,0
2423,88869,0.326,5,0,4,0.196,0.851,0.00317,0.393,-10.658,0.105,0.12,126.983,0
2424,139072,0.337,7,1,4,0.6829999999999999,0.768,2.66e-06,0.335,-8.976,0.0488,0.672,96.099,0
2425,134769,0.299,1,0,4,0.00381,0.8079999999999999,0.72,0.0848,-8.498,0.235,0.752,122.03,0
2426,98273,0.293,1,0,3,0.99,0.8079999999999999,0.91,0.111,-20.065,0.0866,0.603,97.362,0
2427,414750,0.635,3,0,4,0.0132,0.289,0.0321,0.128,-4.352,0.0347,0.0668,79.969,0
2428,434295,0.8859999999999999,6,0,4,0.00379,0.574,0.8079999999999999,0.695,-7.271,0.0481,0.233,140.003,0
2429,256026,0.55,7,1,4,0.0311,0.711,0.938,0.104,-8.649,0.122,0.675,180.023,0
2430,184791,0.8340000000000001,3,0,4,0.00827,0.88,0.0,0.204,-5.008,0.041,0.555,125.995,0
2431,97463,0.847,7,1,1,0.75,0.8740000000000001,0.871,0.311,-11.966,0.193,0.843,113.794,0
2432,216670,0.664,9,0,4,0.106,0.633,0.000245,0.249,-8.775,0.0501,0.483,134.92,0
2433,197239,0.222,9,0,4,0.8079999999999999,0.575,0.0,0.0716,-8.807,0.0628,0.279,67.86399999999999,0
2434,251475,0.703,1,1,4,0.159,0.691,0.0,0.449,-7.221,0.352,0.281,127.241,0
2435,387293,0.275,5,0,4,0.564,0.613,0.804,0.108,-16.29,0.0325,0.431,92.06,0
2436,32699,0.0869,1,1,4,0.0395,0.8079999999999999,0.000275,0.0932,-19.862,0.495,0.119,137.596,0
2437,100362,0.715,9,1,4,0.000262,0.768,0.8540000000000001,0.221,-14.51,0.0835,0.773,130.207,0
2438,96209,0.551,11,0,4,0.000277,0.8059999999999999,0.92,0.0734,-19.25,0.319,0.967,130.056,0
2439,184500,0.5770000000000001,7,0,4,0.147,0.95,9.24e-06,0.0689,-4.886,0.0772,0.8029999999999999,119.978,0
2440,164103,0.561,10,1,4,0.0933,0.755,9.32e-06,0.0494,-5.73,0.045,0.255,117.032,0
2441,276000,0.524,0,1,4,0.127,0.531,0.0,0.373,-11.634,0.439,0.165,91.797,0
2442,740650,0.769,1,1,4,0.000119,0.5660000000000001,0.856,0.0428,-10.619000000000002,0.0333,0.79,127.991,0
2443,740650,0.632,2,0,4,2e-05,0.6629999999999999,0.9,0.173,-13.208,0.0651,0.585,128.02,0
2444,13793,0.975,2,1,0,0.0914,0.0,0.991,0.371,-5.239,0.0,0.0,0.0,0
2445,98168,0.326,0,1,4,0.000224,0.645,0.8170000000000001,0.0851,-18.477,0.398,0.971,121.556,0
2446,196938,0.754,4,0,4,0.101,0.708,0.0006799999999999,0.123,-5.904,0.0664,0.611,156.92600000000004,0
2447,187783,0.508,2,1,4,0.0322,0.826,0.0,0.125,-7.212999999999999,0.105,0.125,120.021,0
2448,233348,0.484,3,0,4,0.0113,0.657,0.0,0.204,-5.608,0.0355,0.409,114.899,0
2449,104020,0.33,0,1,4,0.805,0.763,0.679,0.0972,-12.269,0.138,0.0852,99.975,0
2450,165251,0.5660000000000001,10,0,4,0.12,0.674,0.0,0.151,-10.611,0.0662,0.589,147.079,0
2451,232072,0.833,0,0,4,0.105,0.7340000000000001,0.000176,0.159,-6.572,0.0656,0.489,120.025,0
2452,158338,0.8220000000000001,9,1,4,0.0157,0.583,0.207,0.0936,-5.942,0.0328,0.445,145.915,0
2453,192026,0.934,9,0,4,0.00448,0.807,0.934,0.0317,-5.635,0.0432,0.7490000000000001,120.015,0
2454,145972,0.399,4,0,4,0.615,0.8170000000000001,0.0,0.0836,-9.823,0.0762,0.222,120.002,0
2455,204000,0.938,1,0,4,0.639,0.762,0.0,0.154,-4.641,0.275,0.887,160.028,0
2456,194194,0.546,7,1,4,0.0819,0.688,0.0,0.5770000000000001,-7.212999999999999,0.312,0.477,110.126,0
2457,267489,0.0157,7,0,4,0.8029999999999999,0.6779999999999999,0.506,0.125,-22.484,0.105,0.273,127.515,0
2458,204784,0.6920000000000001,4,1,4,0.0227,0.763,3.07e-05,0.13,-7.688,0.0291,0.339,116.022,0
2459,273739,0.598,0,1,4,0.0274,0.451,1.03e-05,0.326,-6.769,0.0437,0.413,169.8,0
2460,140071,0.926,2,1,4,3.69e-05,0.361,0.838,0.0972,-7.962999999999999,0.0338,0.883,156.046,0
2461,176223,0.631,5,0,4,0.104,0.77,0.0,0.0966,-7.192,0.0398,0.433,94.036,0
2462,212693,0.469,3,0,4,0.0497,0.841,1e-05,0.246,-8.131,0.327,0.608,142.991,0
2463,403200,0.345,8,1,4,0.0697,0.675,0.858,0.11,-16.401,0.0446,0.244,125.003,0
2464,192973,0.423,2,1,4,0.7440000000000001,0.506,0.00299,0.114,-8.504,0.0245,0.173,61.334,0
2465,99814,0.969,7,1,4,0.448,0.7859999999999999,0.8220000000000001,0.0385,-8.115,0.0665,0.999,129.93200000000002,0
2466,183418,0.705,9,0,4,0.5920000000000001,0.5920000000000001,7.509999999999998e-05,0.376,-6.334,0.0887,0.327,158.018,0
2467,162273,0.54,6,1,4,0.332,0.8240000000000001,5.870000000000001e-05,0.0477,-9.65,0.128,0.8029999999999999,161.495,0
2468,239013,0.33,2,1,4,0.843,0.47,0.0518,0.105,-10.23,0.0324,0.241,79.668,0
2469,191504,0.852,9,0,4,0.000807,0.773,0.961,0.0806,-9.461,0.036,0.8490000000000001,120.019,0
2470,33884,0.042,1,1,4,0.433,0.7020000000000001,0.857,0.107,-23.752,0.64,0.5429999999999999,162.98,0
2471,97698,0.664,0,1,3,0.659,0.762,0.442,0.274,-11.674,0.196,0.889,48.608,0
2472,440656,0.462,10,0,4,0.0401,0.8059999999999999,0.883,0.117,-12.148,0.19,0.48,122.016,0
2473,233143,0.828,11,1,4,0.0281,0.659,0.285,0.165,-4.938,0.168,0.258,140.01,0
2474,248477,0.7490000000000001,6,1,4,0.0411,0.539,0.0173,0.119,-6.165,0.109,0.503,113.815,0
2475,142022,0.764,2,1,4,0.0484,0.759,0.0,0.213,-8.195,0.259,0.398,152.135,0
2476,189333,0.434,0,1,4,0.682,0.614,0.0,0.101,-11.268,0.0487,0.343,90.055,0
2477,156395,0.726,10,0,3,0.000928,0.8059999999999999,0.0,0.0682,-3.775,0.27,0.428,152.065,0
2478,181443,0.716,1,1,4,0.0758,0.599,0.00603,0.0622,-7.002999999999999,0.1369999999999999,0.377,122.895,0
2479,228040,0.6509999999999999,10,0,4,0.00385,0.8320000000000001,3.72e-06,0.13,-7.489,0.0326,0.44,128.018,0
2480,224187,0.8590000000000001,7,1,4,0.0937,0.573,0.0001419999999999,0.237,-7.351,0.0593,0.772,138.28,0
2481,403200,0.5670000000000001,0,0,4,0.107,0.742,0.7240000000000001,0.0898,-8.401,0.0463,0.6559999999999999,125.006,0
2482,390095,0.5589999999999999,7,1,4,0.00188,0.7559999999999999,0.7959999999999999,0.3229999999999999,-8.874,0.0479,0.374,124.979,0
2483,367304,0.809,7,1,4,0.00793,0.82,0.6809999999999999,0.354,-7.731,0.0543,0.629,125.004,0
2484,409180,0.73,6,1,4,0.0792,0.81,0.8759999999999999,0.107,-8.244,0.0789,0.5539999999999999,121.996,0
2485,476043,0.556,10,0,4,0.0274,0.777,0.858,0.588,-8.054,0.051,0.186,120.988,0
2486,210785,0.703,10,0,4,0.00687,0.752,0.94,0.0896,-10.405,0.0541,0.142,86.008,0
2487,185025,0.512,7,1,4,0.194,0.7879999999999999,0.748,0.0992,-11.535,0.0865,0.644,120.062,0
2488,191504,0.625,11,0,4,0.0788,0.7959999999999999,0.863,0.151,-9.47,0.0655,0.271,120.034,0
2489,209908,0.828,7,1,4,0.154,0.653,0.0,0.315,-4.575,0.1689999999999999,0.624,74.968,0
2490,110173,0.519,7,1,4,0.657,0.5820000000000001,0.0,0.489,-10.099,0.0699,0.7759999999999999,129.539,0
2491,201760,0.928,5,1,4,0.0405,0.541,0.0,0.0578,-5.971,0.053,0.863,115.644,0
2492,277893,0.638,7,1,4,0.161,0.635,0.0,0.134,-7.699,0.0659,0.575,92.952,0
2493,163684,0.7040000000000001,1,0,4,0.00759,0.768,2.36e-06,0.0964,-5.49,0.267,0.659,153.928,0
2494,127739,0.175,7,1,4,0.8440000000000001,0.153,0.6729999999999999,0.135,-26.059,0.0533,0.11,72.098,0
2495,179932,0.555,0,0,4,0.0784,0.7440000000000001,0.0183,0.127,-9.672,0.0749,0.122,120.006,0
2496,108428,0.496,2,1,4,0.00105,0.72,0.732,0.0545,-9.659,0.0951,0.521,160.02700000000004,0
2497,135027,0.667,4,1,4,0.706,0.669,0.016,0.125,-8.985,0.048,0.951,104.334,0
2498,239795,0.283,4,0,4,0.6940000000000001,0.507,0.000717,0.0985,-8.226,0.0428,0.189,90.987,0
2499,191707,0.4920000000000001,7,1,4,0.0422,0.716,0.0,0.355,-10.896,0.358,0.315,189.976,0
2500,194847,0.748,8,0,3,0.1689999999999999,0.512,0.000125,0.122,-6.556,0.212,0.923,172.482,0
2501,252108,0.722,11,0,4,0.336,0.483,0.0,0.126,-6.638,0.37,0.113,71.03699999999998,0
2502,108027,0.919,3,1,4,0.398,0.47,0.927,0.0826,-7.588999999999999,0.0831,0.7829999999999999,144.17600000000004,0
2503,260667,0.662,2,1,3,0.086,0.416,0.0,0.239,-7.525,0.0751,0.451,188.371,0
2504,303627,0.7390000000000001,7,1,4,0.302,0.715,0.0,0.111,-9.689,0.0504,0.763,105.009,0
2505,237400,0.93,2,1,4,0.000594,0.405,0.0672,0.229,-8.236,0.107,0.79,191.653,0
2506,618027,0.872,7,1,4,0.00575,0.398,0.0364,0.706,-5.723,0.0361,0.603,125.122,0
2507,222933,0.93,9,1,4,0.211,0.346,0.0,0.183,-6.384,0.0917,0.774,178.479,0
2508,217787,0.655,9,1,4,0.4320000000000001,0.552,0.00312,0.315,-7.603,0.0351,0.26,75.672,0
2509,265173,0.466,2,1,4,0.299,0.7040000000000001,4.89e-06,0.114,-9.723,0.0314,0.243,76.02199999999998,0
2510,244053,0.77,7,1,4,0.0108,0.545,0.0174,0.0569,-5.974,0.0267,0.888,154.98,0
2511,237853,0.847,10,0,4,0.0622,0.62,0.0,0.145,-6.108,0.0681,0.698,146.037,0
2512,179327,0.6459999999999999,1,1,4,0.222,0.537,0.0,0.199,-6.457000000000002,0.4370000000000001,0.493,81.92299999999999,0
2513,200067,0.519,9,0,4,0.186,0.774,0.0,0.0516,-8.306000000000001,0.0449,0.464,99.032,0
2514,96888,0.318,11,0,4,0.0194,0.6,0.0055299999999999,0.0355,-16.595,0.0681,0.975,129.94799999999998,0
2515,102034,0.989,0,1,4,0.386,0.794,0.8490000000000001,0.0638,-11.598,0.043,0.932,129.999,0
2516,263184,0.353,9,1,4,0.655,0.8440000000000001,3.27e-05,0.0991,-13.886,0.0381,0.966,129.906,0
2517,272914,0.838,10,0,4,3.92e-05,0.483,0.9,0.0537,-7.164,0.0347,0.515,175.08599999999996,0
2518,187989,0.57,2,0,4,0.0656,0.8420000000000001,6.929999999999999e-05,0.0403,-5.5,0.0397,0.92,106.048,0
2519,258547,0.916,8,0,4,0.000162,0.468,0.00518,0.189,-4.46,0.0458,0.412,135.019,0
2520,195867,0.857,5,0,4,0.141,0.716,0.0,0.113,-4.569,0.405,0.662,164.166,0
2521,295178,0.765,8,1,4,0.081,0.743,8.58e-06,0.0857,-4.075,0.0782,0.687,128.02100000000002,0
2522,266151,0.75,5,0,4,0.0127,0.648,2.59e-06,0.152,-6.3870000000000005,0.0648,0.555,129.968,0
2523,312778,0.7929999999999999,8,1,4,0.0122,0.772,0.000121,0.116,-6.997000000000001,0.107,0.462,124.994,0
2524,34470,0.0233,11,1,4,0.634,0.772,0.911,0.0993,-31.545,0.181,0.47,138.0,0
2525,210514,0.8220000000000001,1,1,4,0.512,0.71,5.19e-05,0.114,-4.437,0.0819999999999999,0.407,146.054,0
2526,63478,0.705,1,1,4,0.166,0.73,0.957,0.104,-15.033,0.0501,0.983,120.961,0
2527,219376,0.4970000000000001,7,1,4,0.273,0.731,0.00127,0.123,-7.2,0.0278,0.442,111.071,0
2528,186122,0.7020000000000001,7,1,4,0.0773,0.8290000000000001,0.02,0.114,-8.139,0.0278,0.812,113.981,0
2529,99622,0.6990000000000001,9,1,4,0.213,0.516,0.846,0.14,-5.67,0.0305,0.429,87.945,0
2530,191504,0.884,2,1,4,0.0,0.8,0.963,0.0611,-5.0680000000000005,0.0796,0.177,120.014,0
2531,125668,0.988,11,1,4,0.0207,0.8390000000000001,0.0,0.348,-5.715,0.383,0.387,84.009,0
2532,97228,0.534,7,1,4,0.00734,0.393,0.8909999999999999,0.214,-17.814,0.0629,0.787,129.885,0
2533,181091,0.578,0,0,4,0.357,0.8290000000000001,0.0,0.0792,-6.388,0.23,0.687,140.009,0
2534,223264,0.648,2,0,4,0.064,0.5820000000000001,0.0112,0.389,-11.591,0.0553,0.388,91.994,0
2535,187175,0.677,1,0,4,0.0654,0.7509999999999999,2.8e-06,0.128,-5.02,0.0851,0.256,104.951,0
2536,205232,0.887,6,0,4,0.176,0.5589999999999999,0.0,0.0917,-4.843,0.262,0.8140000000000001,176.333,0
2537,184189,0.958,11,0,4,2.3e-05,0.754,0.945,0.0627,-10.823,0.0357,0.759,129.019,0
2538,96234,0.696,7,1,4,0.044,0.674,0.955,0.129,-11.315,0.0399,0.745,76.962,0
2539,121431,0.152,7,1,4,0.948,0.639,0.0675,0.111,-16.01,0.0312,0.5329999999999999,96.872,0
2540,93440,0.947,8,1,3,0.4270000000000001,0.411,0.922,0.262,-11.635,0.232,0.96,185.99400000000003,0
2541,239074,0.818,7,1,4,0.214,0.759,0.0,0.289,-7.237999999999999,0.0305,0.905,102.985,0
2542,185036,0.703,8,1,4,0.458,0.77,0.0,0.315,-9.434,0.256,0.6729999999999999,120.028,0
2543,116471,0.162,8,1,4,0.0282,0.782,0.175,0.107,-11.6,0.083,0.8140000000000001,136.031,0
2544,140106,0.7170000000000001,11,1,4,0.279,0.875,0.0,0.0755,-9.485,0.227,0.907,129.994,0
2545,154048,0.695,11,0,4,0.000498,0.557,0.802,0.11,-9.156,0.0277,0.476,81.96700000000001,0
2546,178678,0.515,2,1,4,0.0649,0.772,0.743,0.193,-10.117,0.0475,0.5870000000000001,123.982,0
2547,134340,0.653,2,1,4,0.0114,0.52,0.8959999999999999,0.1639999999999999,-10.58,0.0368,0.867,170.00799999999995,0
2548,86591,0.7290000000000001,1,1,4,0.026,0.7070000000000001,0.8690000000000001,0.0915,-9.436,0.0322,0.994,175.951,0
2549,171818,0.799,2,1,4,0.000939,0.725,0.7,0.1689999999999999,-8.003,0.0298,0.826,88.046,0
2550,82632,0.5920000000000001,0,1,4,0.6759999999999999,0.809,0.838,0.101,-6.5870000000000015,0.0492,0.971,121.947,0
2551,110229,0.314,4,0,4,0.424,0.6409999999999999,0.823,0.111,-7.896,0.027,0.158,60.973,0
2552,90156,0.693,0,1,4,0.000214,0.523,0.955,0.213,-7.732,0.039,0.961,168.366,0
2553,108866,0.7240000000000001,2,1,4,0.0148,0.551,0.925,0.114,-8.753,0.0258,0.652,97.001,0
2554,84329,0.625,6,1,4,0.00467,0.738,0.899,0.0796,-7.552,0.0442,0.942,164.00799999999995,0
2555,98299,0.261,7,1,4,0.0236,0.726,0.908,0.0459,-14.849,0.174,0.907,130.129,0
2556,96157,0.275,10,0,4,0.0817,0.815,0.00463,0.106,-11.488,0.0823,0.487,130.031,0
2557,319113,0.944,1,1,4,0.0042299999999999,0.75,0.679,0.0757,-7.603,0.043,0.622,129.996,0
2558,242400,0.332,6,0,4,0.127,0.379,1.58e-06,0.0964,-12.964,0.0871,0.077,190.591,0
2559,197333,0.7070000000000001,7,1,4,0.000215,0.5760000000000001,0.778,0.0621,-8.785,0.0316,0.957,140.001,0
2560,94191,0.501,2,1,4,0.129,0.6920000000000001,0.979,0.147,-10.924,0.0438,0.446,111.033,0
2561,115161,0.569,2,1,4,0.442,0.708,0.8270000000000001,0.118,-7.8039999999999985,0.0408,0.5539999999999999,130.102,0
2562,194727,0.5379999999999999,2,1,4,2.79e-05,0.6709999999999999,0.8909999999999999,0.0871,-9.12,0.0355,0.8029999999999999,107.618,0
2563,110050,0.428,10,1,4,0.965,0.583,0.835,0.112,-11.437,0.059,0.461,151.376,0
2564,112760,0.269,2,0,4,0.901,0.46,0.24,0.118,-14.345,0.036,0.384,88.927,0
2565,95081,0.57,4,1,4,0.0627,0.7290000000000001,0.858,0.168,-10.539,0.0285,0.833,123.955,0
2566,323316,0.41,4,0,4,0.139,0.8740000000000001,0.573,0.108,-13.084,0.172,0.196,120.983,0
2567,389197,0.395,9,0,4,0.232,0.763,0.879,0.105,-14.592,0.0488,0.111,123.035,0
2568,379526,0.509,2,1,4,0.00434,0.804,0.931,0.0905,-9.558,0.0505,0.316,124.012,0
2569,392078,0.394,5,1,4,0.0902,0.635,0.775,0.132,-13.615,0.033,0.0331,120.008,0
2570,315620,0.41,1,1,4,0.158,0.8,0.908,0.107,-16.335,0.0604,0.0321,120.014,0
2571,527223,0.374,3,0,4,0.116,0.501,0.913,0.0927,-10.912,0.0719,0.142,122.038,0
2572,410333,0.436,9,0,4,0.0122,0.807,0.9,0.0788,-9.345,0.086,0.222,124.004,0
2573,329042,0.628,10,0,4,0.0227,0.8079999999999999,0.914,0.106,-14.493,0.0626,0.0478,123.988,0
2574,378245,0.7609999999999999,9,1,4,0.0159,0.772,0.887,0.0993,-9.683,0.0544,0.153,125.004,0
2575,191351,0.422,0,1,3,0.868,0.451,0.0,0.189,-6.614,0.051,0.513,175.257,0
2576,186440,0.118,0,1,3,0.92,0.4270000000000001,0.000201,0.102,-16.375999999999998,0.0491,0.189,76.26,0
2577,236969,0.685,0,1,4,0.0778,0.591,0.0,0.172,-6.455,0.151,0.586,107.755,0
2578,217000,0.621,0,1,4,0.0426,0.818,0.00191,0.091,-6.864,0.0511,0.7020000000000001,100.664,0
2579,183684,0.642,4,0,4,0.361,0.725,0.0,0.144,-4.148,0.0379,0.878,113.962,0
2580,195720,0.873,9,0,4,0.0213,0.622,0.0,0.219,-5.28,0.0397,0.631,140.002,0
2581,205333,0.627,6,0,4,0.069,0.555,0.805,0.0741,-10.406,0.0546,0.0338,180.023,0
2582,300750,0.477,2,1,4,0.00021,0.547,0.8759999999999999,0.253,-8.868,0.0415,0.601,105.372,0
2583,170000,0.961,4,1,4,0.279,0.747,0.0,0.159,-6.533,0.452,0.197,88.12799999999999,0
2584,355559,0.547,7,0,4,0.0528,0.8140000000000001,0.333,0.102,-9.402,0.061,0.234,123.984,0
2585,212947,0.586,1,0,4,0.648,0.733,0.0,0.149,-6.619,0.0425,0.778,93.028,0
2586,218182,0.7559999999999999,11,0,4,0.0563,0.753,0.00175,0.147,-5.009,0.0621,0.131,98.991,0
2587,98691,0.226,7,1,3,0.000306,0.743,0.743,0.104,-20.764,0.215,0.974,130.053,0
2588,146205,0.421,1,1,4,0.501,0.76,0.431,0.14,-10.412,0.231,0.103,159.934,0
2589,136120,0.757,0,1,4,0.7290000000000001,0.467,0.00587,0.7979999999999999,-8.516,0.0473,0.949,86.561,0
2590,171000,0.6759999999999999,7,1,4,0.000409,0.615,0.8140000000000001,0.248,-14.507,0.0623,0.514,159.95600000000005,0
2591,220227,0.8390000000000001,6,1,4,0.000467,0.496,3.13e-06,0.036,-5.725,0.0324,0.385,99.956,0
2592,231241,0.895,0,1,4,0.0013,0.5589999999999999,0.000473,0.6970000000000001,-4.072,0.0443,0.609,136.934,0
2593,370253,0.0701,3,1,4,0.895,0.127,0.209,0.132,-24.863000000000003,0.0346,0.0386,95.556,0
2594,230667,0.278,8,1,4,0.943,0.353,0.111,0.28,-20.067,0.0583,0.346,129.278,0
2595,272973,0.192,11,0,4,0.938,0.274,0.597,0.119,-19.051,0.0394,0.264,134.934,0
2596,468680,0.148,0,1,4,0.943,0.221,0.18,0.0843,-21.987,0.0494,0.157,92.493,0
2597,333573,0.288,4,1,4,0.958,0.439,0.7909999999999999,0.115,-19.711,0.0605,0.266,130.668,0
2598,279827,0.0885,5,1,4,0.943,0.102,0.504,0.092,-23.248,0.0564,0.0397,68.98899999999999,0
2599,199147,0.173,10,1,3,0.912,0.4370000000000001,0.293,0.134,-22.051,0.0449,0.263,115.175,0
2600,218680,0.156,0,1,4,0.953,0.411,0.677,0.0911,-20.834,0.0608,0.244,75.779,0
2601,203293,0.177,4,1,4,0.933,0.358,0.8590000000000001,0.0992,-18.182,0.0409,0.206,105.627,0
2602,334947,0.0104,2,0,4,0.967,0.183,0.000926,0.113,-30.948,0.0403,0.039,133.539,0
2603,210293,0.115,0,1,3,0.947,0.407,0.857,0.194,-23.47,0.0497,0.406,149.971,0
2604,277253,0.112,8,0,4,0.943,0.411,0.415,0.0965,-22.327,0.0415,0.442,120.548,0
2605,421707,0.1369999999999999,0,1,4,0.942,0.267,0.363,0.13,-21.839,0.0433,0.0397,112.94,0
2606,324200,0.109,8,1,4,0.966,0.173,0.608,0.363,-22.559,0.0392,0.0458,105.996,0
2607,230227,0.178,3,1,3,0.962,0.4,0.3229999999999999,0.229,-21.417,0.0483,0.286,142.939,0
2608,446467,0.23,0,1,4,0.918,0.208,0.528,0.433,-20.546,0.066,0.0775,77.61399999999998,0
2609,323787,0.145,4,1,4,0.953,0.321,0.655,0.134,-19.907,0.0454,0.251,118.316,0
2610,202920,0.181,0,1,4,0.913,0.505,0.1369999999999999,0.7090000000000001,-21.668000000000006,0.0521,0.347,127.768,0
2611,248653,0.172,4,1,4,0.947,0.379,0.684,0.0766,-19.726,0.0549,0.148,120.582,0
2612,214622,0.477,5,1,4,0.53,0.624,0.000462,0.12,-12.857,0.449,0.271,170.018,0
2613,272039,0.393,7,0,4,0.718,0.736,0.00316,0.161,-9.825,0.0357,0.406,119.964,0
2614,105352,0.435,1,1,5,0.6629999999999999,0.486,0.84,0.088,-13.694,0.12,0.389,127.507,0
2615,204340,0.665,11,0,4,0.168,0.636,0.000149,0.139,-6.875,0.0392,0.526,97.055,0
2616,127613,0.542,9,1,4,0.903,0.632,0.000694,0.148,-9.534,0.0311,0.68,107.07,0
2617,221520,0.521,2,0,4,0.0993,0.485,0.0,0.0701,-10.64,0.223,0.505,116.087,0
2618,147096,0.609,4,0,4,0.469,0.8,0.0,0.0758,-6.39,0.106,0.61,101.985,0
2619,204706,0.8540000000000001,10,1,4,0.00256,0.853,4.09e-06,0.11,-7.579,0.193,0.22,170.049,0
2620,130795,0.147,11,1,3,0.929,0.682,0.00807,0.0841,-13.056,0.0451,0.0387,117.013,0
2621,64575,0.482,1,0,3,0.8759999999999999,0.579,0.0,0.254,-15.788,0.7020000000000001,0.504,66.87100000000001,0
2622,129280,0.7809999999999999,8,1,4,0.00955,0.8420000000000001,0.0282,0.0981,-8.576,0.242,0.41,182.133,0
2623,225045,0.394,4,0,4,0.21,0.8909999999999999,0.000566,0.2,-11.552,0.381,0.4,81.032,0
2624,157753,0.358,0,1,4,0.155,0.8490000000000001,0.472,0.104,-9.866,0.148,0.396,140.03799999999998,0
2625,185104,0.6940000000000001,1,0,4,0.174,0.741,0.0,0.301,-10.823,0.441,0.732,83.044,0
2626,148306,0.547,9,1,3,0.321,0.399,0.00296,0.141,-7.215,0.0429,0.439,186.014,0
2627,236770,0.813,1,1,4,3.5600000000000005e-05,0.585,0.0209,0.8059999999999999,-3.78,0.032,0.0887,98.087,0
2628,247714,0.515,9,0,4,0.475,0.475,0.000412,0.185,-10.512,0.0276,0.187,105.032,0
2629,187404,0.8859999999999999,11,0,4,0.0319,0.7709999999999999,0.0,0.0303,-4.987,0.114,0.434,93.958,0
2630,274313,0.934,1,1,4,0.000147,0.773,0.875,0.269,-6.685,0.0536,0.617,140.011,0
2631,349728,0.991,6,1,4,0.0186,0.6579999999999999,0.87,0.066,-6.952000000000001,0.0387,0.52,140.002,0
2632,266084,0.985,7,1,4,0.0015,0.677,0.847,0.16,-7.239,0.0554,0.444,120.018,0
2633,255112,0.557,9,1,4,0.0724,0.623,0.0,0.114,-8.642000000000001,0.31,0.255,143.9,0
2634,90000,0.285,9,0,4,0.964,0.586,0.867,0.117,-15.039,0.0961,0.16,138.732,0
2635,94690,0.202,6,1,4,0.926,0.499,0.129,0.115,-12.661,0.0608,0.0603,76.65,0
2636,89929,0.123,9,0,4,0.963,0.8340000000000001,0.287,0.118,-10.657,0.123,0.467,106.131,0
2637,180005,0.69,7,1,4,0.00064,0.525,0.723,0.4270000000000001,-8.676,0.0277,0.613,146.10399999999996,0
2638,97850,0.7240000000000001,9,1,4,0.00154,0.6890000000000001,0.8390000000000001,0.337,-7.4289999999999985,0.0301,0.946,107.0,0
2639,106375,0.278,4,0,4,0.562,0.794,0.95,0.0831,-12.264,0.0437,0.443,119.957,0
2640,207187,0.85,0,0,4,0.0127,0.69,0.0,0.216,-7.752000000000002,0.301,0.626,128.08700000000002,0
2641,233961,0.784,0,1,4,0.0105,0.715,0.00286,0.0885,-8.396,0.0605,0.7909999999999999,100.518,0
2642,142395,0.517,11,0,4,0.00478,0.852,7.86e-06,0.186,-7.999,0.0496,0.355,109.94,0
2643,60000,0.667,1,1,3,0.455,0.173,0.923,0.157,-25.72300000000001,0.0902,0.0366,119.669,0
2644,135486,0.934,1,1,4,0.00014,0.352,0.0111,0.229,-4.601,0.152,0.316,160.001,0
2645,231031,0.92,8,1,4,0.212,0.778,0.0,0.0788,-3.729,0.0461,0.883,99.927,0
2646,205611,0.687,5,0,4,0.247,0.77,0.0,0.112,-5.888999999999999,0.112,0.361,145.041,0
2647,242010,0.6709999999999999,5,0,4,0.318,0.72,0.0,0.111,-6.127999999999999,0.384,0.43,135.69299999999998,0
2648,397768,0.955,0,1,4,0.00661,0.643,0.899,0.159,-6.4060000000000015,0.0453,0.455,140.014,0
2649,384027,0.813,5,0,4,0.00477,0.6629999999999999,0.8140000000000001,0.141,-8.703,0.0371,0.546,120.019,0
2650,260599,0.877,1,1,4,0.0563,0.6990000000000001,0.0423,0.147,-8.636000000000001,0.132,0.0512,140.014,0
2651,429611,0.727,5,0,4,0.0318,0.617,0.116,0.144,-10.741,0.0309,0.388,100.0,0
2652,372115,0.999,1,1,4,0.000754,0.622,0.81,0.103,-3.93,0.0605,0.636,140.009,0
2653,333715,0.95,1,1,4,0.0259,0.633,0.767,0.0912,-5.874,0.0587,0.348,136.284,0
2654,346855,0.979,6,1,4,6.979999999999999e-05,0.6890000000000001,0.8590000000000001,0.0929,-5.645,0.0402,0.6890000000000001,139.993,0
2655,240014,0.989,11,1,4,0.283,0.64,0.91,0.339,-5.978,0.0719,0.917,130.001,0
2656,204075,0.759,2,1,4,0.000254,0.394,0.764,0.184,-9.858,0.0285,0.608,169.917,0
2657,320026,0.713,7,1,4,0.0118,0.748,0.00184,0.125,-8.11,0.0339,0.517,96.971,0
2658,209424,0.504,0,1,4,0.291,0.685,0.846,0.115,-12.509,0.0987,0.838,188.021,0
2659,234765,0.8029999999999999,9,0,4,0.0166,0.701,0.102,0.0732,-6.912000000000001,0.0319,0.5720000000000001,101.995,0
2660,283983,0.718,0,1,4,0.331,0.445,0.5660000000000001,0.258,-9.694,0.102,0.181,147.924,0
2661,171891,0.684,2,1,4,0.346,0.665,0.0,0.154,-4.807,0.11,0.489,102.887,0
