,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,target
546,0.4125,0.36875,0.4125,0.4125,0.434375,0.325,0.325,0.0,0.69375,0.78125,0.825,0.933333333333333,0.977083333333333,0.804166666666667,0.86875,0.0,1
547,0.4125,0.36875,0.4125,0.4125,0.434375,0.325,0.325,0.325,0.69375,0.78125,0.825,0.933333333333333,0.977083333333333,0.804166666666667,0.86875,0.86875,1
548,0.390625,0.36875,0.390625,0.434375,0.4125,0.303125,0.346875,0.4125,0.69375,0.78125,0.825,0.95625,0.585416666666667,0.78125,0.672916666666667,0.585416666666667,2
549,0.4125,0.36875,0.390625,0.434375,0.0,0.325,0.346875,0.4125,0.69375,0.78125,0.845833333333333,0.95625,0.0,0.78125,0.672916666666667,0.608333333333333,2
550,0.4125,0.36875,0.390625,0.434375,0.0,0.325,0.346875,0.4125,0.69375,0.78125,0.845833333333333,0.95625,0.0,0.78125,0.672916666666667,0.608333333333333,2
551,0.4125,0.36875,0.390625,0.4125,0.0,0.325,0.346875,0.390625,0.69375,0.78125,0.845833333333333,0.95625,0.0,0.78125,0.672916666666667,0.585416666666667,2
552,0.4125,0.36875,0.390625,0.4125,0.0,0.325,0.346875,0.390625,0.69375,0.78125,0.845833333333333,0.95625,0.0,0.78125,0.672916666666667,0.585416666666667,2
553,0.0,0.390625,0.36875,0.0,0.0,0.36875,0.0,0.0,0.0,0.760416666666667,0.78125,0.0,0.0,0.760416666666667,0.0,0.0,1
554,0.390625,0.346875,0.325,0.325,0.325,0.346875,0.0,0.0,0.672916666666667,0.78125,0.7375,0.672916666666667,0.541666666666667,0.78125,0.0,0.0,2
555,0.390625,0.346875,0.325,0.325,0.325,0.346875,0.0,0.0,0.672916666666667,0.78125,0.7375,0.672916666666667,0.541666666666667,0.78125,0.0,0.0,2
556,0.4125,0.36875,0.390625,0.4125,0.45625,0.346875,0.346875,0.4125,0.69375,0.78125,0.804166666666667,0.889583333333333,0.9125,0.804166666666667,0.86875,0.889583333333333,1
557,0.4125,0.36875,0.390625,0.4125,0.45625,0.346875,0.346875,0.4125,0.69375,0.78125,0.804166666666667,0.9125,0.9125,0.804166666666667,0.86875,0.889583333333333,1
558,0.36875,0.36875,0.325,0.346875,0.36875,0.390625,0.434375,0.45625,0.672916666666667,0.78125,0.78125,0.86875,0.933333333333333,0.760416666666667,0.672916666666667,0.585416666666667,2
559,0.36875,0.36875,0.325,0.346875,0.36875,0.390625,0.434375,0.45625,0.672916666666667,0.78125,0.78125,0.86875,0.933333333333333,0.760416666666667,0.672916666666667,0.585416666666667,2
560,0.478125,0.45625,0.434375,0.45625,0.5421875,0.478125,0.478125,0.5421875,0.2375,0.304166666666667,0.345833333333333,0.433333333333333,0.477083333333333,0.345833333333333,0.433333333333333,0.477083333333333,1
561,0.478125,0.45625,0.4125,0.45625,0.5421875,0.478125,0.478125,0.5421875,0.2375,0.304166666666667,0.345833333333333,0.433333333333333,0.477083333333333,0.345833333333333,0.433333333333333,0.477083333333333,1
562,0.478125,0.45625,0.434375,0.45625,0.5421875,0.478125,0.478125,0.5421875,0.2375,0.304166666666667,0.345833333333333,0.433333333333333,0.477083333333333,0.345833333333333,0.433333333333333,0.477083333333333,1
563,0.478125,0.45625,0.434375,0.478125,0.5421875,0.478125,0.478125,0.5421875,0.2375,0.304166666666667,0.345833333333333,0.433333333333333,0.477083333333333,0.345833333333333,0.433333333333333,0.477083333333333,1
564,0.5,0.45625,0.45625,0.478125,0.5421875,0.434375,0.45625,0.5421875,0.2375,0.325,0.345833333333333,0.45625,0.477083333333333,0.325,0.4125,0.477083333333333,1
565,0.478125,0.45625,0.4125,0.434375,0.45625,0.478125,0.5,0.5640625,0.2375,0.325,0.325,0.2375,0.152083333333333,0.345833333333333,0.433333333333333,0.5,2
566,0.478125,0.45625,0.4125,0.434375,0.45625,0.478125,0.5,0.5640625,0.2375,0.325,0.325,0.2375,0.152083333333333,0.345833333333333,0.433333333333333,0.5,2
567,0.478125,0.45625,0.4125,0.434375,0.45625,0.478125,0.5,0.5640625,0.2375,0.325,0.325,0.2375,0.172916666666667,0.36875,0.433333333333333,0.5,2
568,0.478125,0.45625,0.4125,0.434375,0.45625,0.478125,0.5,0.5640625,0.2375,0.325,0.325,0.2375,0.172916666666667,0.36875,0.433333333333333,0.5,2
569,0.478125,0.45625,0.4125,0.4125,0.4125,0.5,0.5,0.5640625,0.2375,0.325,0.325,0.260416666666667,0.19375,0.36875,0.433333333333333,0.5,2
570,0.478125,0.45625,0.4125,0.4125,0.4125,0.5,0.5,0.5640625,0.2375,0.325,0.325,0.260416666666667,0.19375,0.36875,0.433333333333333,0.5,2
571,0.5,0.45625,0.4125,0.478125,0.5203125,0.478125,0.5,0.5640625,0.2375,0.304166666666667,0.325,0.304166666666667,0.2375,0.345833333333333,0.433333333333333,0.5,2
572,0.5,0.45625,0.4125,0.478125,0.5203125,0.478125,0.5,0.5640625,0.2375,0.304166666666667,0.325,0.304166666666667,0.2375,0.345833333333333,0.433333333333333,0.5,2
573,0.5,0.45625,0.45625,0.478125,0.5421875,0.45625,0.478125,0.5421875,0.2375,0.325,0.345833333333333,0.45625,0.5,0.345833333333333,0.4125,0.5,1
574,0.5,0.45625,0.45625,0.478125,0.5421875,0.45625,0.478125,0.5421875,0.2375,0.325,0.345833333333333,0.45625,0.5,0.345833333333333,0.4125,0.5,1
575,0.5,0.45625,0.45625,0.478125,0.5421875,0.45625,0.478125,0.5421875,0.2375,0.325,0.345833333333333,0.45625,0.5,0.345833333333333,0.4125,0.477083333333333,1
576,0.5,0.45625,0.45625,0.478125,0.5421875,0.434375,0.478125,0.5421875,0.2375,0.325,0.345833333333333,0.45625,0.5,0.325,0.4125,0.477083333333333,1
577,0.5,0.45625,0.45625,0.478125,0.5421875,0.45625,0.478125,0.5421875,0.2375,0.325,0.345833333333333,0.45625,0.5,0.345833333333333,0.4125,0.477083333333333,1
578,0.478125,0.45625,0.4125,0.390625,0.4125,0.5,0.5203125,0.5421875,0.2375,0.304166666666667,0.325,0.345833333333333,0.36875,0.304166666666667,0.260416666666667,0.19375,2
579,0.478125,0.45625,0.4125,0.390625,0.4125,0.5,0.5203125,0.5421875,0.2375,0.304166666666667,0.325,0.345833333333333,0.36875,0.304166666666667,0.260416666666667,0.19375,2
580,0.45625,0.45625,0.4125,0.390625,0.4125,0.5,0.5421875,0.5203125,0.2375,0.304166666666667,0.325,0.345833333333333,0.389583333333333,0.304166666666667,0.216666666666667,0.152083333333333,2
581,0.45625,0.45625,0.4125,0.390625,0.4125,0.5,0.5421875,0.5203125,0.2375,0.304166666666667,0.325,0.345833333333333,0.389583333333333,0.304166666666667,0.216666666666667,0.152083333333333,2
582,0.45625,0.45625,0.4125,0.390625,0.390625,0.5,0.5203125,0.5421875,0.2375,0.304166666666667,0.325,0.36875,0.389583333333333,0.304166666666667,0.260416666666667,0.216666666666667,2
583,0.5,0.45625,0.434375,0.4125,0.4125,0.478125,0.5,0.5421875,0.2375,0.325,0.325,0.36875,0.4125,0.345833333333333,0.433333333333333,0.477083333333333,1
584,0.5,0.45625,0.434375,0.4125,0.5203125,0.478125,0.5,0.5421875,0.2375,0.325,0.325,0.36875,0.5,0.345833333333333,0.433333333333333,0.477083333333333,1
585,0.5,0.45625,0.434375,0.4125,0.5203125,0.478125,0.5,0.5421875,0.2375,0.325,0.325,0.36875,0.477083333333333,0.345833333333333,0.433333333333333,0.477083333333333,1
586,0.5,0.45625,0.434375,0.4125,0.5203125,0.478125,0.478125,0.5421875,0.2375,0.325,0.325,0.36875,0.5,0.345833333333333,0.433333333333333,0.477083333333333,1
587,0.5,0.45625,0.434375,0.4125,0.5203125,0.478125,0.478125,0.5421875,0.2375,0.325,0.325,0.36875,0.477083333333333,0.345833333333333,0.433333333333333,0.477083333333333,1
588,0.5,0.45625,0.434375,0.4125,0.434375,0.478125,0.478125,0.5421875,0.2375,0.325,0.325,0.260416666666667,0.172916666666667,0.345833333333333,0.433333333333333,0.477083333333333,2
589,0.5,0.45625,0.434375,0.4125,0.434375,0.478125,0.478125,0.5421875,0.2375,0.325,0.325,0.260416666666667,0.172916666666667,0.345833333333333,0.433333333333333,0.477083333333333,2
590,0.5,0.45625,0.434375,0.434375,0.45625,0.45625,0.478125,0.5421875,0.2375,0.325,0.325,0.260416666666667,0.19375,0.325,0.4125,0.4125,2
591,0.5,0.45625,0.434375,0.434375,0.45625,0.45625,0.478125,0.5421875,0.2375,0.325,0.325,0.260416666666667,0.19375,0.325,0.4125,0.4125,2
592,0.5,0.45625,0.434375,0.4125,0.434375,0.45625,0.478125,0.5421875,0.2375,0.325,0.325,0.260416666666667,0.19375,0.345833333333333,0.4125,0.4125,2
593,0.5,0.45625,0.434375,0.4125,0.434375,0.45625,0.478125,0.5421875,0.2375,0.325,0.325,0.260416666666667,0.19375,0.345833333333333,0.4125,0.4125,2
594,0.5,0.45625,0.45625,0.5,0.5421875,0.434375,0.45625,0.5421875,0.2375,0.325,0.345833333333333,0.433333333333333,0.5,0.325,0.4125,0.5,1
595,0.5,0.45625,0.45625,0.5,0.5421875,0.434375,0.45625,0.5203125,0.2375,0.325,0.345833333333333,0.433333333333333,0.5,0.325,0.4125,0.4125,1
596,0.5,0.45625,0.45625,0.5,0.5421875,0.434375,0.45625,0.5421875,0.2375,0.325,0.345833333333333,0.433333333333333,0.5,0.325,0.4125,0.5,1
597,0.346875,0.325,0.390625,0.434375,0.5203125,0.259375,0.259375,0.0,0.4125,0.520833333333333,0.564583333333333,0.7375,0.9125,0.541666666666667,0.672916666666667,0.0,1
598,0.478125,0.45625,0.5,0.5203125,0.5640625,0.390625,0.390625,0.0,0.45625,0.585416666666667,0.608333333333333,0.760416666666667,0.977083333333333,0.608333333333333,0.7375,0.0,1
599,0.5421875,0.5421875,0.5859375,0.6296875,0.6515625,0.478125,0.45625,0.45625,0.541666666666667,0.629166666666667,0.652083333333333,0.78125,0.889583333333333,0.672916666666667,0.78125,0.9125,1
600,0.5,0.5,0.45625,0.45625,0.434375,0.5421875,0.5640625,0.5640625,0.585416666666667,0.672916666666667,0.69375,0.78125,0.9125,0.69375,0.78125,0.845833333333333,1
601,0.45625,0.478125,0.5,0.5,0.5,0.45625,0.45625,0.434375,0.585416666666667,0.672916666666667,0.69375,0.760416666666667,0.845833333333333,0.69375,0.78125,0.86875,1
602,0.390625,0.434375,0.434375,0.434375,0.4125,0.45625,0.45625,0.4125,0.629166666666667,0.69375,0.716666666666667,0.78125,0.825,0.716666666666667,0.78125,0.825,1
603,0.4125,0.434375,0.4125,0.4125,0.434375,0.45625,0.45625,0.434375,0.652083333333333,0.716666666666667,0.7375,0.804166666666667,0.889583333333333,0.716666666666667,0.804166666666667,0.7375,0
604,0.434375,0.45625,0.434375,0.4125,0.4125,0.478125,0.478125,0.434375,0.69375,0.760416666666667,0.78125,0.825,0.845833333333333,0.78125,0.825,0.845833333333333,0
605,0.478125,0.478125,0.45625,0.4125,0.36875,0.5,0.45625,0.434375,0.69375,0.78125,0.78125,0.825,0.825,0.804166666666667,0.86875,0.933333333333333,1
606,0.478125,0.478125,0.45625,0.390625,0.346875,0.5203125,0.478125,0.434375,0.69375,0.78125,0.78125,0.760416666666667,0.716666666666667,0.804166666666667,0.86875,0.933333333333333,2
607,0.478125,0.478125,0.45625,0.4125,0.4125,0.5,0.0,0.0,0.69375,0.78125,0.78125,0.716666666666667,0.652083333333333,0.78125,0.0,0.0,2
608,0.45625,0.478125,0.45625,0.434375,0.45625,0.5,0.5,0.45625,0.69375,0.78125,0.78125,0.716666666666667,0.672916666666667,0.78125,0.845833333333333,0.95625,2
609,0.478125,0.478125,0.45625,0.4125,0.390625,0.5203125,0.0,0.0,0.69375,0.78125,0.78125,0.716666666666667,0.652083333333333,0.78125,0.0,0.0,2
610,0.478125,0.478125,0.45625,0.4125,0.390625,0.5203125,0.478125,0.45625,0.716666666666667,0.78125,0.78125,0.7375,0.652083333333333,0.804166666666667,0.86875,0.95625,2
611,0.478125,0.478125,0.45625,0.4125,0.434375,0.5203125,0.5,0.45625,0.716666666666667,0.78125,0.78125,0.716666666666667,0.652083333333333,0.78125,0.7375,0.95625,2
612,0.478125,0.478125,0.45625,0.434375,0.478125,0.5203125,0.478125,0.45625,0.69375,0.78125,0.78125,0.69375,0.672916666666667,0.78125,0.86875,0.95625,2
613,0.45625,0.478125,0.45625,0.434375,0.434375,0.5203125,0.5,0.434375,0.69375,0.78125,0.78125,0.716666666666667,0.629166666666667,0.804166666666667,0.86875,0.933333333333333,2
614,0.478125,0.478125,0.45625,0.4125,0.4125,0.5203125,0.5,0.434375,0.69375,0.78125,0.78125,0.716666666666667,0.629166666666667,0.804166666666667,0.889583333333333,0.95625,2
615,0.45625,0.478125,0.45625,0.434375,0.45625,0.5,0.478125,0.434375,0.716666666666667,0.78125,0.78125,0.716666666666667,0.672916666666667,0.78125,0.889583333333333,0.95625,2
616,0.45625,0.478125,0.45625,0.45625,0.434375,0.5203125,0.478125,0.434375,0.716666666666667,0.78125,0.804166666666667,0.845833333333333,0.9125,0.804166666666667,0.86875,0.933333333333333,1
617,0.45625,0.478125,0.45625,0.4125,0.45625,0.5,0.478125,0.434375,0.69375,0.78125,0.78125,0.716666666666667,0.672916666666667,0.78125,0.86875,0.95625,2
618,0.45625,0.478125,0.45625,0.4125,0.434375,0.5,0.478125,0.434375,0.69375,0.78125,0.78125,0.716666666666667,0.672916666666667,0.78125,0.86875,0.933333333333333,2
619,0.45625,0.478125,0.434375,0.4125,0.390625,0.5,0.45625,0.0,0.69375,0.78125,0.78125,0.716666666666667,0.652083333333333,0.78125,0.845833333333333,0.0,2
620,0.45625,0.45625,0.434375,0.4125,0.434375,0.5,0.45625,0.0,0.69375,0.78125,0.78125,0.716666666666667,0.652083333333333,0.78125,0.845833333333333,0.0,2
621,0.434375,0.45625,0.434375,0.434375,0.45625,0.5,0.478125,0.45625,0.69375,0.760416666666667,0.78125,0.716666666666667,0.69375,0.78125,0.845833333333333,0.889583333333333,2
622,0.434375,0.45625,0.434375,0.4125,0.4125,0.5,0.478125,0.45625,0.69375,0.78125,0.78125,0.716666666666667,0.652083333333333,0.78125,0.86875,0.9125,2
623,0.45625,0.45625,0.434375,0.4125,0.390625,0.5,0.478125,0.434375,0.69375,0.78125,0.78125,0.7375,0.652083333333333,0.78125,0.845833333333333,0.933333333333333,2
624,0.434375,0.45625,0.434375,0.4125,0.4125,0.5,0.478125,0.434375,0.69375,0.78125,0.78125,0.716666666666667,0.652083333333333,0.78125,0.86875,0.95625,2
625,0.45625,0.478125,0.45625,0.4125,0.45625,0.5,0.478125,0.45625,0.69375,0.78125,0.78125,0.716666666666667,0.69375,0.78125,0.86875,0.933333333333333,2
626,0.45625,0.478125,0.45625,0.4125,0.45625,0.5,0.478125,0.45625,0.69375,0.78125,0.78125,0.716666666666667,0.69375,0.78125,0.845833333333333,0.933333333333333,2
627,0.45625,0.478125,0.45625,0.4125,0.434375,0.5,0.478125,0.434375,0.69375,0.78125,0.78125,0.716666666666667,0.672916666666667,0.78125,0.86875,0.933333333333333,2
628,0.45625,0.478125,0.434375,0.4125,0.390625,0.5,0.478125,0.45625,0.69375,0.78125,0.78125,0.716666666666667,0.652083333333333,0.78125,0.86875,0.95625,2
629,0.45625,0.478125,0.45625,0.4125,0.4125,0.5,0.478125,0.434375,0.69375,0.78125,0.78125,0.716666666666667,0.652083333333333,0.78125,0.845833333333333,0.95625,2
630,0.45625,0.478125,0.45625,0.390625,0.4125,0.5,0.478125,0.45625,0.69375,0.78125,0.78125,0.78125,0.7375,0.78125,0.86875,0.933333333333333,2
631,0.434375,0.45625,0.4125,0.390625,0.390625,0.478125,0.5,0.5,0.716666666666667,0.78125,0.804166666666667,0.86875,0.933333333333333,0.78125,0.845833333333333,0.86875,0
632,0.4125,0.434375,0.390625,0.390625,0.390625,0.478125,0.478125,0.45625,0.7375,0.804166666666667,0.804166666666667,0.889583333333333,0.95625,0.804166666666667,0.889583333333333,0.95625,1
633,0.4125,0.434375,0.390625,0.390625,0.390625,0.478125,0.478125,0.45625,0.716666666666667,0.804166666666667,0.804166666666667,0.889583333333333,0.95625,0.78125,0.86875,0.95625,1
634,0.45625,0.45625,0.434375,0.390625,0.390625,0.5,0.5,0.5,0.652083333333333,0.7375,0.7375,0.825,0.889583333333333,0.7375,0.825,0.889583333333333,1
635,0.5203125,0.5203125,0.478125,0.45625,0.434375,0.5640625,0.6078125,0.5859375,0.585416666666667,0.652083333333333,0.69375,0.804166666666667,0.9125,0.69375,0.78125,0.86875,1
636,0.5421875,0.5421875,0.5,0.478125,0.5,0.5859375,0.6296875,0.6515625,0.541666666666667,0.629166666666667,0.672916666666667,0.804166666666667,0.9125,0.652083333333333,0.760416666666667,0.889583333333333,1
637,0.5859375,0.6078125,0.5421875,0.5421875,0.5640625,0.6515625,0.6515625,0.6734375,0.520833333333333,0.629166666666667,0.672916666666667,0.78125,0.86875,0.672916666666667,0.760416666666667,0.825,1
638,0.6515625,0.6734375,0.6078125,0.5859375,0.6078125,0.7390625,0.7390625,0.78125,0.45625,0.585416666666667,0.629166666666667,0.760416666666667,0.9125,0.608333333333333,0.716666666666667,0.78125,1
639,0.7390625,0.7390625,0.6734375,0.6296875,0.6078125,0.78125,0.86875,0.95625,0.433333333333333,0.564583333333333,0.608333333333333,0.78125,0.95625,0.608333333333333,0.78125,0.933333333333333,1
640,0.934375,0.934375,0.825,0.846875,0.890625,0.0,0.0,0.0,0.2375,0.433333333333333,0.5,0.760416666666667,0.889583333333333,0.0,0.0,0.0,1
641,0.36875,0.4125,0.4125,0.390625,0.36875,0.434375,0.4125,0.390625,0.716666666666667,0.78125,0.78125,0.825,0.825,0.78125,0.86875,0.889583333333333,1
642,0.36875,0.4125,0.4125,0.390625,0.346875,0.434375,0.4125,0.390625,0.716666666666667,0.78125,0.78125,0.825,0.825,0.78125,0.86875,0.889583333333333,1
643,0.390625,0.4125,0.4125,0.390625,0.36875,0.434375,0.4125,0.390625,0.716666666666667,0.760416666666667,0.78125,0.825,0.825,0.78125,0.86875,0.889583333333333,1
644,0.390625,0.4125,0.4125,0.390625,0.346875,0.434375,0.4125,0.390625,0.716666666666667,0.78125,0.78125,0.825,0.825,0.78125,0.86875,0.889583333333333,1
645,0.390625,0.4125,0.4125,0.390625,0.346875,0.434375,0.4125,0.36875,0.716666666666667,0.760416666666667,0.78125,0.825,0.825,0.78125,0.86875,0.889583333333333,1
646,0.390625,0.4125,0.390625,0.390625,0.346875,0.434375,0.4125,0.390625,0.69375,0.78125,0.78125,0.825,0.845833333333333,0.760416666666667,0.804166666666667,0.760416666666667,0
647,0.390625,0.4125,0.4125,0.390625,0.346875,0.434375,0.434375,0.4125,0.716666666666667,0.78125,0.804166666666667,0.845833333333333,0.845833333333333,0.804166666666667,0.7375,0.672916666666667,2
648,0.390625,0.4125,0.4125,0.390625,0.390625,0.434375,0.434375,0.4125,0.716666666666667,0.78125,0.804166666666667,0.845833333333333,0.69375,0.804166666666667,0.7375,0.69375,2
649,0.390625,0.4125,0.4125,0.390625,0.346875,0.434375,0.434375,0.390625,0.716666666666667,0.78125,0.804166666666667,0.845833333333333,0.845833333333333,0.804166666666667,0.7375,0.69375,2
650,0.390625,0.4125,0.4125,0.390625,0.36875,0.434375,0.434375,0.390625,0.716666666666667,0.78125,0.825,0.845833333333333,0.845833333333333,0.804166666666667,0.7375,0.69375,2
651,0.390625,0.4125,0.4125,0.390625,0.36875,0.434375,0.434375,0.4125,0.69375,0.78125,0.804166666666667,0.845833333333333,0.845833333333333,0.804166666666667,0.7375,0.69375,2
652,0.390625,0.4125,0.4125,0.390625,0.36875,0.434375,0.434375,0.4125,0.716666666666667,0.78125,0.804166666666667,0.845833333333333,0.845833333333333,0.78125,0.7375,0.69375,2
653,0.36875,0.390625,0.4125,0.0,0.0,0.390625,0.390625,0.0,0.69375,0.69375,0.716666666666667,0.0,0.0,0.716666666666667,0.716666666666667,0.0,1
654,0.0,0.4125,0.434375,0.0,0.0,0.4125,0.0,0.0,0.0,0.78125,0.7375,0.0,0.0,0.716666666666667,0.0,0.0,1
655,0.0,0.4125,0.4125,0.434375,0.390625,0.4125,0.4125,0.390625,0.0,0.78125,0.760416666666667,0.760416666666667,0.825,0.78125,0.760416666666667,0.7375,1
656,0.390625,0.4125,0.390625,0.36875,0.36875,0.434375,0.390625,0.36875,0.716666666666667,0.78125,0.78125,0.825,0.845833333333333,0.78125,0.804166666666667,0.760416666666667,0
657,0.390625,0.4125,0.4125,0.390625,0.346875,0.434375,0.390625,0.346875,0.716666666666667,0.78125,0.78125,0.845833333333333,0.845833333333333,0.78125,0.825,0.845833333333333,1
658,0.36875,0.390625,0.390625,0.390625,0.346875,0.4125,0.390625,0.346875,0.716666666666667,0.78125,0.78125,0.825,0.845833333333333,0.78125,0.845833333333333,0.845833333333333,1
659,0.36875,0.390625,0.390625,0.390625,0.346875,0.4125,0.4125,0.346875,0.716666666666667,0.78125,0.78125,0.825,0.845833333333333,0.78125,0.825,0.845833333333333,1
660,0.36875,0.390625,0.390625,0.36875,0.346875,0.4125,0.390625,0.346875,0.716666666666667,0.78125,0.78125,0.825,0.845833333333333,0.78125,0.845833333333333,0.845833333333333,1
661,0.36875,0.390625,0.390625,0.390625,0.346875,0.4125,0.4125,0.36875,0.716666666666667,0.78125,0.78125,0.825,0.845833333333333,0.78125,0.845833333333333,0.845833333333333,1
662,0.346875,0.36875,0.36875,0.346875,0.303125,0.36875,0.325,0.259375,0.69375,0.760416666666667,0.78125,0.845833333333333,0.845833333333333,0.78125,0.845833333333333,0.825,1
663,0.325,0.36875,0.36875,0.346875,0.303125,0.36875,0.346875,0.259375,0.69375,0.760416666666667,0.78125,0.845833333333333,0.845833333333333,0.78125,0.845833333333333,0.825,1
664,0.325,0.36875,0.36875,0.36875,0.303125,0.36875,0.346875,0.259375,0.69375,0.760416666666667,0.78125,0.845833333333333,0.845833333333333,0.78125,0.845833333333333,0.845833333333333,1
665,0.325,0.36875,0.36875,0.36875,0.325,0.36875,0.346875,0.259375,0.69375,0.760416666666667,0.78125,0.845833333333333,0.86875,0.78125,0.845833333333333,0.845833333333333,1
666,0.325,0.36875,0.36875,0.346875,0.28125,0.36875,0.325,0.259375,0.69375,0.760416666666667,0.78125,0.845833333333333,0.845833333333333,0.78125,0.845833333333333,0.845833333333333,1
667,0.325,0.36875,0.36875,0.346875,0.28125,0.36875,0.325,0.259375,0.69375,0.760416666666667,0.78125,0.845833333333333,0.845833333333333,0.78125,0.845833333333333,0.845833333333333,1
668,0.346875,0.36875,0.36875,0.346875,0.303125,0.36875,0.346875,0.259375,0.69375,0.760416666666667,0.78125,0.845833333333333,0.845833333333333,0.78125,0.845833333333333,0.845833333333333,1
669,0.346875,0.36875,0.36875,0.346875,0.303125,0.36875,0.325,0.259375,0.69375,0.760416666666667,0.78125,0.845833333333333,0.845833333333333,0.78125,0.845833333333333,0.845833333333333,1
670,0.346875,0.36875,0.36875,0.346875,0.303125,0.36875,0.346875,0.259375,0.69375,0.760416666666667,0.78125,0.845833333333333,0.845833333333333,0.78125,0.845833333333333,0.825,1
671,0.346875,0.36875,0.36875,0.346875,0.303125,0.36875,0.346875,0.28125,0.69375,0.760416666666667,0.78125,0.845833333333333,0.845833333333333,0.78125,0.845833333333333,0.845833333333333,1
672,0.346875,0.346875,0.36875,0.346875,0.303125,0.36875,0.346875,0.259375,0.69375,0.760416666666667,0.78125,0.845833333333333,0.845833333333333,0.78125,0.845833333333333,0.825,1
673,0.325,0.36875,0.36875,0.346875,0.303125,0.36875,0.346875,0.28125,0.69375,0.760416666666667,0.78125,0.845833333333333,0.845833333333333,0.78125,0.845833333333333,0.845833333333333,1
674,0.325,0.346875,0.36875,0.346875,0.303125,0.36875,0.346875,0.28125,0.69375,0.760416666666667,0.78125,0.845833333333333,0.845833333333333,0.78125,0.845833333333333,0.845833333333333,1
675,0.325,0.346875,0.36875,0.346875,0.325,0.36875,0.325,0.259375,0.69375,0.760416666666667,0.78125,0.845833333333333,0.86875,0.78125,0.845833333333333,0.825,1
676,0.325,0.346875,0.36875,0.346875,0.303125,0.36875,0.346875,0.259375,0.69375,0.760416666666667,0.78125,0.845833333333333,0.845833333333333,0.78125,0.845833333333333,0.825,1
677,0.325,0.346875,0.36875,0.346875,0.325,0.36875,0.346875,0.259375,0.69375,0.760416666666667,0.78125,0.845833333333333,0.86875,0.78125,0.845833333333333,0.825,1
678,0.325,0.346875,0.36875,0.346875,0.28125,0.36875,0.346875,0.28125,0.69375,0.760416666666667,0.78125,0.845833333333333,0.845833333333333,0.78125,0.845833333333333,0.845833333333333,1
679,0.325,0.36875,0.36875,0.346875,0.303125,0.36875,0.346875,0.28125,0.69375,0.760416666666667,0.78125,0.845833333333333,0.845833333333333,0.78125,0.845833333333333,0.845833333333333,1
680,0.346875,0.36875,0.346875,0.346875,0.325,0.4125,0.390625,0.325,0.672916666666667,0.7375,0.760416666666667,0.825,0.825,0.760416666666667,0.845833333333333,0.86875,0
681,0.390625,0.390625,0.346875,0.346875,0.325,0.4125,0.390625,0.325,0.672916666666667,0.7375,0.760416666666667,0.804166666666667,0.825,0.760416666666667,0.845833333333333,0.86875,1
682,0.390625,0.390625,0.346875,0.325,0.303125,0.4125,0.4125,0.346875,0.672916666666667,0.7375,0.760416666666667,0.804166666666667,0.845833333333333,0.760416666666667,0.845833333333333,0.86875,1
683,0.346875,0.36875,0.325,0.303125,0.303125,0.390625,0.434375,0.434375,0.672916666666667,0.760416666666667,0.78125,0.825,0.845833333333333,0.78125,0.845833333333333,0.933333333333333,0
684,0.325,0.346875,0.303125,0.303125,0.303125,0.390625,0.434375,0.434375,0.69375,0.760416666666667,0.78125,0.825,0.845833333333333,0.78125,0.845833333333333,0.933333333333333,0
685,0.36875,0.390625,0.346875,0.325,0.325,0.434375,0.45625,0.45625,0.672916666666667,0.760416666666667,0.78125,0.825,0.845833333333333,0.78125,0.845833333333333,0.933333333333333,0
686,0.4125,0.4125,0.36875,0.346875,0.36875,0.45625,0.5,0.45625,0.672916666666667,0.7375,0.760416666666667,0.825,0.86875,0.760416666666667,0.825,0.889583333333333,1
687,0.4125,0.4125,0.36875,0.325,0.36875,0.434375,0.478125,0.45625,0.672916666666667,0.7375,0.760416666666667,0.825,0.86875,0.760416666666667,0.825,0.86875,1
688,0.4125,0.4125,0.36875,0.325,0.346875,0.434375,0.478125,0.45625,0.672916666666667,0.7375,0.760416666666667,0.825,0.86875,0.760416666666667,0.825,0.86875,1
689,0.4125,0.4125,0.36875,0.346875,0.346875,0.434375,0.478125,0.45625,0.672916666666667,0.760416666666667,0.760416666666667,0.825,0.889583333333333,0.760416666666667,0.825,0.86875,1
690,0.434375,0.4125,0.36875,0.346875,0.346875,0.45625,0.478125,0.45625,0.69375,0.78125,0.78125,0.825,0.889583333333333,0.78125,0.825,0.86875,1
691,0.434375,0.434375,0.390625,0.325,0.346875,0.45625,0.5,0.478125,0.629166666666667,0.716666666666667,0.716666666666667,0.760416666666667,0.825,0.716666666666667,0.78125,0.845833333333333,1
692,0.434375,0.434375,0.390625,0.325,0.346875,0.45625,0.5,0.478125,0.585416666666667,0.672916666666667,0.672916666666667,0.7375,0.804166666666667,0.69375,0.760416666666667,0.825,1
693,0.434375,0.434375,0.390625,0.325,0.346875,0.45625,0.5,0.5,0.585416666666667,0.672916666666667,0.69375,0.760416666666667,0.825,0.69375,0.760416666666667,0.845833333333333,1
694,0.434375,0.434375,0.390625,0.346875,0.346875,0.478125,0.5,0.478125,0.608333333333333,0.69375,0.716666666666667,0.78125,0.86875,0.716666666666667,0.78125,0.86875,1
