,id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,target
1024,1025,6654,150.1159468,57.3483393,0.9241511777,6845,92.04420639,0.7620247366,344.179,0.7058686985,2.617616284,0
1025,1026,5804,139.9934868,53.47542286,0.9241684916,5932,85.96442472,0.5784909798,319.991,0.7122980256,2.617903315,0
1026,1027,7455,158.6103901,60.58434207,0.9241749021,7687,97.42689981,0.6369617225,379.915,0.6490596779,2.618009616,0
1027,1028,5804,139.6519672,53.34184938,0.9241777198,5957,85.96442472,0.522177238,325.385,0.6888778344,2.618056344,0
1028,1029,4835,128.7393992,49.173229,0.9241790872,4949,78.46090236,0.485880816,295.647,0.6951193682,2.618079021,0
1029,1030,6657,150.3327567,57.40854557,0.924213366,6895,92.06495343,0.7872516556,365.128,0.627477481,2.618647716,0
1030,1031,4912,129.9773342,49.63493926,0.9242144755,5081,79.08320077,0.661637931,297.288,0.6984148477,2.618666129,0
1031,1032,5189,132.3837825,50.55269832,0.9242182223,5348,81.28247042,0.5252555927,304.388,0.7037825274,2.618728315,0
1032,1033,5779,140.2285078,53.54540521,0.9242268171,5952,85.77908445,0.5364336768,322.68,0.6974586454,2.61887098,0
1033,1034,4908,129.6705975,49.50466544,0.9242563359,5157,79.05099421,0.5424403183,303.708,0.6686547812,2.619361152,0
1034,1035,5764,139.9147018,53.41225346,0.9242661637,5884,85.66768782,0.5337037037,319.133,0.7111978033,2.619524412,0
1035,1036,5987,142.1199097,54.25048154,0.9242766463,6131,87.30913557,0.5381573034,326.219,0.7069694024,2.619698584,0
1036,1037,4785,127.5334798,48.68237972,0.9242770401,4902,78.0541557,0.5462328767,294.85,0.6916550336,2.619705128,0
1037,1038,6360,147.3738659,56.25180328,0.9242885161,6561,89.98779642,0.5919583023,338.696,0.6967016585,2.619895849,0
1038,1039,6118,143.9769198,54.95353744,0.9242933058,6300,88.25916119,0.6723076923,335.091,0.6846897235,2.619975464,0
1039,1040,5721,139.3836765,53.1995509,0.9242957466,5929,85.34754499,0.5804586039,324.977,0.680732619,2.620016038,0
1040,1041,6195,144.8486581,55.27997462,0.9243112381,6371,88.81283117,0.6924882629,333.238,0.7010389305,2.620273601,0
1041,1042,6043,143.7987917,54.87836522,0.9243139338,6219,87.71651252,0.8086444534,332.758,0.6858125805,2.620318428,0
1042,1043,2880,98.98653594,37.77485923,0.9243208998,3003,60.55518053,0.6072106262,229.58,0.6866481411,2.620434277,0
1043,1044,4880,129.0214185,49.23477683,0.9243269097,5003,78.82517985,0.7534352324,294.211,0.708454354,2.620534241,0
1044,1045,5570,137.428967,52.4347137,0.924352132,5682,84.21368217,0.5757105943,314.367,0.7082574606,2.620953892,0
1045,1046,6377,147.400405,56.23545101,0.9243626884,6536,90.10798287,0.7582639715,339.449,0.6954680991,2.621129596,0
1046,1047,4999,130.331904,49.71906257,0.9243769413,5147,79.78047684,0.7100852273,298.338,0.7057905722,2.621366881,0
1047,1048,5068,131.0831661,50.00203087,0.9243883485,5207,80.32918531,0.7275337353,301.53,0.7004633467,2.621556841,0
1048,1049,6586,148.6876504,56.71730394,0.9243883636,6738,91.57267956,0.6874021501,340.458,0.7140103435,2.621557092,0
1049,1050,4551,124.9492391,47.66107459,0.9243921567,4782,76.12169972,0.5422375789,282.215,0.71805302,2.621620268,0
1050,1051,4098,118.2208641,45.09319303,0.9243969967,4204,72.23389547,0.7265957447,272.287,0.6945891645,2.621700886,0
1051,1052,4897,128.9677049,49.18634273,0.9244163098,5021,78.96235844,0.5118102007,295.836,0.703133718,2.622022654,0
1052,1053,6083,144.6009453,55.14612967,0.9244234304,6306,88.00634154,0.643908119,333.056,0.6891173062,2.622141321,0
1053,1054,6311,146.3147711,55.79920898,0.9244248923,6523,89.64047505,0.6045019157,344.164,0.669540979,2.622165686,0
1054,1055,5678,139.2399546,53.09842985,0.9244328849,5869,85.02619676,0.5746963563,321.859,0.6887695467,2.622298907,0
1055,1056,6573,149.6383726,57.05597039,0.9244545015,6751,91.48225799,0.812987013,343.418,0.7003697613,2.622659322,0
1056,1057,5138,131.8404185,50.26915364,0.9244563552,5262,80.88204239,0.6814323607,301.58,0.7099028018,2.622690236,0
1057,1058,4973,130.571893,49.78308163,0.9244639317,5034,79.57273563,0.8861368496,295.64,0.7149932405,2.622816603,0
1058,1059,5376,134.9369469,51.44704067,0.9244648575,5513,82.73412713,0.7715269805,309.494,0.7052850141,2.622832045,0
1059,1060,7185,155.9076662,59.43610302,0.9244817504,7329,95.64635973,0.5109878387,359.66,0.6979950723,2.62311387,0
1060,1061,5610,139.467236,53.16740206,0.924485229,5820,84.51552429,0.562406015,328.012,0.6552292264,2.623171916,0
1061,1062,6068,144.5851517,55.11530664,0.9244941735,6228,87.89776765,0.7803497942,331.377,0.6944015992,2.623321187,0
1062,1063,5722,139.6146508,53.21353042,0.9245149643,5832,85.35500381,0.4932758621,318.175,0.7102735005,2.623668261,0
1063,1064,5756,141.0244303,53.74568028,0.9245301111,5910,85.60821701,0.506021978,325.153,0.6841559662,2.623921207,0
1064,1065,5908,142.0954824,54.15289723,0.924532927,6106,86.73118949,0.5743170993,321.612,0.7177709231,2.623968239,0
1065,1066,6198,145.4381543,55.42377819,0.9245414821,6374,88.83433288,0.8225613802,335.636,0.6913920199,2.624111149,0
1066,1067,6159,145.410916,55.41321239,0.9245420088,6375,88.55440337,0.6243917275,336.852,0.6820901966,2.624119948,0
1067,1068,6604,150.4624139,57.33544408,0.9245496621,6815,91.69773145,0.5782330794,345.992,0.6932419165,2.624247816,0
1068,1069,5429,136.0520414,51.83669514,0.9245724103,5564,83.14094953,0.7925547445,311.884,0.7013640714,2.624627998,0
1069,1070,4913,129.5439374,49.35521426,0.9245783009,5042,79.09125036,0.6444969172,294.492,0.7118846444,2.624726472,0
1070,1071,5885,141.8046272,54.02520436,0.9245818914,6070,86.56220146,0.761418036,318.797,0.7276589568,2.624786503,0
1071,1072,6114,144.996349,55.23209907,0.9246077447,6324,88.23030418,0.684811828,336.447,0.6787377088,2.625218874,0
1072,1073,5640,138.0001173,52.56690233,0.9246083055,5748,84.74120032,0.5375524209,312.954,0.7236489801,2.625228256,0
1073,1074,6740,151.4976874,57.70602854,0.9246147181,6908,92.63711206,0.5609654598,349.995,0.6914265952,2.625335537,0
1074,1075,5967,142.5253742,54.27218609,0.9246616945,6134,87.16318238,0.5288018433,327.692,0.6982874293,2.626121859,0
1075,1076,5696,139.4812535,53.11100404,0.924667636,5850,85.16086218,0.5146832927,317.893,0.7083010978,2.626221365,0
1076,1077,6288,146.1073503,55.62234992,0.9247006291,6390,89.47698172,0.5188118812,333.251,0.7115074871,2.626774139,0
1077,1078,6179,145.7866206,55.49975739,0.9247020194,6405,88.69806732,0.5555655458,336.333,0.6864186852,2.62679744,0
1078,1079,5536,137.6756499,52.40911997,0.9247105657,5753,83.95626314,0.6355912744,323.413,0.6651062051,2.626940691,0
1079,1080,5777,140.4586341,53.4652518,0.9247201476,5919,85.76423993,0.7841726619,320.46,0.7069107318,2.62710133,0
1080,1081,5656,138.7219078,52.79863661,0.924736569,5738,84.86131548,0.5137614679,314.107,0.7203839611,2.627376704,0
1081,1082,6058,143.067354,54.4507255,0.9247418097,6209,87.82531049,0.6067708333,327.069,0.7116400259,2.627464606,0
1082,1083,6715,151.0993231,57.50285103,0.9247548891,6924,92.46514772,0.7638493914,352.73,0.678220768,2.627684027,0
1083,1084,6564,149.5558247,56.89784046,0.9248033422,6744,91.41960606,0.6929898649,344.659,0.6943831748,2.628497382,0
1084,1085,5790,140.4340389,53.41357476,0.9248441223,5910,85.86068346,0.5280437756,322.051,0.7015184923,2.629182554,0
1085,1086,5848,141.7400947,53.90973282,0.9248458502,6008,86.28965672,0.718251044,323.272,0.7032035391,2.629211597,0
1086,1087,6359,147.6770735,56.16713202,0.9248477551,6597,89.98072163,0.5102302816,345.316,0.6701396058,2.629243619,0
1087,1088,5051,130.5082648,49.63508718,0.9248543808,5136,80.19434482,0.5375691784,296.572,0.7216505395,2.629355003,0
1088,1089,6116,144.6688326,55.01841837,0.9248607363,6281,88.24473387,0.699611073,332.56,0.6949240111,2.629461859,0
1089,1090,6292,145.8736402,55.4754074,0.9248641372,6573,89.50543679,0.5359911406,363.568,0.5981736467,2.629519044,0
1090,1091,5976,143.1730019,54.43981174,0.9248886881,6116,87.22889154,0.480772325,327.523,0.7000625509,2.62993198,0
1091,1092,5471,138.3469777,52.6009144,0.9249001573,5675,83.46192874,0.5721008052,318.493,0.6777613444,2.630124957,0
1092,1093,6263,146.41791,55.66722949,0.9249067119,6502,89.29893207,0.504023821,348.36,0.6485384242,2.630235264,0
1093,1094,6638,151.7231779,57.68425303,0.924906734,6887,91.93347648,0.6888750519,350.936,0.6773158969,2.630235636,0
1094,1095,5119,131.8658425,50.12999293,0.9249211315,5237,80.73235553,0.512361125,300.436,0.7126742236,2.630477979,0
1095,1096,6975,154.9513016,58.90512461,0.9249238224,7250,94.23823971,0.5166666667,362.849,0.6657362647,2.630523281,0
1096,1097,7145,155.8479446,59.23462553,0.9249537785,7325,95.37974915,0.5089031339,363.206,0.6806221344,2.631027767,0
1097,1098,5222,133.5775666,50.76948661,0.9249556932,5370,81.54052307,0.8525714286,302.604,0.7166339893,2.631060024,0
1098,1099,6468,148.2746137,56.35356523,0.9249609607,6608,90.7486274,0.5786366076,338.424,0.7096718302,2.631148768,0
1099,1100,6589,150.5657753,57.22362359,0.9249629403,6858,91.5935334,0.6183370871,351.665,0.6695315984,2.631182121,0
1100,1101,7094,155.4111404,59.06131438,0.9249730544,7312,95.03873595,0.6224991225,358.661,0.6929992077,2.631352553,0
1101,1102,3654,111.4604311,42.35119174,0.9250003886,3777,68.20863066,0.5205128205,255.65,0.7025654891,2.631813333,0
1102,1103,6527,148.9608712,56.59986722,0.9250010026,6643,91.16158461,0.4919354839,341.332,0.7039948236,2.631823686,0
1103,1104,6396,147.5616522,56.06349768,0.9250141294,6592,90.24211948,0.6212121212,345.611,0.6728886546,2.632045061,0
1104,1105,5606,138.7494137,52.71472682,0.9250162408,5786,84.48538861,0.5025549081,323.83,0.6717826725,2.632080673,0
1105,1106,5342,134.5758215,51.12578703,0.925026242,5427,82.47209012,0.5456588355,302.096,0.7355696436,2.632249385,0
1106,1107,5385,135.4392135,51.45299675,0.9250286548,5537,82.80335107,0.7977777778,314.002,0.6863264608,2.632290091,0
1107,1108,6790,152.2731761,57.83786962,0.9250564441,7016,92.98008662,0.5410789704,357.629,0.6671357004,2.632759075,0
1108,1109,5994,143.0327949,54.32468429,0.9250662455,6136,87.36016158,0.5227629513,326.154,0.7080781358,2.632924549,0
1109,1110,5773,140.8505573,53.49567942,0.9250667655,5900,85.73454317,0.5098922452,321.74,0.70081164,2.632933329,0
1110,1111,6120,145.4057548,55.22513247,0.9250685489,6290,88.27358616,0.787037037,333.072,0.6932422712,2.632963441,0
1111,1112,5954,142.4223619,54.08848887,0.9250787833,6121,87.06818161,0.5916136725,330.716,0.6840821861,2.633136271,0
1112,1113,5449,136.377264,51.78846515,0.9250915616,5594,83.29395104,0.7705033937,312.438,0.7014536408,2.63335211,0
1113,1114,6402,147.7011657,56.08263565,0.9251082768,6526,90.28443701,0.4991423671,335.105,0.7164134292,2.633634529,0
1114,1115,5912,141.9312656,53.88796794,0.9251193144,6027,86.76054511,0.5165574487,324.882,0.7038708655,2.633821074,0
1115,1116,5745,140.2610211,53.25091624,0.9251277969,5923,85.52637713,0.6398975273,324.935,0.6837650685,2.633964464,0
1116,1117,6706,152.0953605,57.74053904,0.9251368445,6888,92.40316221,0.5582750583,347.82,0.6965692708,2.634117434,0
1117,1118,6120,145.427948,55.20810852,0.9251403868,6312,88.27358616,0.7356653444,338.935,0.6694658826,2.634177331,0
1118,1119,6096,144.1960877,54.74003772,0.925141598,6248,88.10033067,0.7987421384,330.583,0.7009608933,2.634197813,0
1119,1120,6074,143.4191265,54.44312969,0.9251471951,6215,87.94121329,0.5361935028,327.03,0.7136897556,2.634292468,0
1120,1121,5523,136.90142,51.96710343,0.925152737,5617,83.85762938,0.6312,309.354,0.7252261167,2.634386198,0
1121,1122,5657,139.0546771,52.78318777,0.9251565179,5792,84.86881703,0.5594343354,316.542,0.7094688936,2.634450153,0
1122,1123,5123,131.6297788,49.96170906,0.9251661566,5275,80.76389161,0.7037087912,300.96,0.7107496647,2.634613212,0
1123,1124,5021,131.1656788,49.77809247,0.9251894935,5174,79.95583627,0.5432218977,299.679,0.702566542,2.635008139,0
1124,1125,5402,136.1710148,51.67728377,0.9251905812,5525,82.93394975,0.5187746087,311.127,0.7012761049,2.635026551,0
1125,1126,5429,136.1543667,51.66506208,0.9252083659,5514,83.14094953,0.4924709724,309.344,0.7129290507,2.635327651,0
1126,1127,5560,138.5680242,52.58007312,0.9252109532,5687,84.13805244,0.6898263027,317.094,0.6948780715,2.635371463,0
1127,1128,6529,148.9217889,56.50835198,0.9252123019,6688,91.17555038,0.5359106952,345.936,0.6855908515,2.635394303,0
1128,1129,6073,143.9636229,54.62632432,0.9252141601,6234,87.93397384,0.5415551989,328.692,0.7063742793,2.635425772,0
1129,1130,4262,120.6630371,45.7845384,0.9252158169,4370,73.66509988,0.6830128205,277.076,0.6976305503,2.635453832,0
1130,1131,6187,145.8409127,55.33202672,0.9252327928,6322,88.75546779,0.7407806513,333.552,0.6988160675,2.635741384,0
1131,1132,6250,146.5363604,55.59308606,0.9252406097,6393,89.20620581,0.5758245808,334.545,0.7017473713,2.635873826,0
1132,1133,6464,149.1515446,56.58444218,0.9252427942,6653,90.72056226,0.5209542231,341.702,0.695690656,2.635910842,0
1133,1134,6281,146.6306733,55.62574203,0.9252493467,6421,89.42716355,0.6190006899,335.207,0.7024452804,2.636021884,0
1134,1135,6644,151.2001344,57.35877967,0.9252505153,6784,91.97501582,0.5649659864,345.769,0.6983407419,2.636041689,0
1135,1136,6529,149.1499147,56.57924277,0.9252553874,6676,91.17555038,0.5069099379,343.349,0.6959610889,2.636124264,0
1136,1137,5869,141.6778855,53.74468236,0.9252556335,5984,86.44444972,0.5720272904,322.281,0.7100755657,2.636128437,0
1137,1138,5577,138.5662876,52.56080555,0.9252660192,5830,84.26658259,0.5095942982,323.027,0.6716342894,2.636304489,0
1138,1139,4595,125.67594,47.66726452,0.9252790311,4686,76.48879466,0.4994565217,289.039,0.6911661936,2.636525113,0
1139,1140,6327,147.0549994,55.77593229,0.9252794046,6419,89.75403389,0.5003954445,333.725,0.713888219,2.636531445,0
1140,1141,6212,146.7343959,55.6486777,0.9252951988,6513,88.93460548,0.5423432862,341.716,0.6685142714,2.636799326,0
1141,1142,5829,141.106349,53.51244153,0.9253004635,5979,86.14936626,0.5337912088,324.533,0.6954824742,2.636888637,0
1142,1143,5482,137.9533213,52.31193435,0.9253146319,5645,83.54579094,0.4934293429,324.303,0.6550085408,2.637129041,0
1143,1144,6190,147.2722686,55.84446362,0.9253180208,6412,88.7769834,0.6567639257,341.591,0.666634328,2.637186554,0
1144,1145,4954,130.3487514,49.42476764,0.9253256726,5075,79.42058111,0.5107216495,300.013,0.6916489449,2.637316423,0
1145,1146,5877,141.8581142,53.78734159,0.9253299166,6044,86.50334563,0.5319033397,329.37,0.6807654009,2.637388464,0
1146,1147,6227,145.8954188,55.31287871,0.9253446867,6341,89.0419151,0.8315972222,330.79,0.7151283342,2.63763923,0
1147,1148,6212,145.5097561,55.16616733,0.9253460841,6345,88.93460548,0.5220168067,330.282,0.715601924,2.637662958,0
1148,1149,6098,145.0298871,54.98335711,0.9253485718,6326,88.11478164,0.5720450281,332.793,0.6919089026,2.637705202,0
1149,1150,5437,137.2826184,52.04394267,0.9253554055,5610,83.20218389,0.5219854071,312.697,0.6987499144,2.637821259,0
1150,1151,7116,156.2944891,59.24760663,0.9253652356,7337,95.18598952,0.5890728477,359.629,0.6914111719,2.637988232,0
1151,1152,5432,136.1525359,51.61151629,0.9253674748,5618,83.1639177,0.5496862983,319.842,0.6672654531,2.638026273,0
1152,1153,4933,129.8813394,49.22647095,0.9253921205,5146,79.25207047,0.5419687981,300.374,0.6870625921,2.638445067,0
1153,1154,4833,129.2187871,48.97266466,0.9254006514,4964,78.44467298,0.6389476467,293.293,0.7060301762,2.638590079,0
1154,1155,5295,134.2660969,50.88114447,0.9254140764,5436,82.10848549,0.6889149102,306.525,0.7081806013,2.638818334,0
1155,1156,7126,156.1462133,59.17176817,0.9254167266,7265,95.2528477,0.5074775673,358.576,0.6964552965,2.638863399,0
1156,1157,7374,159.2116032,60.32944852,0.9254268915,7639,96.89617331,0.5011213048,382.912,0.6319970391,2.639036276,0
1157,1158,5665,139.3108391,52.78601661,0.9254342713,5827,84.9288056,0.5791249233,321.157,0.6902000611,2.63916181,0
1158,1159,6418,148.3009998,56.18427783,0.9254568648,6590,90.39718689,0.6896625833,343.601,0.6831258797,2.639546249,0
1159,1160,6583,151.3539258,57.3394168,0.9254608439,6852,91.55182097,0.4857585596,352.96,0.6640224116,2.639613972,0
1160,1161,5060,131.5107888,49.82190518,0.92546107,5179,80.26575918,0.7076923077,300.132,0.7058879631,2.639617822,0
1161,1162,5767,140.5851909,53.25789889,0.9254662456,5903,85.68997873,0.5037561146,325.751,0.6829490421,2.639705919,0
1162,1163,6218,145.6828666,55.17841106,0.9254961405,6417,88.97754486,0.5686328304,335.687,0.693412292,2.640214965,0
1163,1164,6254,146.449673,55.46876815,0.9254963535,6384,89.23474723,0.8352029915,333.924,0.7048106743,2.640218592,0
1164,1165,6475,148.9954167,56.42858287,0.9255084447,6670,90.79772052,0.815696649,344.353,0.6861860662,2.64042457,0
1165,1166,6720,152.0786101,57.59439542,0.9255134925,6961,92.49956616,0.4874510373,359.048,0.6550494906,2.640510574,0
1166,1167,4946,130.6509858,49.47630455,0.9255233138,5112,79.35642878,0.5252203462,301.74,0.6826501721,2.640677937,0
1167,1168,6208,145.8566302,55.2340381,0.9255247207,6363,88.90596771,0.5735402809,330.734,0.7131877673,2.640701915,0
1168,1169,6207,145.7604886,55.19520721,0.925531523,6383,88.89880682,0.7891926256,334.487,0.6971610618,2.640817854,0
1169,1170,4182,119.3084344,45.17378008,0.9255480258,4335,72.97045824,0.4946185689,278.038,0.6798069195,2.641099199,0
1170,1171,6199,146.0280296,55.28570733,0.9255618061,6389,88.84149896,0.5558644189,333.587,0.7000245402,2.641334202,0
1171,1172,5106,133.9139788,50.69332115,0.92558028,5292,80.62977809,0.6438839849,308.948,0.6722331084,2.64164935,0
1172,1173,4896,130.321493,49.33258787,0.925582768,5012,78.95429571,0.8075210292,297.262,0.6962616618,2.641691803,0
1173,1174,5564,138.8380999,52.55073608,0.9255997734,5753,84.16831249,0.5385210995,317.121,0.6952595784,2.641982021,0
1174,1175,6467,148.2050579,56.08602602,0.9256277444,6594,90.74161193,0.5815647482,338.417,0.709591464,2.6424596,0
1175,1176,5664,139.8501254,52.92059202,0.9256383637,5790,84.92130935,0.5150027278,319.035,0.6992885996,2.642640985,0
1176,1177,5968,143.0864508,54.13645706,0.9256634769,6147,87.17048585,0.7054373522,329.401,0.6911763221,2.643070097,0
1177,1178,4972,132.8001691,50.24426237,0.9256647133,5247,79.56473475,0.6318464862,306.55,0.6648724583,2.643091228,0
1178,1179,4162,119.5204573,45.21686527,0.9256752671,4333,72.79576214,0.723826087,280.103,0.666617053,2.643271632,0
1179,1180,6085,145.3165805,54.97572113,0.9256761357,6239,88.02080794,0.4947154472,332.433,0.6919300449,2.643286482,0
1180,1181,6726,152.6856369,57.75670944,0.9256944708,6925,92.5408514,0.4996285842,350.289,0.6888326561,2.643599996,0
1181,1182,6168,145.7090008,55.11642681,0.9256978815,6353,88.61908097,0.498383969,345.688,0.6486129585,2.643658328,0
1182,1183,6258,145.8641463,55.17414101,0.9257006037,6370,89.26327952,0.5237696686,327.596,0.7327709473,2.643704889,0
1183,1184,6409,148.0638481,56.00550947,0.925702492,6609,90.3337824,0.599756691,347.422,0.6672452695,2.643737188,0
1184,1185,4793,127.9455057,48.39542589,0.9257033599,4903,78.11937748,0.5436705989,288.863,0.7218275577,2.643752035,0
1185,1186,5404,135.6958703,51.32665214,0.9257044184,5547,82.94930078,0.7005444646,310.247,0.7055211264,2.643770139,0
1186,1187,5535,138.3056681,52.31354004,0.9257051928,5671,83.94868004,0.5631868132,316.963,0.6923255379,2.643783387,0
1187,1188,6331,148.622366,56.210688,0.925719213,6549,89.78240116,0.7327546296,340.342,0.6868328907,2.644023252,0
1188,1189,5584,138.2214367,52.27322432,0.9257301863,5731,84.31944982,0.7804332635,314.589,0.709035872,2.644211037,0
1189,1190,6379,148.3364295,56.09537726,0.9257389494,6529,90.12211191,0.7943960149,338.621,0.6990925763,2.644361029,0
1190,1191,6230,146.1681384,55.27209829,0.9257482026,6396,89.06336151,0.6267605634,336.969,0.6894741887,2.64451944,0
1191,1192,4765,128.2418566,48.49327841,0.9257487315,4952,77.89086231,0.7597257653,296.849,0.6795189749,2.644528495,0
1192,1193,5480,136.7609343,51.71333402,0.9257527396,5600,83.53054953,0.5436507937,307.603,0.727795371,2.644597122,0
1193,1194,4824,129.0261015,48.78648907,0.9257593146,4922,78.37159922,0.5791116447,292.781,0.7071823022,2.644709712,0
1194,1195,5389,135.4757285,51.22487595,0.9257602284,5595,82.83409869,0.6143410853,308.652,0.7108530919,2.64472536,0
1195,1196,6063,143.8163815,54.37410639,0.9257729025,6250,87.86154654,0.725933908,332.378,0.6896565921,2.644942438,0
1196,1197,5844,141.8764671,53.63799751,0.9257805762,6005,86.26014085,0.5858646617,325.059,0.6950174062,2.645073897,0
1197,1198,5805,141.5825094,53.52630472,0.9257821878,5961,85.97183002,0.5070754717,326.892,0.6826585023,2.645101509,0
1198,1199,6532,150.3941135,56.84044311,0.9258287554,6724,91.19649503,0.7257777778,348.24,0.6768598164,2.645899737,0
1199,1200,5778,140.3421374,53.03991539,0.925832976,5937,85.77166251,0.7115763547,325.059,0.6871681337,2.645972121,0
1200,1201,4875,129.0715603,48.77878393,0.9258380653,4982,78.78478775,0.5535998183,297.702,0.6912274547,2.646059412,0
1201,1202,6207,145.7260453,55.07194239,0.9258406204,6318,88.89880682,0.5226947368,328.703,0.7219120213,2.646103241,0
1202,1203,5794,141.1142992,53.32770793,0.9258446414,5941,85.89033661,0.5304889214,323.077,0.6975514919,2.646172218,0
1203,1204,6455,148.7451506,56.21003051,0.9258485088,6643,90.65738393,0.6848806366,342.377,0.6919854234,2.646238567,0
1204,1205,5294,135.4890572,51.1958247,0.925862956,5450,82.10073173,0.7371205792,309.412,0.694895493,2.646486466,0
1205,1206,6224,145.6341639,55.02760249,0.9258675713,6361,89.02046353,0.548273432,333.794,0.7019762134,2.646565675,0
1206,1207,6375,147.9209361,55.89142717,0.9258682003,6573,90.09385161,0.6067383649,337.82,0.7019712701,2.646576471,0
1207,1208,7269,157.7789367,59.61402343,0.925873932,7515,96.20383699,0.5260529744,369.275,0.6698610398,2.646674853,0
1208,1209,5756,140.2247161,52.97125403,0.9259036502,5901,85.60821701,0.6416945373,321.214,0.7010382557,2.647185132,0
1209,1210,5528,137.792968,52.04962019,0.9259125837,5737,83.89557916,0.7970011534,337.878,0.6084964779,2.647338587,0
1210,1211,4945,130.3677152,49.24146678,0.9259230801,5120,79.34840609,0.6036376953,303.591,0.6742149442,2.647518924,0
1211,1212,5433,137.0532146,51.76307027,0.9259337672,5565,83.17157235,0.5703937008,312.464,0.6992775617,2.647702577,0
1212,1213,6112,144.6919927,54.64430443,0.9259445492,6222,88.21587214,0.5531221719,330.139,0.7046923334,2.647887904,0
1213,1214,6696,152.2191403,57.48538738,0.9259488785,6913,92.33424062,0.781512605,366.005,0.6281325111,2.647962329,0
1214,1215,6171,146.6104252,55.36196036,0.9259636274,6419,88.64062968,0.5062346185,335.848,0.6875113586,2.648215927,0
1215,1216,5937,143.084708,54.02970658,0.9259661872,6162,86.94379321,0.5031355932,340.411,0.6438278251,2.64825995,0
1216,1217,6111,144.0505017,54.38483502,0.9259932523,6244,88.20865523,0.5164807302,330.67,0.702315991,2.648725544,0
1217,1218,6632,150.8632995,56.95660077,0.9259941667,6723,91.89191836,0.8242605021,342.5,0.7104495277,2.648741278,0
1218,1219,5795,141.4599539,53.40514251,0.9259980278,5962,85.89774829,0.4884112937,324.676,0.6908168636,2.648807723,0
1219,1220,5844,141.1693356,53.29531585,0.9259983455,5963,86.26014085,0.5355571848,323.624,0.7011947057,2.64881319,0
1220,1221,4767,129.1875109,48.77126517,0.9260001808,4879,77.90720705,0.700617284,296.039,0.6835293366,2.648844774,0
1221,1222,6716,152.126796,57.43118008,0.9260007016,6896,92.47203243,0.785497076,349.001,0.6928946512,2.648853737,0
1222,1223,5030,131.6774217,49.70986322,0.9260045175,5167,80.02746347,0.6840745274,300.042,0.7021238826,2.648919413,0
1223,1224,5179,134.5596657,50.79648832,0.9260089343,5388,81.20411075,0.658152243,307.708,0.6873504164,2.648995436,0
1224,1225,4988,131.3859642,49.59789766,0.9260105269,5121,79.69265242,0.7378698225,300.422,0.6945009478,2.64902285,0
1225,1226,6366,147.9561972,55.8479681,0.9260247274,6559,90.03023349,0.5114896352,345.374,0.6706519897,2.649267328,0
1226,1227,6238,146.3200066,55.22591542,0.9260371277,6445,89.1205267,0.5297214674,345.208,0.6577994879,2.649480872,0
1227,1228,6385,147.8102535,55.78718667,0.9260404263,6493,90.16448576,0.5265979381,336.418,0.7089446286,2.649537686,0
1228,1229,5723,139.9820549,52.8284616,0.9260525741,5915,85.36246198,0.5769153226,321.405,0.6961909166,2.649746949,0
1229,1230,5794,141.4836833,53.39349531,0.9260573918,5940,85.89033661,0.5026895714,322.567,0.6997589867,2.649829956,0
1230,1231,5771,140.3517019,52.96599243,0.9260582996,5912,85.71969093,0.7336638698,321.139,0.7031934827,2.649845598,0
1231,1232,6844,153.3443659,57.85319795,0.9261007391,7051,93.34908379,0.7814569536,348.248,0.7091573411,2.650577174,0
1232,1233,7020,154.8389991,58.41630154,0.9261028073,7236,94.5417453,0.5969387755,360.961,0.6770588417,2.650612843,0
1233,1234,6144,145.4493114,54.87331022,0.9261042978,6316,88.44650226,0.7485380117,332.592,0.6979711529,2.650638549,0
1234,1235,5272,134.7848458,50.84914897,0.9261067281,5414,81.92996326,0.674859191,304.714,0.7135106324,2.650680465,0
1235,1236,6827,152.9722947,57.70850048,0.9261122533,6986,93.23307553,0.8127380952,350.629,0.6978211058,2.650775768,0
1236,1237,5213,133.8386878,50.48847853,0.9261180542,5332,81.47022614,0.6219279408,303.764,0.7099454545,2.650875837,0
1237,1238,6104,144.5829107,54.54102097,0.9261195804,6295,88.15812034,0.5940632603,331.519,0.6979230495,2.650902168,0
1238,1239,6031,143.7848802,54.23672867,0.9261287903,6158,87.62937689,0.5843992248,327.854,0.7050797132,2.651061075,0
1239,1240,6673,151.9413157,57.31312906,0.9261295084,6924,92.1755254,0.5064511233,361.137,0.6429645326,2.651073466,0
1240,1241,5972,143.4010634,54.08293091,0.9261544046,6148,87.19969358,0.5075641679,338.991,0.6530603652,2.651503182,0
1241,1242,5644,139.5806455,52.64167797,0.9261555806,5787,84.77124507,0.5027166652,321.607,0.6857185266,2.651523486,0
1242,1243,6963,154.95154,58.43777493,0.9261579666,7218,94.15713967,0.521807554,358.565,0.6805663449,2.651564681,0
1243,1244,6170,146.2227079,55.1444687,0.9261617289,6333,88.63344736,0.5508928571,338.244,0.6776958482,2.651629644,0
1244,1245,6507,149.4399186,56.35334945,0.9261737581,6710,91.02180902,0.65004995,342.335,0.6977310727,2.651837382,0
1245,1246,6536,150.2114501,56.64202142,0.9261799115,6751,91.22441375,0.6487988882,348.29,0.6770798619,2.651943669,0
