,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,target
1419,1.09607313,-0.160619515,1.451801426,0.937617525,-1.119845248,-0.130971632,-0.648029264,0.142845974,0.803848966,-0.30292935,0.063116237,1.006775754,0.503394548,-0.459740936,0.349589136,-0.311926925,0.26546882,-0.928825479,-0.604482583,-0.108167609,-0.020894496,0.188771131,0.117196124,0.65807963,0.128634565,0.311507653,0.037411614,0.03087208,11.5,0
1420,-12.65155789,-17.5160299,0.476067035,4.06496642,16.07561878,-11.81434385,-10.0296119,1.261861916,1.488312468,-0.352779353,-0.864166237,1.002139442,-0.035428113,-0.819660677,0.167032879,-0.405735257,1.473677349,0.782979263,-0.018590189,4.875851468,1.389559547,-1.336544132,3.691906961,-0.243598998,0.562514151,-0.145882165,-0.546382628,0.557894148,238.62,0
1421,1.942759278,-0.527820312,0.146404393,0.392393316,-0.876607108,0.025376875,-1.116078432,0.139451784,2.516864093,-0.205218751,1.38806791,-1.875681586,1.244009351,1.400114803,-0.58610477,0.948705849,-0.235538166,0.966348492,-0.1033523,-0.222202624,-0.08844258,0.074311692,0.280845571,-0.384845693,-0.630751619,0.444343531,-0.048010107,-0.057595392,15.95,0
1422,0.554490497,-0.246820169,0.140215852,-1.997203831,-0.368557797,-0.436161559,-0.371271746,-0.986084382,1.65479839,-1.360468033,-1.254930924,0.913269255,1.154456696,-0.195187919,1.081040097,-0.359970437,-0.535782678,0.521043095,0.822888672,-0.047685959,1.081335317,0.834493697,-0.438930379,-0.543175458,0.385726716,0.051779078,0.2935834,0.313386725,65.49,0
1423,1.84362173,-1.27836068,-1.791309456,-0.4905937,-0.357106321,-0.461456794,-0.113793941,-0.281807468,-0.548510748,0.881627987,-1.360007827,-0.508976533,0.13111191,0.323252773,0.699884476,-1.284609043,-0.341388431,1.280535737,-0.961234373,-0.19153081,-0.052619201,-0.053262434,-0.054587012,0.299962632,-0.08786882,0.7731794,-0.102847937,-0.028923712,203.0,0
1424,-6.514994936,-9.748434931,2.420413282,3.442187295,7.701315068,-4.1563036,-6.914550834,1.295630554,2.078567767,0.195524317,-2.022321498,1.618040994,1.568996695,-1.125759597,-0.728855155,-1.137052427,0.688505316,0.16318302,1.281375294,2.653264697,1.042766241,0.82633304,1.899398061,-0.670898912,-0.774018749,0.597116624,-0.000293242,0.442377115,90.0,0
1425,1.104381204,-0.330591301,0.602051016,0.63293644,-0.834955736,-0.414978998,-0.279484521,0.074960173,0.909396878,-0.320945045,-0.483837376,-0.096644587,-1.601625645,0.145107892,0.053854535,-0.706749737,0.617395713,-0.981808103,-0.162576019,-0.173086969,-0.043733015,0.006115885,-0.02348193,0.451185708,0.359741601,0.681558559,-0.032873191,0.009909926,42.35,0
1426,1.205611629,-1.129147892,-1.509167767,1.488960654,-0.25471172,-0.604361974,0.6881912,-0.299585498,-0.082765259,0.298515379,1.072045189,1.099035026,0.336705314,0.70451917,-0.086283992,0.149735907,-0.809143902,0.456841072,-0.581186316,0.561086783,0.578540108,0.894642984,-0.355333234,0.056228032,0.114399193,-0.482682492,-0.06711169,0.009357346,400.0,0
1427,2.189814058,-0.62919855,-1.31115603,-0.896410091,-0.453007971,-1.199388643,-0.260389779,-0.430126527,-0.743270338,0.833949959,-0.122434841,0.063438547,1.296493573,-0.187502971,0.219768251,0.749919076,0.192125003,-1.523724007,0.28678412,0.079795953,0.470691114,1.371389378,0.044107374,1.238503787,0.208822796,0.004857569,-0.038156906,-0.050472613,25.0,0
1428,1.227625639,-1.25024206,-2.108356957,1.312776108,0.346669412,0.068557541,0.822297188,-0.202100162,0.102163423,0.22145389,-0.153402605,0.578486522,-0.205326392,0.737010217,-0.607607392,0.229526319,-0.937161755,0.307978171,0.281739877,0.599609466,0.091916435,-0.585204553,-0.313966036,-1.18670186,0.037045239,-0.765500913,-0.082790143,0.002684744,428.65,0
1429,-0.766226497,1.020296572,1.170657674,-0.643297373,1.369088265,-0.376137664,1.078772699,-0.236309254,0.70693317,-1.506682791,-0.0245726,-1.870417894,2.920189925,1.387460552,-0.891533756,-0.379791547,0.226684198,-0.243767154,0.132895734,0.055943482,-0.394409879,-0.911192773,-0.310041468,0.417196545,0.771380211,-0.514347888,-0.017040253,0.056991896,9.99,0
1430,1.206299932,-0.230346676,1.186297886,-0.440323358,-1.266400205,-0.950477364,-0.614414344,-0.162249371,3.016780635,-1.46873262,0.875259878,-1.426060611,1.979116914,1.221228499,0.464431653,-0.585857703,0.681434621,0.303491535,0.223468383,-0.129583234,-0.1298241,0.118053942,0.001616238,0.687104535,0.444310637,-0.748011217,0.068139956,0.035013137,11.85,0
1431,0.975535638,-0.238720765,0.009266113,1.204445806,0.077587291,0.556353276,0.030930173,0.194346557,0.184735638,0.02127028,0.41492892,0.580077506,-0.858013452,0.399197632,-0.645782831,-0.276117483,-0.189765387,-0.141895702,0.154376319,-0.002138481,-0.043423977,-0.187672311,-0.238720019,-0.66394901,0.661633709,-0.295697353,0.011057686,0.014712211,108.93,0
1432,-1.132981079,0.579699825,-0.79410826,-2.075708838,3.391970033,3.335524847,0.581691774,0.912920527,-0.113950162,-1.935767537,0.10084494,-0.24056978,-0.634151638,-1.539008223,-0.246085426,0.127493367,0.89310424,0.06541485,-0.558986315,-0.007317662,-0.237030777,-0.785180917,-0.354341154,0.567654132,0.849590313,-0.04020317,-0.124000891,0.119309175,46.91,0
1433,-0.626996798,-0.152818757,1.458189512,1.90636982,-0.868010036,1.968731443,-1.373956913,-2.139020727,0.263137609,-0.952419467,0.197505908,1.378107306,-0.926387029,0.080615254,-1.885417922,-1.012013199,0.928953836,-0.47165734,1.272243323,1.054346005,-1.524372595,-0.458738471,-0.233541351,-0.300548108,0.766749217,-0.311318359,0.10860171,0.251227217,227.89,0
1434,2.040236728,-0.542057674,-1.282358126,-0.588117748,-0.182781301,-0.48798867,-0.240965018,-0.052301737,1.063787535,-0.131719281,0.651995791,0.91390267,-0.66741082,0.282324175,-0.975976615,-0.368460804,-0.178342036,-0.05027396,0.818699142,-0.188862361,0.092614369,0.4823054,0.101907129,0.857080793,-0.008887399,0.946749217,-0.100518512,-0.078038683,9.0,0
1435,-0.445401275,0.363009528,2.125818079,0.948796492,-0.18569034,1.235786884,-0.012156374,0.580143496,0.586378132,-0.663883342,-0.008853057,0.776147222,-1.256412535,-0.501580314,-2.493768843,-0.899072667,0.467600622,-0.470749264,0.731181712,-0.161346346,-0.315985406,-0.573017691,-0.052887675,-0.335064621,-0.018397353,-0.543930417,0.101261362,0.01920504,23.97,0
1436,1.963230868,-1.136431057,-0.086385484,-1.586271411,-1.341526053,-0.031881846,-1.425898033,0.369202565,2.658705061,-0.788094543,0.744920005,0.560001059,-1.513479997,0.136776129,1.172120468,0.245176514,-0.625079302,1.235930159,0.583702282,-0.240036998,0.279918753,0.95134277,0.228819837,0.70423941,-0.4226208,-0.224218062,0.053577155,-0.035606057,9.99,0
1437,-1.041952181,0.680548161,1.904956816,0.256017433,-1.028218939,-0.044767416,-0.44935735,0.626330967,0.080844839,-0.499196904,0.874560449,1.083482853,-0.019996987,-0.076675595,-0.746739511,0.320359249,-0.190382548,0.373122918,0.309164563,-0.190576016,0.117768891,0.229681787,-0.050564455,0.58090215,-0.259587065,0.21802901,-0.350122889,-0.036816302,24.36,0
1438,-1.18883328,1.126014003,1.920760215,0.8237884,0.735884605,0.77015148,1.401498338,-0.473940647,-0.327062094,1.520308718,1.116753252,0.121801997,0.098578664,-0.720510175,-0.460595781,0.821972387,-1.563065858,0.097612386,-2.016346353,0.097491449,0.08895237,0.891831143,-0.379164758,-0.294074775,-0.196275045,-0.191997182,-0.373059418,-0.385859915,84.48,0
1439,-0.022734428,1.26576149,-0.704007764,0.047521752,0.148928407,-1.671724683,0.702724251,0.062672982,-0.312697954,-1.229344999,-0.243234446,0.100135066,0.098221035,-0.605112576,0.60318945,0.07088611,0.826912813,0.622831325,-0.368001418,-0.217492126,0.373136429,1.079019012,-0.07170232,0.389505603,-0.389298408,-0.182133479,-0.001652689,0.04618074,13.91,0
1440,-1.50914932,-1.523042292,1.842441167,-2.566720718,-0.619530269,1.68518461,-0.36618585,0.716807374,-2.48083688,0.654431386,1.9215225,-0.224148998,0.287124978,-0.3125371,0.692373576,-1.03870002,1.101182947,-0.945165936,-2.277887446,0.317198497,0.281630287,0.824837499,0.44589233,-1.059043517,0.18528613,-0.065578238,0.283027614,0.129840613,237.0,0
1441,-1.537900795,-1.078496687,1.790953188,1.891548091,1.629727878,-1.493229528,-0.803903751,0.14948011,-0.103935105,-0.087782307,-0.832476573,0.386342582,0.189833055,-0.033509431,0.121766639,-0.768068959,0.284213676,-0.214693801,1.11145636,0.541159636,0.02613705,-0.294955112,0.377743081,0.373530312,-0.437437914,-0.494710502,0.142721145,0.217709156,13.3,0
1442,-3.786507504,3.734508606,-3.211633639,-0.533653272,-0.794903888,-0.202440222,-1.393580916,2.656497474,0.105147269,-0.340375286,-0.659701468,0.88385375,0.126828854,0.711303206,1.377113036,-0.383436128,2.285248214,-0.581438517,-1.421257366,-0.141654715,0.545641106,1.263262667,0.271105924,-1.126841407,-0.292502206,-0.058512586,-0.244676724,0.214718689,0.79,0
1443,-4.120035685,4.401285921,-1.811245003,-2.209406538,1.080832534,-1.855955793,2.645693947,-1.678415773,5.740643785,6.884197359,1.020489489,-2.93093804,1.321618924,-0.597116976,-0.437793807,-1.629042146,-0.50282976,-0.605267828,-0.928154893,3.021049094,-0.840298855,0.443899451,-0.18905681,-0.114268457,0.614213016,-0.023131692,1.588991961,0.214110833,2.31,0
1444,-0.704734457,0.632604942,1.346456954,-0.112023428,0.778567443,0.040288735,0.613777965,0.087106483,-0.238369169,-0.658321057,-2.030055393,-0.84404129,-0.223506011,0.054606788,0.640336701,0.923597393,-1.298442533,0.801543158,-0.622552586,-0.009477393,0.191450159,0.400610312,-0.392839131,-1.02030809,0.444114688,-0.287712375,0.078766691,0.103494903,37.1,0
1445,1.917796324,-1.618641166,-1.119341575,-1.288064315,0.684366691,4.284646451,-2.105655348,1.187216593,0.344493451,0.780184385,-0.396310318,0.07274925,0.462884932,-0.427177941,1.185678226,-0.764288538,-0.565587584,1.588645874,-1.420696911,-0.359764579,-0.110118662,0.071524974,0.304744027,0.706987913,-0.641762808,0.526962612,0.045206985,-0.022451463,77.8,0
1446,0.13506194,0.914951967,-0.62987244,-0.788285399,1.201088316,-0.12892698,0.800840019,0.137044283,-0.164043469,-0.652640431,0.444854917,0.03120298,-0.695548352,-0.706860952,-0.774321869,0.663470897,0.012080937,0.457221727,0.201147118,-0.004565919,-0.328675861,-0.858053157,0.029846117,-0.091411354,-0.416752503,0.136382616,0.216429442,0.066465744,3.27,0
1447,2.016788664,0.164481887,-1.78026733,1.311823025,0.616224827,-0.906899501,0.673596201,-0.407583425,0.20469711,0.244588736,-1.309099457,0.27010075,-0.040640826,0.484843932,-0.50264192,-0.625458987,-0.281724578,-0.542278951,-0.078671518,-0.236511816,0.037717068,0.300727644,-0.07216513,-0.408281017,0.509431145,-0.467082185,-0.018182939,-0.062160745,29.57,0
1448,1.354775036,-0.754458496,1.359951271,-0.622299927,-1.76413704,-0.523969268,-1.319376446,0.033799009,-0.188243973,0.580658056,-0.323884797,-0.569580954,0.499337716,-0.6456848,1.303984402,1.698286168,-0.055533651,-0.649579174,0.101289145,0.103644912,0.435603599,1.229335254,-0.081183544,0.444465748,0.318617753,-0.043131139,0.058734742,0.033263403,9.99,0
1449,-0.809604732,0.216171734,2.776845451,0.259392174,-0.090793871,-0.13502187,0.109594097,0.15410162,0.328974244,-0.455262034,0.79032656,0.427541761,-1.056619466,-0.317001204,-1.024474931,0.292050075,-0.703077658,0.553880936,-0.463295401,-0.044421236,0.055930289,0.302207231,-0.14641638,0.510886815,-0.112293574,-0.616993626,-0.035669718,-0.097561308,9.99,0
1450,-0.623570937,-0.290097623,0.8504501,-2.047411455,-0.011691297,0.457866987,-0.444647866,0.132119405,-0.532665212,0.556971743,0.325148311,0.116246926,0.983950582,-0.900333008,-1.010655528,1.317242725,-0.424619385,-0.359854034,0.722370538,0.073254442,0.53829016,1.767760831,-0.375124586,0.315958363,-0.696646061,-0.190303874,-0.429390225,-0.373665572,19.95,0
1451,2.102186098,0.054479531,-2.303646347,-0.065305177,0.761164846,-1.248970125,0.77467844,-0.501724677,0.189345669,-0.004745455,-0.697536824,0.217393189,-0.017879666,0.795294365,0.470116633,-0.639121214,-0.266961556,-0.561855873,0.085607414,-0.171178729,0.152993835,0.51402026,-0.034278655,0.663279281,0.453329812,0.214871218,-0.091662129,-0.069839353,24.76,0
1452,-0.487419244,0.524547341,1.205063883,-0.818533058,0.48805782,0.233650301,0.246897614,0.11371248,0.625894498,-0.893433211,-1.682663242,-0.030556236,0.32138047,-0.410098876,0.102305417,0.213092093,-0.830939518,0.539250614,-0.133151719,-0.102634807,0.252416847,0.832194338,-0.271954277,0.263609848,-0.104046478,-0.270439503,0.04404657,0.181121936,1.0,0
1453,-2.628617821,-3.020648511,-0.26347097,0.736138242,3.310935708,-3.253928267,-0.719929087,-0.297124516,0.055161503,0.043518155,-0.687428599,0.210276823,0.154451879,0.654816768,0.999343612,-0.672710948,-0.117241038,-0.262901438,1.137577652,0.328480659,0.117481211,-0.052724914,0.579927878,0.072000982,-0.977056895,-0.166788387,-0.073680679,0.810776125,100.0,0
1454,-1.186353722,1.057305121,1.031736434,2.719478553,0.470371802,0.749972055,-0.082116174,0.463001967,-0.837736153,1.498931631,0.110595231,-0.318257335,-1.11981327,0.061272795,-1.315001915,1.639215023,-1.273003004,0.382216514,-1.443522241,-0.681976244,-0.123825215,-0.420618914,0.510536084,0.636396409,-0.823278401,-0.574615403,-0.811084596,-0.316518894,0.76,0
1455,-1.236841747,1.949390148,-1.139732772,1.1429479,-1.189764626,-1.097560284,-2.130852264,0.701933317,-1.488240838,-3.596467372,1.096043725,-4.978445694,-1.058712475,-4.278368749,1.006750905,-3.051108482,-6.905414734,-2.240656292,1.006239353,0.538240684,0.234633701,-0.88713874,-0.140437429,-0.467763938,0.041665273,0.171171678,0.865273048,0.374716692,2.69,0
1456,-0.364693152,0.661167842,-0.880768829,0.623050173,3.104325086,1.066066264,0.938789647,0.112197061,0.670899153,-0.99099442,1.782283122,-2.742797206,0.337386358,0.631488583,-1.067620387,-0.949117608,2.030601531,0.103384352,-0.721922096,-0.051470206,0.011239607,0.491864564,-0.145105595,-1.1509976,-0.420128683,-0.528943066,0.05490209,0.000832146,17.84,0
1457,-2.29230649,-0.627796771,-4.275656847,3.314121612,-8.892037134,6.022320389,10.20050598,-1.021512801,-2.702866427,-1.265488318,-1.674290937,-0.59289321,2.220999456,0.627891592,0.956552764,1.107010761,-0.565010123,0.569065837,1.036268369,0.429002342,0.087049812,0.509619923,1.749882665,-0.906530529,-0.426127347,0.193354744,0.791046812,-0.450383765,2349.0,0
1458,2.112304053,-0.032079023,-1.343520046,0.249036783,0.236373563,-0.807174048,0.201978255,-0.31800249,0.515985292,0.060391992,-1.277028275,0.466829149,0.666896219,0.137944361,0.037603497,0.073665332,-0.566845667,-0.703402676,0.40349022,-0.172168953,-0.329468381,-0.786620649,0.249451108,-0.641566991,-0.189667352,0.237228357,-0.068393062,-0.065998025,1.29,0
1459,-0.649564014,-0.277577148,-3.029974083,-0.634859999,-2.945455967,1.382799374,6.397564173,-1.309946964,-0.800154795,-1.371356705,-0.936618235,-0.502910975,-0.070594612,0.604365373,-0.321998739,-0.49018858,-0.426398251,-0.262434024,-0.091781702,0.025866339,0.292347958,1.097319249,0.413345502,0.775155451,0.741596692,0.364121398,0.228031251,-0.291909019,1103.0,0
1460,-1.121365716,1.67367226,0.961840618,0.873485471,-0.363019447,-0.726542835,0.247610161,0.38146555,-0.844347329,-0.311457355,-0.490410878,0.696580497,1.249698207,0.416124749,0.990818495,-0.116251585,-0.067777724,-0.006460273,0.447566937,-0.125350914,0.132930958,0.30250276,-0.033019945,0.412172979,-0.199449244,-0.467538556,-0.506280991,-0.207013472,5.0,0
1461,-1.192334237,0.890046638,-0.382528254,-0.142937631,1.220410811,-0.672918471,1.325633671,0.084325483,-0.514926293,-0.220433945,-0.12236452,0.055428485,-1.408540106,0.841792886,-1.799095317,-0.145613116,-0.705644846,0.18261328,-0.464060949,-0.270971932,0.097745209,0.428394044,-0.543299579,-0.478015347,0.33299034,-0.643262117,0.038746747,-0.230166303,51.08,0
1462,-0.222829101,0.926592913,0.115926502,-0.650724211,0.446864371,-1.112617202,0.917436073,-0.157272724,0.244155663,-0.077615448,-1.123993338,-0.174216604,-0.483848592,0.137883514,-0.315065879,-0.044915653,-0.44102763,-0.654189114,-0.051368074,0.046888695,-0.310968558,-0.6669343,0.056155861,-0.133021007,-0.438105531,0.154643333,0.361709706,0.150499521,4.99,0
1463,1.968478595,-0.685946634,-0.209635267,0.167740912,-0.652593149,0.596169192,-1.177986753,0.428070864,1.431873853,0.175943688,0.093266956,0.048797417,-1.45452016,0.110008712,0.12243676,0.921914483,-0.855325743,0.756268523,0.152924358,-0.257334585,0.000181968,0.060221125,0.318125811,0.196014035,-0.579895701,0.342562885,-0.017724872,-0.049648698,1.99,0
1464,0.741413037,-0.488774567,0.170643078,1.635537504,-0.540022184,-0.554917744,0.491143088,-0.23703363,0.211310003,-0.203743511,-0.692214187,0.647034386,0.293740184,0.020101225,-0.35523401,-0.415891995,-0.028185277,-0.524291393,-0.089058705,0.356722243,0.021139455,-0.26859799,-0.308734201,0.428624671,0.659546434,-0.369507531,-0.019889503,0.062301095,250.0,0
1465,1.18203187,0.326652658,-0.26705069,1.001420593,0.387597127,-0.190439108,0.343357594,-0.01119999,-0.490704075,0.238586675,1.144497748,0.526798046,-0.670026101,0.892810367,0.288548188,-0.144177269,-0.383045683,-0.145301133,-0.252556175,-0.177672464,0.061202506,0.166268423,-0.171094833,-0.304925355,0.760560491,-0.247426141,-0.003928419,-0.004698442,15.8,0
1466,2.031222213,-0.480527554,-1.091520711,-1.549320536,-0.261586574,-0.831899819,-0.328699696,-0.119444632,2.798749996,-1.072282016,2.225090561,-1.580940493,0.620013923,2.26418039,0.289126331,-0.19656108,0.219205811,0.289505063,0.867720804,-0.243890427,-0.521104432,-1.313065339,0.524645614,0.559831115,-0.58130419,-0.871989864,-0.043081218,-0.051817262,18.91,0
1467,1.241358663,0.325899656,0.388184905,0.919952872,0.007230643,-0.238420592,0.058400189,-0.176316724,-0.031171712,-0.088164197,-0.802328161,0.96275882,2.103560108,-0.196196718,0.993050079,0.481590364,-0.947265515,-0.042217248,-0.11818361,0.050101292,-0.099956967,-0.210937856,-0.111609477,-0.431862132,0.587531592,-0.45044052,0.043285346,0.030115893,22.55,0
1468,2.014083066,-0.483906745,-0.675933248,0.226512718,-0.202079311,0.264704476,-0.651281611,0.037762634,1.193742836,-0.028035693,-1.546858695,0.453317576,1.015645191,-0.459055237,0.369037802,0.530590309,-0.817763949,0.188887304,0.015107843,-0.053065497,0.126217144,0.545887095,0.082601913,0.109700856,-0.145517466,0.574287851,-0.023946054,-0.042352705,28.75,0
1469,-0.164457571,0.692360928,1.0774846,-0.278965721,0.824301445,-0.199172103,1.162525168,-0.442440108,-0.259128328,0.251654088,0.607418894,-0.273022802,-1.262092567,0.232830306,-0.103401016,-0.467615245,-0.376522393,0.030183228,1.576762377,0.096739793,-0.285404022,-0.528707774,-0.223944331,-0.411607551,-0.39062682,0.32758813,-0.403826909,-0.33231606,1.5,0
1470,-0.551691112,1.267561458,0.950874261,-0.111488366,0.230809101,-0.675578692,0.731497222,-0.044010652,-0.189405578,-0.212014675,-0.643589137,-0.174459562,0.35438061,-0.560405957,0.93602892,0.516733413,-0.205316848,0.003709389,0.080313542,0.262655543,-0.330601411,-0.799456971,-0.071152256,-0.202967326,-0.032465675,0.109859547,0.361788856,0.148132039,14.99,0
1471,-0.458322357,0.100063089,-0.551345109,0.070743634,1.275620213,-1.832073386,0.569392293,-0.186968304,0.141483149,-0.719505589,-0.677625408,-0.512946546,-0.535818121,-0.694878028,0.782305269,0.05559221,0.457544341,0.818686805,-0.17579443,0.301943585,0.343452274,0.905155862,0.059200337,-0.112770093,-0.281480201,-0.136681192,0.340565059,0.208776112,48.43,0
1472,1.952471541,-0.452854085,-0.447572961,0.160826936,-0.55492048,-0.312868466,-0.542799594,0.062768449,0.825141299,0.170253355,0.601834046,0.855325935,-0.16635467,0.176688257,-0.133827877,0.713122932,-0.84795059,0.127051449,0.370269314,-0.153729422,-0.225112772,-0.62766062,0.379352234,-0.353998899,-0.649790076,0.231966194,-0.048304254,-0.054617364,24.47,0
1473,1.856448204,-0.394137689,-0.352399649,1.193856902,-0.480536449,0.071268952,-0.598850831,0.23822987,0.940668466,0.353951614,0.183228471,0.090302753,-1.633442791,0.498616133,-0.00063959,0.707767251,-0.902065516,0.612279782,-0.0898405,-0.277999749,-0.136831117,-0.45000851,0.303267187,-0.584411646,-0.437443517,-0.927490339,0.039416181,-0.036485314,41.0,0
1474,-1.23415463,-6.185308436,-2.632096604,-0.602144852,-2.617266147,-0.55927751,1.693115885,-0.630661157,2.276071859,-2.08205773,-0.118428827,1.292319977,0.869287738,0.369775062,1.985006383,-0.497473185,-0.24714408,0.697414363,0.040741387,3.32359544,1.297235209,0.144888937,-1.350048178,1.279452852,-0.603568061,-0.986439158,-0.245431678,0.27218593,1711.5,0
1475,-1.987388065,-0.162938543,0.677556017,-0.738843808,0.585937538,1.998964238,-0.973289476,-2.112337214,0.072287976,-1.212190889,0.6011807,0.395097152,-1.034575433,0.658851179,1.054467922,-0.045876515,-0.106042704,-0.059036821,-0.690367416,-0.023789581,-1.06603138,1.564942162,0.152614383,-1.614538468,-0.236998441,0.098494525,0.336533309,-0.027673781,149.77,0
1476,0.384573852,-1.420667312,0.895325347,1.034191928,-1.259366183,0.563206319,-0.266365248,0.235659159,0.679938295,-0.372377969,1.306184589,1.625845341,0.272876152,-0.279933152,-0.852580442,-0.240009162,0.148314808,-0.505021399,-0.037090981,0.621905691,0.103933709,-0.241229027,-0.22426456,0.293395829,0.006356248,0.334843394,-0.04321315,0.075554773,368.9,0
1477,-1.173946278,0.609208662,0.741983421,-1.809244124,0.180075594,-0.010625967,0.312183191,0.399816648,-1.805898996,-0.311465797,0.216984758,0.913512449,0.810676152,0.067594645,-2.140594251,-1.631776745,-0.085428749,1.243630741,-0.963348238,-0.596603278,-0.114610793,0.072045086,-0.516300159,0.773348615,0.970481453,0.701895835,-0.28544773,-0.050651955,11.5,0
1478,-1.472099549,0.705894117,0.706797836,-1.932533253,0.954713935,0.704546974,0.73528852,0.071277521,0.471889803,0.51363183,0.197108479,0.504825151,0.965183971,-0.514652707,0.216671382,0.865711721,-1.465911297,0.093009844,-0.184051028,0.507652001,-0.286726971,-0.266112826,-0.240174329,-1.64700405,-0.031940637,0.823440135,0.402094139,0.271484071,62.76,0
1479,1.186915695,-0.62838694,0.82380131,0.634563339,-0.99102825,0.378426073,-0.733348121,0.129816919,-0.467201558,0.672009599,0.237731278,1.281625722,0.815394611,-0.531861333,-1.821245836,-1.810064985,0.018619655,1.432798496,-0.205750639,-0.427984673,-0.413338145,-0.45949035,-0.115783778,0.013554776,0.609050728,-0.305221507,0.077681696,0.025179596,45.45,0
1480,-1.350114904,-0.171889966,0.260532719,-0.414517296,2.426099174,-1.734612941,0.7029982,-0.21859209,-1.177294909,-0.446224539,0.723817572,0.44514008,-0.098742385,0.992377128,-0.020034089,-0.773244781,-0.269940936,0.344918976,1.412586005,0.384053269,0.292991035,0.486247553,-0.477936878,-0.264032705,1.190385138,0.504521637,-0.084057693,0.04340567,2.49,0
1481,-2.052624937,-0.655241858,1.335695674,-0.147212892,0.341533466,0.754638691,1.154863209,0.22107219,-0.22187474,-0.794740422,-0.002745973,-0.354204513,-1.202442321,0.2725953,-0.198365654,1.23424495,-1.440879178,0.972897151,-0.586728436,-0.081260408,-0.127149728,-0.601251824,0.33045584,0.080000058,0.648160208,-0.905024611,-7.79e-05,0.113219087,300.0,0
1482,1.202377142,0.356732452,0.032971207,0.796282544,0.288683648,-0.196647039,0.300676694,-0.085424141,-0.454703477,0.103272419,0.851784474,1.225331521,0.944577466,0.435023704,0.130428084,0.51083389,-0.997350977,-0.03789865,0.496160412,0.002253661,-0.449001226,-1.388273116,0.075825692,-0.556715173,0.357876957,-0.82401623,0.00855135,0.017159575,30.82,0
1483,1.384825858,-0.311142248,-0.171657183,-0.772910739,-0.508414073,-1.049424511,-0.05826647,-0.313846874,-1.541991239,0.82511502,1.612332814,0.522590492,0.885319492,0.14487824,-0.368841336,0.885698744,0.107749589,-1.206574742,0.916528194,0.153803944,0.258455588,0.659403407,-0.196864296,0.408561671,0.787962399,-0.106728897,-0.029316157,-0.004381904,25.0,0
1484,1.103226969,-0.667436351,-0.466713385,-1.376660137,-0.538507795,-0.992106185,0.19657432,-0.180088895,1.149307143,-0.943981173,0.940973389,0.870480159,-0.976462981,0.640013976,0.163838613,-0.738758553,-0.088905073,0.277499672,1.412555782,0.088135092,0.045177082,0.053277804,-0.308060845,0.061889128,0.76350009,0.089383088,-0.044125002,0.005903785,116.0,0
1485,1.704173416,-1.456653433,-3.302454962,-0.612603901,0.595635051,-0.389200605,0.7666627,-0.430096486,-1.265375685,1.087014559,-0.428016585,-0.356362058,-0.642133951,1.043460452,-0.836749724,-1.674713749,-0.415329384,1.64358871,-0.05266213,0.006334124,0.047735845,-0.023060068,-0.461538262,-0.284452116,0.494990276,1.002724107,-0.195527803,-0.054236969,316.66,0
1486,1.170065948,0.028851597,0.931056967,0.228922937,-0.769892193,-0.802258197,-0.310386881,-0.174311619,1.568279646,-0.65023435,1.49819772,-1.776145578,2.11992076,1.537541196,0.678254515,-0.090690957,0.815199604,-0.821697466,-0.743231398,-0.090936241,-0.205218669,-0.317838052,0.181895297,0.608921987,-0.041004063,0.859552375,-0.080689245,0.009117762,20.72,0
1487,-0.18750756,0.938083888,0.153222783,-0.635743921,0.249886465,-1.073416525,0.921684256,-0.0999707,0.341664962,-0.076913899,-1.077416262,-0.534691189,-1.308907626,0.308892686,-0.196336749,-0.109231221,-0.286679134,-0.691786086,-0.177781935,-0.002418957,-0.300619461,-0.677017011,0.104230179,-0.059908399,-0.49714928,0.152489582,0.349787452,0.15324528,7.99,0
1488,1.872611259,0.435537428,-2.53644729,0.519743384,1.482449771,0.327441314,0.092027616,0.151322329,0.37801983,-1.414070243,1.161192147,0.524862304,0.739411191,-2.583767769,2.081696458,-0.489826977,2.873750557,-0.725008285,-2.199161214,-0.233919733,0.216691367,1.020078478,0.051991995,-1.650535163,-0.009639925,0.032401907,0.0966405,-0.006672113,1.0,0
1489,-0.117389735,0.979548759,-0.20067008,-0.439214661,0.186697279,-0.664931904,0.362381677,-1.877892023,0.359752318,-1.513414299,-0.544530258,0.416364523,0.162815792,-1.450941138,-0.45188202,0.100675124,1.047831338,-0.004717401,-0.236070897,-0.397316701,1.236321381,-1.181140802,-0.308126481,-0.130179058,1.135142052,0.034612612,0.206388741,0.2285354,69.35,0
1490,-1.113403562,-0.747491235,-0.341803444,-3.311553887,3.20133354,2.927608809,-0.27399138,0.882937273,-1.679346362,-0.239063944,-0.094541632,-1.06457001,-0.183756641,0.10147117,0.222348802,1.004898061,-0.152321536,-1.247584423,-0.266926067,0.368743416,0.516639692,0.973851379,-0.407685278,0.752320674,1.143955598,0.13528084,-0.044181778,0.039694722,39.9,0
