,duration_ms,energy,key,mode,time_signature,acousticness,danceability,instrumentalness,liveness,loudness,speechiness,valence,tempo,target
19463,187040,0.64,1,1,4,0.265,0.8440000000000001,0.0,0.0789,-8.658999999999999,0.236,0.711,98.318,1
19464,248493,0.628,1,1,4,0.502,0.8170000000000001,0.48,0.0264,-7.971,0.0453,0.966,120.483,1
19465,326800,0.5870000000000001,10,0,4,0.231,0.465,0.171,0.879,-13.124,0.0915,0.574,117.587,1
19466,312093,0.4920000000000001,7,1,4,0.121,0.353,0.00131,0.426,-11.74,0.032,0.606,152.945,1
19467,294747,0.411,0,1,4,0.5870000000000001,0.591,0.00399,0.107,-14.053,0.0286,0.408,121.395,1
19468,148000,0.7490000000000001,1,1,4,0.516,0.562,2.48e-06,0.0753,-7.99,0.0549,0.738,113.706,1
19469,198960,0.6920000000000001,2,0,4,0.275,0.42,0.103,0.424,-9.594,0.0314,0.597,107.363,1
19470,285040,0.695,7,1,4,0.644,0.428,6e-06,0.122,-6.685,0.0318,0.6629999999999999,176.877,1
19471,379293,0.58,2,0,3,0.937,0.402,0.00115,0.109,-9.841,0.4,0.522,94.161,1
19472,184840,0.637,8,0,4,0.403,0.659,0.0,0.0472,-10.769,0.113,0.921,98.072,1
19473,260773,0.8740000000000001,0,0,5,0.0167,0.7120000000000001,0.299,0.351,-6.835,0.0328,0.705,107.083,1
19474,188027,0.47,10,1,4,0.649,0.502,0.0,0.0725,-13.861,0.269,0.813,201.716,1
19475,177267,0.8490000000000001,2,1,4,0.0316,0.58,0.0405,0.341,-11.664,0.0325,0.929,142.70600000000005,1
19476,155533,0.747,0,1,4,0.46,0.453,0.0133,0.236,-10.895,0.0481,0.6759999999999999,169.21099999999996,1
19477,618947,0.941,2,1,4,0.031,0.573,0.0682,0.825,-6.1560000000000015,0.0487,0.267,134.485,1
19478,217560,0.929,9,1,4,0.105,0.435,1.58e-06,0.015,-7.7,0.235,0.65,175.44799999999995,1
19479,196840,0.426,7,1,4,0.00585,0.5920000000000001,0.000114,0.0919,-16.483,0.033,0.812,146.303,1
19480,186629,0.789,9,0,4,0.0742,0.594,0.00136,0.172,-7.678,0.504,0.443,75.252,1
19481,205067,0.5529999999999999,9,1,4,0.00746,0.433,0.0161,0.343,-14.0,0.0393,0.664,90.093,1
19482,148757,0.5920000000000001,5,1,4,0.594,0.479,0.0,0.125,-6.976,0.0327,0.569,82.20100000000002,1
19483,156133,0.463,5,1,4,0.7240000000000001,0.708,0.000222,0.0904,-13.748,0.0436,0.961,117.262,1
19484,155133,0.236,7,1,4,0.913,0.449,0.0102,0.248,-19.27,0.0295,0.412,90.915,1
19485,172320,0.397,7,1,4,0.339,0.772,0.00541,0.0753,-8.585,0.0391,0.617,97.964,1
19486,428813,0.506,7,0,4,0.00314,0.838,6.64e-05,0.0782,-7.586,0.0384,0.551,124.901,1
19487,174933,0.563,8,1,4,0.0936,0.6920000000000001,0.000331,0.0646,-13.003,0.0402,0.921,117.925,1
19488,225200,0.484,11,1,4,0.192,0.703,0.0,0.0705,-10.212,0.0318,0.906,100.994,1
19489,220067,0.459,7,1,4,0.146,0.581,4.35e-05,0.156,-15.161,0.0358,0.902,102.726,1
19490,168120,0.461,8,1,4,0.221,0.3720000000000001,2.36e-06,0.212,-10.638,0.0326,0.725,151.076,1
19491,164011,0.649,0,1,4,0.242,0.665,0.000459,0.6970000000000001,-9.895,0.0368,0.976,134.181,1
19492,213560,0.619,2,1,4,0.235,0.66,0.00793,0.0828,-12.577,0.0466,0.913,115.419,1
19493,171000,0.6559999999999999,7,0,4,0.337,0.555,7.809999999999999e-05,0.0961,-9.721,0.0313,0.68,107.862,1
19494,145869,0.551,2,1,4,0.238,0.382,1.96e-06,0.136,-8.051,0.0352,0.852,74.28399999999998,1
19495,226760,0.304,3,1,4,0.872,0.518,0.00221,0.123,-11.816,0.0297,0.394,135.366,1
19496,255227,0.792,0,1,4,0.0944,0.417,0.00585,0.354,-10.47,0.0678,0.632,106.395,1
19497,149693,0.249,3,1,3,0.929,0.599,0.000372,0.12,-14.168,0.0307,0.43,100.496,1
19498,192023,0.865,0,1,4,0.131,0.7879999999999999,1.58e-05,0.0238,-9.729,0.0575,0.947,109.081,1
19499,167333,0.767,2,0,4,0.648,0.619,0.00154,0.297,-8.187999999999999,0.0575,0.746,90.664,1
19500,248200,0.479,11,0,4,0.147,0.489,0.000666,0.107,-11.888,0.0329,0.517,108.201,1
19501,241107,0.603,5,1,4,0.0577,0.5760000000000001,0.0,0.108,-11.612,0.0333,0.693,114.713,1
19502,176573,0.83,7,1,4,2.7e-05,0.328,0.491,0.315,-9.831,0.0372,0.636,85.725,1
19503,150600,0.521,7,1,4,0.72,0.302,4.74e-06,0.123,-5.391,0.0354,0.364,101.814,1
19504,157427,0.447,5,1,4,0.423,0.601,5.45e-05,0.0957,-10.134,0.0279,0.752,79.764,1
19505,195520,0.348,2,1,4,0.833,0.644,0.0,0.0837,-11.165,0.0361,0.56,74.652,1
19506,227387,0.8540000000000001,5,1,4,0.499,0.595,0.000155,0.368,-10.044,0.0324,0.952,158.219,1
19507,167507,0.396,9,0,4,0.382,0.7170000000000001,0.0,0.12,-14.102,0.047,0.942,120.638,1
19508,206067,0.357,1,1,4,0.5579999999999999,0.564,0.0,0.233,-12.752,0.0326,0.477,129.24200000000002,1
19509,165867,0.721,2,1,4,0.0875,0.431,6.979999999999999e-05,0.226,-8.812000000000003,0.0299,0.295,141.22299999999996,1
19510,207427,0.736,7,1,4,0.255,0.696,0.0,0.117,-7.282999999999999,0.048,0.917,88.133,1
19511,180533,0.404,9,0,4,0.302,0.565,0.0,0.125,-10.969,0.0448,0.675,123.804,1
19512,174520,0.71,5,1,4,0.619,0.496,0.000149,0.539,-6.625,0.0851,0.867,88.348,1
19513,197814,0.7709999999999999,9,0,4,0.135,0.8759999999999999,0.00182,0.0503,-9.632,0.0967,0.8859999999999999,97.385,1
19514,196680,0.7909999999999999,7,1,4,0.081,0.491,6.87e-06,0.447,-8.801,0.036,0.88,93.116,1
19515,297999,0.375,7,1,4,0.878,0.267,0.826,0.121,-13.019,0.0421,0.126,137.191,1
19516,193960,0.502,8,1,3,0.762,0.6509999999999999,0.0,0.422,-8.814,0.0278,0.677,112.605,1
19517,149600,0.698,2,1,4,0.458,0.539,3.79e-05,0.33,-10.172,0.0322,0.653,145.47799999999995,1
19518,121938,0.769,9,1,4,0.879,0.496,0.000488,0.6829999999999999,-10.992,0.0767,0.91,161.91899999999995,1
19519,203787,0.852,11,1,4,0.00148,0.622,0.000495,0.0654,-6.752999999999999,0.0295,0.982,127.372,1
19520,228000,0.216,0,1,4,0.723,0.438,0.000314,0.0963,-16.288,0.0302,0.374,80.19,1
19521,167093,0.52,7,1,4,0.428,0.512,0.0,0.659,-8.686,0.028,0.897,141.83,1
19522,185840,0.8170000000000001,10,0,4,0.155,0.408,0.0,0.303,-9.12,0.282,0.5529999999999999,157.244,1
19523,188067,0.291,4,1,4,0.838,0.415,0.00424,0.0829,-14.969,0.0369,0.117,118.009,1
19524,164720,0.433,1,1,1,0.6859999999999999,0.628,4.93e-06,0.0932,-10.876,0.029,0.858,133.088,1
19525,160627,0.486,5,0,3,0.119,0.7190000000000001,3.19e-05,0.0718,-9.489,0.0538,0.8240000000000001,141.515,1
19526,184667,0.368,0,1,4,0.0555,0.721,0.000263,0.175,-7.943,0.0312,0.465,120.022,1
19527,198173,0.475,9,0,4,0.631,0.903,0.0607,0.113,-12.055,0.12,0.804,97.554,1
19528,151693,0.6559999999999999,4,1,4,0.335,0.52,7.72e-06,0.672,-3.866,0.0243,0.5489999999999999,98.111,1
19529,137800,0.63,10,0,4,0.0489,0.611,0.0,0.31,-7.667000000000002,0.0298,0.958,108.151,1
19530,389027,0.867,4,0,4,0.122,0.324,0.931,0.0926,-6.765,0.0677,0.4270000000000001,130.483,1
19531,221960,0.63,7,0,4,0.716,0.765,3.12e-06,0.0889,-7.882999999999999,0.0406,0.893,111.982,1
19532,179907,0.257,5,1,4,0.735,0.4,0.122,0.116,-17.129,0.0269,0.405,94.273,1
19533,280267,0.309,9,1,4,0.604,0.669,9.85e-05,0.343,-16.268,0.0288,0.611,76.96,1
19534,207653,0.431,8,0,4,0.7559999999999999,0.523,0.0,0.0459,-9.187,0.0426,0.435,118.687,1
19535,208707,0.491,5,1,3,0.621,0.383,0.00924,0.0609,-10.099,0.0266,0.7070000000000001,167.267,1
19536,152733,0.868,9,1,4,0.415,0.723,2.62e-06,0.309,-7.451,0.0427,0.8370000000000001,102.836,1
19537,168960,0.5920000000000001,2,1,4,0.0886,0.722,0.0,0.0371,-12.053,0.0298,0.956,119.969,1
19538,182907,0.542,1,1,4,0.818,0.626,0.0,0.0949,-7.655,0.037,0.769,75.368,1
19539,139787,0.848,6,0,4,0.000401,0.425,0.0,0.0857,-7.96,0.102,0.586,112.912,1
19540,176667,0.5720000000000001,0,1,4,0.3229999999999999,0.5820000000000001,0.0,0.0541,-10.711,0.0328,0.505,120.374,1
19541,319320,0.804,11,0,4,0.0172,0.346,0.00103,0.0959,-9.647,0.0694,0.785,128.972,1
19542,150173,0.55,6,1,4,0.491,0.604,0.0,0.0456,-10.487,0.0436,0.933,81.665,1
19543,393267,0.493,10,1,4,0.158,0.455,0.000177,0.183,-9.41,0.0288,0.244,79.414,1
19544,313840,0.426,7,0,4,0.574,0.628,0.261,0.148,-11.909,0.03,0.627,80.178,1
19545,203400,0.443,5,1,3,0.5770000000000001,0.39,0.00019,0.125,-9.63,0.0298,0.345,147.009,1
19546,169320,0.634,11,0,4,0.341,0.502,0.0,0.141,-11.133,0.0618,0.7240000000000001,176.22299999999996,1
19547,195787,0.785,2,1,4,0.636,0.617,0.0,0.174,-5.8,0.0565,0.92,138.05700000000002,1
19548,181333,0.591,8,1,4,0.39,0.608,0.0,0.107,-8.297,0.0428,0.861,103.164,1
19549,192275,0.9,4,1,4,0.534,0.616,0.0538,0.22,-5.562,0.0324,0.963,102.478,1
19550,115787,0.914,9,1,4,0.4270000000000001,0.619,0.000511,0.219,-3.069,0.0442,0.97,156.594,1
19551,203760,0.5720000000000001,10,1,4,0.8140000000000001,0.285,0.419,0.18,-7.096,0.0403,0.179,102.856,1
19552,171560,0.83,8,1,4,0.539,0.6890000000000001,0.0,0.0882,-8.774,0.0954,0.815,140.732,1
19553,243933,0.551,2,1,4,0.529,0.481,0.00715,0.3720000000000001,-9.569,0.0246,0.675,90.602,1
19554,211853,0.882,8,0,4,0.649,0.449,0.0,0.575,-6.816,0.13,0.7440000000000001,107.197,1
19555,149827,0.778,4,0,4,0.274,0.52,0.122,0.329,-9.796,0.0457,0.73,135.285,1
19556,158000,0.677,0,1,4,0.211,0.476,0.0,0.0601,-11.175,0.0365,0.691,170.87900000000005,1
19557,235040,0.453,2,1,4,0.723,0.319,0.00107,0.976,-8.963,0.0289,0.247,81.87100000000002,1
19558,191947,0.6779999999999999,7,1,4,0.0416,0.838,0.0129,0.0875,-12.059,0.0399,0.946,124.332,1
19559,206627,0.5660000000000001,5,0,4,0.064,0.614,3.75e-05,0.659,-10.367,0.0348,0.575,115.022,1
19560,592053,0.897,2,1,4,0.00029,0.373,0.0179,0.669,-6.268,0.166,0.272,141.745,1
19561,251333,0.5820000000000001,0,1,4,0.119,0.61,3.76e-05,0.12,-10.422,0.044,0.7809999999999999,82.492,1
19562,203590,0.305,0,1,3,0.121,0.209,0.195,0.107,-18.414,0.0397,0.511,177.49400000000003,1
19563,150000,0.6709999999999999,11,0,4,0.171,0.845,0.00703,0.069,-8.004,0.0847,0.919,109.919,1
19564,168507,0.726,0,1,4,0.48,0.6709999999999999,0.0,0.0571,-9.788,0.0503,0.92,129.592,1
19565,314738,0.58,4,1,5,0.184,0.41,0.0,0.0901,-8.263,0.0592,0.5479999999999999,133.055,1
19566,413347,0.425,4,1,4,0.0418,0.417,1.31e-05,0.0897,-11.689,0.062,0.498,134.917,1
19567,394453,0.784,5,1,4,0.21,0.728,0.0,0.214,-6.183,0.0356,0.961,124.815,1
19568,161779,0.399,10,1,4,0.299,0.328,2.1e-06,0.202,-13.374,0.102,0.774,78.19,1
19569,140973,0.181,11,1,4,0.731,0.66,0.0235,0.106,-19.592,0.0296,0.39,102.654,1
19570,291213,0.368,8,1,4,0.6709999999999999,0.5760000000000001,4.4e-06,0.162,-10.321,0.0258,0.381,141.889,1
19571,197213,0.574,7,1,4,0.0948,0.708,0.0,0.044,-10.481,0.145,0.964,82.97200000000002,1
19572,195364,0.762,2,1,4,0.199,0.843,0.000235,0.0409,-5.175,0.291,0.889,89.98200000000001,1
19573,327707,0.455,1,1,4,0.792,0.63,0.132,0.133,-13.667,0.0322,0.645,94.08,1
19574,148360,0.274,7,1,3,0.949,0.283,0.00159,0.0915,-12.292,0.0295,0.213,102.786,1
19575,155933,0.625,8,1,4,0.131,0.6609999999999999,0.0,0.0906,-10.133,0.0294,0.962,123.426,1
19576,203693,0.375,3,1,3,0.556,0.628,0.0,0.22,-13.586,0.0291,0.823,97.209,1
19577,213600,0.7140000000000001,7,1,4,0.174,0.568,0.0,0.0429,-7.138999999999999,0.0445,0.955,146.338,1
19578,278960,0.282,1,1,4,0.8059999999999999,0.304,0.0,0.147,-17.311,0.0524,0.602,75.89699999999998,1
19579,209093,0.72,7,1,4,0.00146,0.481,0.528,0.135,-9.058,0.0247,0.838,104.345,1
19580,157280,0.446,2,1,4,0.546,0.551,2.75e-05,0.254,-12.49,0.0331,0.845,87.12299999999998,1
19581,231400,0.595,5,0,4,0.244,0.399,1.5399999999999998e-05,0.624,-6.706,0.0317,0.337,110.854,1
19582,177067,0.5479999999999999,1,0,4,0.7490000000000001,0.407,1.05e-06,0.331,-10.132,0.0424,0.6990000000000001,112.3,1
19583,222400,0.476,8,1,4,0.401,0.261,0.000324,0.341,-10.994000000000002,0.0379,0.528,185.973,1
19584,258813,0.804,0,1,4,0.0765,0.636,0.00175,0.73,-7.673999999999999,0.0284,0.969,125.604,1
19585,191693,0.403,7,1,4,0.564,0.536,1.11e-05,0.182,-12.595999999999998,0.0287,0.578,122.155,1
19586,279200,0.716,9,0,4,0.233,0.487,0.00445,0.113,-17.689,0.0463,0.8190000000000001,120.795,1
19587,210533,0.9,5,1,4,0.0184,0.519,0.000678,0.0917,-9.181,0.0559,0.6940000000000001,138.155,1
19588,149307,0.504,8,1,4,0.682,0.8079999999999999,0.00186,0.0901,-13.201,0.0638,0.966,88.669,1
19589,138200,0.75,4,0,4,0.145,0.49,2.37e-05,0.168,-10.012,0.0353,0.961,169.826,1
19590,157639,0.333,3,1,4,0.947,0.216,0.258,0.157,-11.226,0.032,0.193,134.112,1
19591,184507,0.727,3,1,4,0.418,0.6709999999999999,0.0378,0.346,-10.617,0.0362,0.918,96.438,1
19592,265800,0.986,9,1,4,0.0187,0.355,0.000477,0.999,-6.238,0.248,0.585,174.359,1
19593,211680,0.669,6,0,4,0.16,0.828,0.00333,0.0756,-8.637,0.0254,0.926,109.964,1
19594,124360,0.527,10,0,4,0.288,0.7979999999999999,1.5e-05,0.0666,-8.214,0.0431,0.89,109.153,1
19595,155293,0.477,10,1,4,0.325,0.503,2.36e-06,0.093,-14.039,0.0449,0.5770000000000001,79.414,1
19596,275667,0.273,7,1,4,0.0689,0.226,0.0723,0.0998,-15.652,0.0352,0.103,120.85,1
19597,231373,0.0394,2,0,4,0.956,0.3229999999999999,0.8240000000000001,0.0942,-25.406,0.0369,0.0396,112.038,1
19598,125307,0.235,5,1,4,0.715,0.4920000000000001,0.0,0.189,-17.572,0.0328,0.431,84.079,1
19599,309013,0.334,4,1,4,0.479,0.62,1.2e-06,0.1689999999999999,-15.598,0.0536,0.298,139.375,1
19600,143173,0.479,8,1,4,0.453,0.54,0.0,0.113,-10.632,0.0289,0.555,144.298,1
19601,285387,0.8859999999999999,5,0,4,0.0924,0.501,1.07e-05,0.599,-5.85,0.0885,0.797,121.053,1
19602,314467,0.526,9,0,4,0.369,0.8440000000000001,0.00572,0.308,-10.47,0.253,0.616,97.813,1
19603,193573,0.752,7,1,4,0.0108,0.7490000000000001,0.0954,0.235,-10.3,0.126,0.887,104.7,1
19604,137067,0.537,7,0,4,0.503,0.241,0.000119,0.165,-8.166,0.0322,0.311,84.51799999999999,1
19605,260843,0.631,11,0,4,0.404,0.696,0.89,0.148,-15.944,0.0821,0.6409999999999999,118.966,1
19606,121080,0.312,4,0,4,0.593,0.731,1.69e-06,0.111,-14.939,0.0878,0.578,82.366,1
19607,144867,0.412,1,1,4,0.8170000000000001,0.667,0.0,0.107,-7.544,0.0353,0.82,83.816,1
19608,205760,0.6559999999999999,1,1,4,0.239,0.341,3.44e-05,0.129,-7.8889999999999985,0.0692,0.674,171.429,1
19609,177800,0.635,2,1,4,0.62,0.369,3.13e-05,0.207,-9.919,0.0879,0.5379999999999999,175.331,1
19610,212573,0.394,0,1,4,0.563,0.581,0.000145,0.428,-11.438,0.0301,0.486,122.448,1
19611,182280,0.46,9,0,3,0.812,0.377,9.02e-06,0.203,-10.227,0.0328,0.483,143.583,1
19612,185533,0.605,2,0,4,0.669,0.8190000000000001,0.0163,0.199,-13.83,0.132,0.797,108.892,1
19613,175507,0.636,2,0,4,0.8490000000000001,0.507,0.0,0.6459999999999999,-7.5379999999999985,0.0401,0.7020000000000001,142.248,1
19614,294493,0.127,3,1,4,0.7859999999999999,0.267,0.0195,0.118,-14.183,0.0334,0.102,72.941,1
19615,173533,0.586,10,0,4,0.403,0.682,0.00837,0.315,-15.032,0.0302,0.97,125.583,1
19616,240520,0.282,7,0,4,0.7240000000000001,0.273,0.000653,0.304,-17.342,0.0285,0.33,96.18,1
19617,227267,0.279,5,1,4,0.6659999999999999,0.502,0.0,0.121,-13.300999999999998,0.0269,0.33,97.966,1
19618,216867,0.674,2,1,4,0.0473,0.5660000000000001,0.0297,0.224,-10.691,0.0322,0.71,127.491,1
19619,204280,0.298,11,0,4,0.7509999999999999,0.328,6.02e-06,0.0635,-13.133,0.0276,0.374,87.476,1
19620,323733,0.687,2,1,4,0.0341,0.527,0.000633,0.07,-9.764,0.0541,0.672,133.465,1
19621,221427,0.622,4,0,4,0.213,0.394,4.45e-05,0.0892,-8.258,0.0336,0.342,126.844,1
19622,199240,0.17,1,1,3,0.774,0.55,6.809999999999999e-05,0.0667,-14.478,0.0333,0.216,93.444,1
19623,179373,0.535,9,1,4,0.185,0.574,0.0398,0.104,-7.041,0.0275,0.64,99.578,1
19624,178667,0.354,2,1,4,0.215,0.509,0.0,0.443,-12.015999999999998,0.0329,0.6920000000000001,136.501,1
19625,230693,0.498,10,1,4,0.478,0.46,0.00884,0.0817,-12.718,0.0373,0.84,101.392,1
19626,138733,0.359,10,1,4,0.335,0.705,0.0,0.0968,-15.388,0.0649,0.8370000000000001,125.31,1
19627,348333,0.96,1,0,4,0.198,0.6990000000000001,1.36e-06,0.675,-7.244,0.1,0.57,117.427,1
19628,216000,0.219,2,1,4,0.772,0.397,0.0,0.145,-13.534,0.0307,0.281,111.58,1
19629,175013,0.918,2,1,4,0.000347,0.515,0.206,0.229,-7.595,0.0394,0.665,128.814,1
19630,184146,0.82,0,1,4,0.212,0.654,3.81e-06,0.168,-9.006,0.0565,0.909,139.075,1
19631,206733,0.431,2,1,4,0.336,0.45,1.01e-06,0.077,-12.378,0.036,0.7559999999999999,177.058,1
19632,123467,0.512,4,1,4,0.581,0.665,0.0,0.371,-10.704,0.03,0.87,130.578,1
19633,193330,0.345,2,1,4,0.8009999999999999,0.275,0.0569,0.211,-13.929,0.0325,0.188,84.925,1
19634,133347,0.459,7,1,4,0.648,0.55,0.0,0.102,-14.171,0.0482,0.8490000000000001,149.192,1
19635,202587,0.7170000000000001,9,1,4,0.584,0.459,0.0,0.33,-6.955,0.128,0.527,107.476,1
19636,156320,0.937,11,0,4,0.046,0.629,0.0,0.108,-4.22,0.0791,0.396,116.71,1
19637,165093,0.8170000000000001,0,1,4,0.0338,0.613,1.94e-06,0.083,-4.957,0.0858,0.621,119.927,1
19638,269587,0.292,0,1,4,0.755,0.49,0.00163,0.108,-18.851,0.0429,0.49,106.788,1
19639,516893,0.481,4,0,4,0.6990000000000001,0.531,0.0,0.0842,-11.709,0.06,0.491,138.45,1
19640,169533,0.652,5,1,4,0.5660000000000001,0.865,0.000919,0.0833,-9.046,0.143,0.8290000000000001,90.081,1
19641,288267,0.853,2,1,4,0.177,0.531,0.000349,0.0757,-7.132999999999999,0.0725,0.8340000000000001,124.137,1
19642,164253,0.392,4,1,4,0.5760000000000001,0.382,0.012,0.1,-13.494000000000002,0.0593,0.7240000000000001,163.33700000000005,1
19643,203107,0.448,9,0,4,0.388,0.603,0.0172,0.103,-10.552,0.0927,0.522,119.715,1
19644,192320,0.8420000000000001,7,1,4,0.507,0.495,0.000105,0.254,-10.299,0.0376,0.7759999999999999,98.094,1
19645,306974,0.623,11,0,4,0.389,0.644,0.0202,0.0617,-13.862,0.059,0.6759999999999999,126.553,1
19646,246333,0.316,9,1,4,0.7170000000000001,0.447,0.0,0.1369999999999999,-13.99,0.0381,0.4370000000000001,78.184,1
19647,193000,0.743,3,1,4,0.569,0.5670000000000001,0.0,0.1369999999999999,-9.696,0.112,0.59,75.956,1
19648,260627,0.765,2,1,4,0.62,0.494,0.491,0.229,-11.788,0.0592,0.63,153.144,1
19649,199396,0.397,7,0,4,0.57,0.7559999999999999,0.0115,0.0542,-10.701,0.0522,0.507,101.985,1
19650,191053,0.6859999999999999,5,1,4,0.109,0.399,0.000874,0.112,-7.112,0.0311,0.377,101.806,1
19651,623053,0.454,11,0,4,0.672,0.6759999999999999,0.0,0.194,-12.303,0.0332,0.768,127.769,1
19652,327333,0.991,0,1,4,0.0267,0.239,0.0428,0.952,-4.2,0.171,0.381,171.709,1
19653,155333,0.368,0,1,4,0.579,0.569,0.0656,0.168,-7.27,0.0275,0.248,93.989,1
19654,191480,0.434,4,1,3,0.5710000000000001,0.334,3.84e-06,0.16,-9.611,0.044,0.271,172.308,1
19655,217400,0.295,7,1,4,0.57,0.5589999999999999,5.3e-05,0.106,-11.368,0.0341,0.52,89.89,1
19656,176787,0.802,5,1,4,0.0771,0.535,0.011,0.173,-8.496,0.0838,0.954,137.556,1
19657,181933,0.6990000000000001,0,1,4,0.355,0.5579999999999999,0.0,0.0912,-10.752,0.0332,0.883,89.83,1
19658,201707,0.297,2,1,4,0.838,0.61,9.16e-06,0.107,-14.956,0.0304,0.5429999999999999,99.963,1
19659,151667,0.857,0,1,4,0.244,0.7859999999999999,0.0,0.28,-3.906,0.0808,0.962,95.919,1
19660,190347,0.532,1,1,4,0.61,0.585,4.14e-05,0.0828,-10.054,0.0302,0.669,96.524,1
19661,247080,0.622,1,1,4,0.0187,0.369,9.16e-05,0.0947,-11.563,0.0385,0.825,185.552,1
19662,197533,0.574,0,1,4,0.091,0.677,0.0396,0.162,-11.714,0.0751,0.594,104.118,1
19663,191987,0.498,2,1,4,0.361,0.7170000000000001,0.0,0.0798,-9.672,0.0495,0.8909999999999999,99.822,1
19664,191227,0.59,1,0,4,0.206,0.586,0.0,0.104,-15.898,0.0785,0.7609999999999999,100.268,1
19665,322133,0.594,5,1,4,0.15,0.305,0.000303,0.39,-10.499,0.0447,0.426,145.77,1
19666,231400,0.648,0,1,4,0.118,0.439,0.000321,0.0654,-9.34,0.0463,0.768,131.817,1
19667,418053,0.3720000000000001,3,0,4,0.7829999999999999,0.621,9.72e-05,0.0941,-11.845999999999998,0.0293,0.369,101.12,1
19668,163720,0.838,3,1,4,0.0618,0.363,1.52e-05,0.103,-4.295,0.0503,0.406,125.054,1
19669,170627,0.542,0,0,4,0.787,0.613,0.0,0.215,-12.121,0.0427,0.8059999999999999,141.334,1
19670,253707,0.269,10,1,4,0.7709999999999999,0.611,0.0,0.15,-15.339,0.0321,0.563,120.242,1
19671,206680,0.605,4,0,3,0.499,0.41,1.28e-06,0.639,-6.64,0.0298,0.595,115.916,1
19672,201000,0.185,4,1,4,0.612,0.392,2.89e-06,0.0695,-15.472,0.0285,0.145,64.933,1
19673,223800,0.8540000000000001,4,1,4,0.0932,0.6779999999999999,0.0,0.109,-10.678,0.0349,0.962,129.638,1
19674,295387,0.8640000000000001,4,0,4,0.396,0.4370000000000001,0.0314,0.242,-7.842,0.0904,0.7490000000000001,81.39399999999998,1
19675,218560,0.614,10,1,4,0.121,0.6829999999999999,3.41e-06,0.0573,-15.235,0.0304,0.934,120.108,1
19676,226067,0.502,4,1,4,0.58,0.517,0.00157,0.352,-15.014,0.0275,0.727,88.762,1
19677,171560,0.7979999999999999,5,1,4,0.000485,0.239,0.376,0.141,-13.952,0.0671,0.292,141.22799999999995,1
19678,204533,0.713,7,0,4,0.253,0.718,0.00787,0.122,-14.649,0.0486,0.8109999999999999,116.677,1
19679,200173,0.443,9,0,4,0.525,0.647,0.0,0.039,-11.263,0.0486,0.77,133.296,1
19680,374853,0.609,5,1,4,0.221,0.563,0.0072099999999999,0.0831,-9.452,0.0956,0.659,99.118,1
19681,279360,0.8690000000000001,9,1,4,0.0969,0.458,0.0596,0.357,-8.381,0.032,0.813,91.39,1
19682,164653,0.401,9,1,4,0.434,0.203,0.0,0.1,-12.341,0.0339,0.17,201.467,1
19683,267000,0.818,2,1,4,0.157,0.7290000000000001,0.284,0.195,-9.992,0.0732,0.906,125.814,1
19684,153707,0.377,5,1,4,0.6509999999999999,0.604,2.37e-06,0.103,-12.179,0.0358,0.9,128.523,1
19685,217280,0.52,0,0,4,0.557,0.3720000000000001,0.0,0.687,-10.883,0.0354,0.448,154.674,1
19686,415040,0.444,10,1,4,0.5479999999999999,0.569,3.2899999999999987e-05,0.119,-10.097,0.0373,0.515,71.426,1
19687,245240,0.441,0,1,4,0.955,0.726,0.2,0.096,-16.405,0.0945,0.685,86.71700000000001,1
19688,230360,0.495,6,0,4,0.227,0.564,0.000113,0.0685,-9.129,0.0463,0.5,81.58,1
19689,170107,0.654,2,0,4,0.516,0.634,2.37e-05,0.0758,-7.907,0.0321,0.851,136.07399999999998,1
19690,226520,0.899,0,1,4,0.000132,0.387,0.467,0.171,-2.823,0.0473,0.595,170.18599999999995,1
19691,134667,0.934,2,1,4,0.0758,0.289,0.000712,0.279,-5.064,0.0574,0.846,155.02,1
19692,168533,0.325,4,1,3,0.765,0.341,0.0,0.3,-9.421,0.038,0.292,93.265,1
19693,222173,0.231,10,1,4,0.746,0.425,0.0,0.272,-13.895,0.0391,0.213,118.373,1
19694,260707,0.539,0,1,4,0.293,0.642,0.151,0.115,-13.483,0.12,0.5720000000000001,98.832,1
19695,186400,0.425,0,1,4,0.387,0.425,3.81e-06,0.192,-8.907,0.0247,0.414,85.87899999999998,1
19696,369827,0.736,2,0,4,0.292,0.471,0.00254,0.0805,-12.186,0.0368,0.962,156.966,1
19697,239893,0.49,5,1,4,0.924,0.527,0.0,0.923,-18.529,0.924,0.708,74.777,1
19698,163093,0.909,1,0,4,0.433,0.6,0.0,0.337,-5.154,0.0742,0.94,141.678,1
19699,170467,0.6709999999999999,0,1,4,0.258,0.524,4.68e-05,0.198,-10.37,0.0357,0.8440000000000001,103.765,1
19700,247227,0.0222,9,1,4,0.975,0.329,0.000345,0.0717,-25.0,0.0323,0.072,91.249,1
19701,205827,0.494,7,0,4,0.5760000000000001,0.705,0.000363,0.0865,-9.887,0.0336,0.649,96.525,1
19702,247987,0.282,5,1,4,0.737,0.525,0.0,0.0915,-11.549,0.0504,0.466,137.89,1
19703,148813,0.856,8,1,4,0.182,0.84,0.000297,0.306,-11.277,0.328,0.763,93.41,1
19704,187560,0.426,2,1,4,0.203,0.821,0.0,0.0715,-9.968,0.0766,0.82,97.76,1
19705,154958,0.623,11,1,4,0.0495,0.698,0.628,0.063,-10.511,0.157,0.767,150.976,1
