,Estimated_Insects_Count,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Kharif,Rabi,Alluvial,Black-Cotton,Insecticides,Bactericides,Herbicides,Summer,Monsoon,Winter,target
33047,1678,0,0,0,0,1,1,0,1,0,0,0,1,0,1
33048,1785,0,0,0,1,0,1,0,1,0,0,0,1,0,1
33049,1785,0,0,0,1,0,0,1,1,0,0,0,1,0,2
33050,2688,0,0,0,1,0,1,0,1,0,0,0,1,0,1
33051,2999,0,0,0,1,0,0,1,1,0,0,0,1,0,0
33052,3336,0,0,0,0,1,1,0,1,0,0,0,1,0,1
33053,3337,0,0,0,0,1,0,1,1,0,0,0,1,0,0
33054,3516,0,0,0,1,0,1,0,1,0,0,1,0,0,1
33055,3702,0,0,0,1,0,0,1,1,0,0,0,1,0,1
33056,3895,0,0,0,0,1,1,0,1,0,0,1,0,0,1
33057,3895,0,0,0,0,1,0,1,1,0,0,1,0,0,1
33058,4096,0,21,0,0,1,0,1,1,0,0,1,0,0,1
33059,151,15,21,0,0,1,1,0,0,1,0,1,0,0,0
33060,151,15,10,0,0,1,0,1,0,1,0,1,0,0,0
33061,168,40,11,0,0,1,0,1,0,1,0,0,0,1,0
33062,169,50,24,0,0,1,0,1,0,1,0,1,0,0,0
33063,188,20,20,0,0,1,1,0,0,1,0,0,0,1,0
33064,188,40,24,0,0,1,1,0,0,1,0,1,0,0,0
33065,209,5,18,0,0,1,1,0,0,1,0,1,0,0,0
33066,209,30,17,0,0,1,1,0,0,1,0,1,0,0,0
33067,209,35,20,0,0,1,1,0,0,1,0,1,0,0,0
33068,209,60,28,0,0,1,1,0,0,1,0,1,0,0,0
33069,209,30,23,0,0,1,0,1,0,1,0,0,0,1,0
33070,209,40,12,0,0,1,0,1,0,1,0,1,0,0,0
33071,232,20,26,0,0,1,1,0,0,1,0,1,0,0,0
33072,232,10,6,0,0,1,0,1,0,1,0,1,0,0,0
33073,232,30,20,0,0,1,0,1,0,1,0,0,0,1,0
33074,232,40,20,0,0,1,0,1,0,1,0,0,1,0,1
33075,257,15,11,0,0,1,1,0,0,1,0,1,0,0,0
33076,256,30,20,0,0,1,1,0,0,1,0,0,0,1,0
33077,257,30,24,0,0,1,1,0,0,1,0,0,1,0,0
33078,257,15,22,0,0,1,0,1,0,1,0,1,0,0,0
33079,257,15,25,0,0,1,0,1,0,1,0,1,0,0,0
33080,283,15,27,0,0,1,0,1,0,1,0,0,0,1,0
33081,283,20,28,0,0,1,0,1,0,1,0,1,0,0,0
33082,283,40,17,0,0,1,0,1,0,1,0,1,0,0,0
33083,375,20,26,0,0,1,1,0,0,1,0,0,1,0,0
33084,375,20,30,0,0,1,1,0,0,1,0,1,0,0,0
33085,375,30,18,0,0,1,1,0,0,1,0,0,1,0,0
33086,375,40,21,0,0,1,1,0,0,1,0,1,0,0,0
33087,375,40,26,0,0,1,1,0,0,1,0,0,0,1,0
33088,375,40,33,0,0,1,1,0,0,1,0,0,1,0,0
33089,375,10,5,0,0,1,0,1,0,1,0,0,1,0,0
33090,375,30,7,0,0,1,0,1,0,1,0,1,0,0,0
33091,375,30,20,0,0,1,0,1,0,1,0,0,0,1,0
33092,375,30,34,0,0,1,0,1,0,1,0,0,0,1,0
33093,410,30,33,0,0,1,1,0,0,1,0,1,0,0,0
33094,410,30,33,0,0,1,1,0,0,1,0,0,0,1,0
33095,411,40,25,0,0,1,1,0,0,1,0,0,1,0,1
33096,410,15,29,0,0,1,0,1,0,1,0,0,1,0,0
33097,410,70,29,0,0,1,0,1,0,1,0,0,1,0,0
33098,410,25,29,0,0,1,0,1,0,1,0,1,0,0,1
33099,410,25,29,0,0,1,0,1,0,1,0,1,0,0,1
33100,448,5,31,0,0,1,1,0,0,1,0,0,1,0,0
33101,448,10,26,0,0,1,1,0,0,1,0,1,0,0,2
33102,448,10,27,0,0,1,0,1,0,1,0,0,0,1,0
33103,448,15,27,0,0,1,0,1,0,1,0,1,0,0,0
33104,448,15,28,0,0,1,0,1,0,1,0,1,0,0,0
33105,448,30,22,0,0,1,0,1,0,1,0,0,1,0,0
33106,448,50,24,0,0,1,0,1,0,1,0,0,1,0,0
33107,448,55,24,0,0,1,0,1,0,1,0,1,0,0,0
33108,448,70,32,0,0,1,0,1,0,1,0,0,1,0,0
33109,448,35,32,0,0,1,0,1,0,1,0,0,0,1,1
33110,448,30,28,0,0,1,0,1,0,1,0,1,0,0,1
33111,448,35,26,0,0,1,0,1,0,1,0,1,0,0,2
33112,488,5,22,0,0,1,1,0,0,1,0,1,0,0,0
33113,488,15,17,0,0,1,1,0,0,1,0,1,0,0,0
33114,488,5,14,0,0,1,0,1,0,1,0,0,1,0,0
33115,488,20,14,0,0,1,0,1,0,1,0,1,0,0,0
33116,488,20,15,0,0,1,0,1,0,1,0,1,0,0,0
33117,489,30,20,0,0,1,0,1,0,1,0,0,1,0,0
33118,488,35,19,0,0,1,0,1,0,1,0,0,0,1,0
33119,488,60,34,0,0,1,0,1,0,1,0,0,1,0,1
33120,531,20,10,0,0,1,1,0,0,1,0,0,1,0,0
33121,531,20,39,0,0,1,1,0,0,1,0,0,1,0,0
33122,531,25,32,0,0,1,1,0,0,1,0,0,1,0,0
33123,531,50,32,0,0,1,1,0,0,1,0,0,1,0,0
33124,531,50,32,0,0,1,1,0,0,1,0,0,1,0,1
33125,531,5,30,0,0,1,0,1,0,1,0,0,0,1,0
33126,531,10,26,0,0,1,0,1,0,1,0,1,0,0,0
33127,531,10,26,0,0,1,0,1,0,1,0,1,0,0,0
33128,531,20,17,0,0,1,0,1,0,1,0,0,0,1,0
33129,531,20,28,0,0,1,0,1,0,1,0,0,1,0,0
33130,531,30,25,0,0,1,0,1,0,1,0,1,0,0,0
33131,531,30,38,0,0,1,0,1,0,1,0,0,1,0,0
33132,531,40,29,0,0,1,0,1,0,1,0,0,0,1,0
33133,577,20,26,0,0,1,1,0,0,1,0,0,1,0,0
33134,577,50,27,0,0,1,1,0,0,1,0,1,0,0,0
33135,577,40,36,0,0,1,1,0,0,1,0,1,0,0,1
33136,577,40,32,0,0,1,1,0,0,1,0,1,0,0,2
33137,577,10,7,0,0,1,0,1,0,1,0,0,1,0,0
33138,577,10,25,0,0,1,0,1,0,1,0,0,0,1,0
33139,577,15,25,0,0,1,0,1,0,1,0,0,1,0,0
33140,577,15,40,0,0,1,0,1,0,1,0,0,0,1,0
33141,577,20,13,0,0,1,0,1,0,1,0,1,0,0,0
33142,577,40,10,0,0,1,0,1,0,1,0,1,0,0,0
33143,577,20,31,0,0,1,0,1,0,1,0,0,1,0,2
33144,626,15,30,0,0,1,1,0,0,1,0,0,1,0,0
33145,626,20,16,0,0,1,1,0,0,1,0,0,1,0,0
33146,625,50,34,0,0,1,1,0,0,1,0,0,1,0,0
33147,625,25,34,0,0,1,1,0,0,1,0,0,0,1,2
33148,626,10,33,0,0,1,0,1,0,1,0,1,0,0,0
33149,626,30,24,0,0,1,0,1,0,1,0,0,0,1,0
33150,626,20,35,0,0,1,0,1,0,1,0,0,1,0,2
33151,625,30,35,0,0,1,0,1,0,1,0,0,1,0,2
33152,625,40,35,0,0,1,0,1,0,1,0,1,0,0,2
33153,677,10,34,0,0,1,1,0,0,1,0,0,0,1,0
33154,677,15,29,0,0,1,1,0,0,1,0,0,0,1,0
33155,677,20,32,0,0,1,1,0,0,1,0,1,0,0,0
33156,677,25,32,0,0,1,1,0,0,1,0,1,0,0,0
33157,677,55,37,0,0,1,1,0,0,1,0,0,0,1,0
33158,677,10,37,0,0,1,0,1,0,1,0,1,0,0,0
33159,677,25,28,0,0,1,0,1,0,1,0,0,0,1,0
33160,677,50,31,0,0,1,0,1,0,1,0,0,0,1,0
33161,677,70,26,0,0,1,0,1,0,1,0,1,0,0,0
33162,732,10,31,0,0,1,1,0,0,1,0,0,1,0,0
33163,731,40,34,0,0,1,1,0,0,1,0,0,1,0,0
33164,732,60,34,0,0,1,1,0,0,1,0,0,1,0,0
33165,732,20,36,0,0,1,0,1,0,1,0,0,0,1,0
33166,732,20,39,0,0,1,0,1,0,1,0,0,1,0,0
33167,732,25,25,0,0,1,0,1,0,1,0,0,1,0,0
33168,732,25,36,0,0,1,0,1,0,1,0,0,0,1,0
33169,731,40,30,0,0,1,0,1,0,1,0,1,0,0,0
33170,731,60,35,0,0,1,0,1,0,1,0,0,1,0,0
33171,732,60,37,0,0,1,0,1,0,1,0,0,0,1,0
33172,731,25,38,0,0,1,0,1,0,1,0,1,0,0,1
33173,731,20,37,0,0,1,0,1,0,1,0,1,0,0,1
33174,731,55,36,0,0,1,0,1,0,1,0,0,0,1,2
33175,789,30,24,0,0,1,1,0,0,1,0,1,0,0,0
33176,790,60,38,0,0,1,1,0,0,1,0,0,1,0,0
33177,789,50,40,0,0,1,1,0,0,1,0,0,1,0,1
33178,790,20,18,0,0,1,1,0,0,1,0,0,1,0,2
33179,790,10,18,0,0,1,0,1,0,1,0,1,0,0,0
33180,789,25,20,0,0,1,0,1,0,1,0,0,1,0,0
33181,789,40,35,0,0,1,0,1,0,1,0,1,0,0,0
33182,789,45,35,0,0,1,0,1,0,1,0,0,1,0,1
33183,850,15,41,0,0,1,1,0,0,1,0,0,1,0,0
33184,851,20,39,0,0,1,1,0,0,1,0,0,0,1,0
33185,851,60,30,0,0,1,1,0,0,1,0,0,1,0,0
33186,851,5,39,0,0,1,1,0,0,1,0,0,1,0,1
33187,851,10,44,0,0,1,0,1,0,1,0,0,1,0,0
33188,851,15,24,0,0,1,0,1,0,1,0,1,0,0,0
33189,851,20,33,0,0,1,0,1,0,1,0,0,0,1,0
33190,850,25,34,0,0,1,0,1,0,1,0,0,0,1,0
33191,851,30,38,0,0,1,0,1,0,1,0,0,1,0,0
33192,851,40,33,0,0,1,0,1,0,1,0,0,0,1,0
33193,915,10,44,0,0,1,1,0,0,1,0,0,1,0,0
33194,916,15,20,0,0,1,1,0,0,1,0,0,1,0,0
33195,916,15,47,0,0,1,1,0,0,1,0,0,1,0,0
33196,916,20,43,0,0,1,1,0,0,1,0,0,1,0,0
33197,915,25,39,0,0,1,1,0,0,1,0,0,1,0,0
33198,916,5,18,0,0,1,0,1,0,1,0,0,0,1,0
33199,915,5,28,0,0,1,0,1,0,1,0,0,1,0,0
33200,915,5,37,0,0,1,0,1,0,1,0,1,0,0,0
33201,916,20,38,0,0,1,0,1,0,1,0,0,1,0,0
33202,915,40,15,0,0,1,0,1,0,1,0,1,0,0,0
33203,915,50,34,0,0,1,0,1,0,1,0,0,1,0,0
33204,916,20,24,0,0,1,0,1,0,1,0,0,1,0,1
33205,916,20,34,0,0,1,0,1,0,1,0,0,1,0,1
33206,916,30,47,0,0,1,0,1,0,1,0,0,0,1,1
33207,915,60,47,0,0,1,0,1,0,1,0,1,0,0,2
33208,984,20,47,0,0,1,1,0,0,1,0,0,1,0,0
33209,984,30,40,0,0,1,1,0,0,1,0,0,0,1,0
33210,984,20,40,0,0,1,1,0,0,1,0,1,0,0,1
33211,984,10,27,0,0,1,0,1,0,1,0,0,1,0,0
33212,984,10,34,0,0,1,0,1,0,1,0,0,0,1,0
33213,984,35,37,0,0,1,0,1,0,1,0,0,1,0,0
33214,984,30,34,0,0,1,0,1,0,1,0,0,0,1,1
33215,1056,10,38,0,0,1,1,0,0,1,0,0,1,0,0
33216,1056,10,38,0,0,1,1,0,0,1,0,0,1,0,0
33217,1056,15,41,0,0,1,1,0,0,1,0,0,1,0,0
33218,1056,40,44,0,0,1,1,0,0,1,0,0,1,0,0
33219,1056,45,46,0,0,1,1,0,0,1,0,0,1,0,0
33220,1056,55,28,0,0,1,1,0,0,1,0,1,0,0,0
33221,1056,10,28,0,0,1,0,1,0,1,0,1,0,0,0
33222,1056,15,32,0,0,1,0,1,0,1,0,1,0,0,0
33223,1056,15,38,0,0,1,0,1,0,1,0,0,0,1,0
33224,1056,20,46,0,0,1,0,1,0,1,0,0,1,0,0
33225,1056,40,36,0,0,1,0,1,0,1,0,0,1,0,1
33226,1132,5,32,0,0,1,1,0,0,1,0,0,0,1,0
33227,1132,10,38,0,0,1,1,0,0,1,0,1,0,0,0
33228,1132,15,35,0,0,1,1,0,0,1,0,1,0,0,0
33229,1132,35,42,0,0,1,1,0,0,1,0,0,0,1,0
33230,1132,50,39,0,0,1,1,0,0,1,0,1,0,0,0
33231,1132,50,43,0,0,1,1,0,0,1,0,0,0,1,1
33232,1132,10,37,0,0,1,1,0,0,1,0,1,0,0,1
33233,1132,40,44,0,0,1,1,0,0,1,0,1,0,0,2
33234,1132,20,28,0,0,1,0,1,0,1,0,0,1,0,0
33235,1132,30,28,0,0,1,0,1,0,1,0,0,1,0,0
33236,1132,35,36,0,0,1,0,1,0,1,0,0,0,1,0
33237,1132,90,38,0,0,1,0,1,0,1,0,0,0,1,0
33238,1212,10,30,0,0,1,1,0,0,1,0,0,1,0,0
33239,1212,30,37,0,0,1,1,0,0,1,0,1,0,0,0
33240,1212,15,44,0,0,1,1,0,0,1,0,0,1,0,1
33241,1212,40,43,0,0,1,1,0,0,1,0,0,1,0,1
33242,1212,20,38,0,0,1,1,0,0,1,0,0,1,0,1
33243,1212,25,47,0,0,1,1,0,0,1,0,1,0,0,2
33244,1212,5,47,0,0,1,0,1,0,1,0,0,0,1,0
33245,1212,10,40,0,0,1,0,1,0,1,0,0,1,0,0
33246,1212,30,37,0,0,1,0,1,0,1,0,0,1,0,0
33247,1212,40,21,0,0,1,0,1,0,1,0,0,1,0,0
33248,1212,20,43,0,0,1,0,1,0,1,0,0,1,0,1
33249,1212,50,43,0,0,1,0,1,0,1,0,0,1,0,2
33250,1297,30,44,0,0,1,1,0,0,1,0,1,0,0,0
33251,1296,30,46,0,0,1,1,0,0,1,0,0,1,0,0
33252,1296,40,40,0,0,1,1,0,0,1,0,0,0,1,1
33253,1296,40,50,0,0,1,1,0,0,1,0,0,1,0,2
33254,1296,20,42,0,0,1,1,0,0,1,0,1,0,0,2
33255,1297,5,35,0,0,1,0,1,0,1,0,0,0,1,0
33256,1296,5,45,0,0,1,0,1,0,1,0,0,0,1,0
33257,1296,30,22,0,0,1,0,1,0,1,0,0,1,0,0
33258,1296,35,30,0,0,1,0,1,0,1,0,1,0,0,0
33259,1296,35,49,0,0,1,0,1,0,1,0,0,0,1,0
33260,1296,40,49,0,0,1,0,1,0,1,0,0,0,1,0
33261,1297,45,45,0,0,1,0,1,0,1,0,0,1,0,0
33262,1296,50,48,0,0,1,0,1,0,1,0,0,1,0,0
33263,1296,40,47,0,0,1,0,1,0,1,0,1,0,0,1
33264,1296,10,46,0,0,1,0,1,0,1,0,0,0,1,1
33265,1297,35,44,0,0,1,0,1,0,1,0,0,0,1,1
33266,1385,5,45,0,0,1,1,0,0,1,0,1,0,0,0
33267,1385,20,20,0,0,1,1,0,0,1,0,0,0,1,0
33268,1385,35,44,0,0,1,1,0,0,1,0,1,0,0,0
33269,1385,45,44,0,0,1,1,0,0,1,0,0,0,1,0
33270,1385,15,42,0,0,1,1,0,0,1,0,0,1,0,1
33271,1385,20,33,0,0,1,0,1,0,1,0,0,0,1,0
33272,1385,20,42,0,0,1,0,1,0,1,0,0,1,0,0
33273,1385,35,37,0,0,1,0,1,0,1,0,0,0,1,0
33274,1385,60,35,0,0,1,0,1,0,1,0,0,1,0,0
33275,1385,15,40,0,0,1,0,1,0,1,0,0,0,1,1
33276,1385,40,47,0,0,1,0,1,0,1,0,1,0,0,1
33277,1385,60,44,0,0,1,0,1,0,1,0,1,0,0,1
33278,1478,25,47,0,0,1,1,0,0,1,0,0,0,1,0
33279,1478,30,47,0,0,1,1,0,0,1,0,0,1,0,0
33280,1478,40,35,0,0,1,1,0,0,1,0,0,0,1,1
33281,1478,30,49,0,0,1,1,0,0,1,0,0,1,0,2
33282,1478,5,42,0,0,1,0,1,0,1,0,0,1,0,0
33283,1478,20,18,0,0,1,0,1,0,1,0,1,0,0,0
33284,1478,25,18,0,0,1,0,1,0,1,0,0,0,1,0
33285,1478,30,44,0,0,1,0,1,0,1,0,1,0,0,0
33286,1478,40,20,0,0,1,0,1,0,1,0,0,1,0,0
33287,1478,80,40,0,0,1,0,1,0,1,0,0,0,1,0
33288,1478,20,43,0,0,1,0,1,0,1,0,0,1,0,1
33289,1478,10,25,0,0,1,0,1,0,1,0,0,1,0,1
33290,1478,30,44,0,0,1,0,1,0,1,0,0,1,0,1
33291,1478,30,40,0,0,1,0,1,0,1,0,0,1,0,1
33292,1478,30,42,0,0,1,0,1,0,1,0,0,0,1,1
33293,1478,20,48,0,0,1,0,1,0,1,0,0,1,0,2
33294,1576,5,50,0,0,1,1,0,0,1,0,0,0,1,0
33295,1576,10,36,0,0,1,1,0,0,1,0,1,0,0,0
33296,1575,20,36,0,0,1,1,0,0,1,0,0,1,0,0
33297,1576,40,51,0,0,1,1,0,0,1,0,0,1,0,0
33298,1575,5,42,0,0,1,1,0,0,1,0,1,0,0,1
33299,1575,20,43,0,0,1,1,0,0,1,0,0,1,0,1
33300,1575,20,50,0,0,1,1,0,0,1,0,0,1,0,2
33301,1575,25,40,0,0,1,0,1,0,1,0,1,0,0,0
33302,1678,45,50,0,0,1,1,0,0,1,0,1,0,0,1
33303,1678,20,50,0,0,1,1,0,0,1,0,1,0,0,1
33304,1678,5,52,0,0,1,1,0,0,1,0,0,1,0,2
33305,1678,15,20,0,0,1,0,1,0,1,0,0,0,1,0
33306,1678,15,50,0,0,1,0,1,0,1,0,0,1,0,0
33307,1678,20,52,0,0,1,0,1,0,1,0,0,1,0,2
33308,1786,10,40,0,0,1,1,0,0,1,0,0,1,0,0
33309,1785,30,34,0,0,1,1,0,0,1,0,0,1,0,0
33310,1786,30,49,0,0,1,1,0,0,1,0,1,0,0,0
33311,1786,60,44,0,0,1,1,0,0,1,0,1,0,0,0
33312,1785,40,51,0,0,1,1,0,0,1,0,1,0,0,1
33313,1786,20,51,0,0,1,1,0,0,1,0,0,1,0,1
33314,1785,25,48,0,0,1,1,0,0,1,0,0,0,1,2
33315,1785,20,43,0,0,1,1,0,0,1,0,1,0,0,2
33316,1786,10,52,0,0,1,0,1,0,1,0,0,1,0,0
33317,1786,60,47,0,0,1,0,1,0,1,0,1,0,0,0
33318,1786,15,45,0,0,1,0,1,0,1,0,0,0,1,1
33319,1786,30,45,0,0,1,0,1,0,1,0,1,0,0,2
33320,1898,10,58,0,0,1,1,0,0,1,0,1,0,0,0
33321,1898,15,55,0,0,1,1,0,0,1,0,1,0,0,0
33322,1898,40,55,0,0,1,1,0,0,1,0,0,1,0,0
33323,1898,20,46,0,0,1,1,0,0,1,0,0,1,0,1
33324,1898,30,40,0,0,1,1,0,0,1,0,0,1,0,1
33325,1898,20,52,0,0,1,1,0,0,1,0,1,0,0,1
33326,1898,20,44,0,0,1,1,0,0,1,0,0,0,1,1
33327,1898,60,52,0,0,1,1,0,0,1,0,1,0,0,2
33328,1898,15,44,0,0,1,0,1,0,1,0,1,0,0,0
33329,1898,20,41,0,0,1,0,1,0,1,0,0,0,1,0
33330,1898,35,42,0,0,1,0,1,0,1,0,0,1,0,0
33331,2015,10,42,0,0,1,1,0,0,1,0,0,1,0,0
33332,2016,20,40,0,0,1,1,0,0,1,0,1,0,0,0
33333,2015,20,55,0,0,1,1,0,0,1,0,0,1,0,0
33334,2015,25,50,0,0,1,1,0,0,1,0,0,1,0,0
33335,2016,40,50,0,0,1,1,0,0,1,0,0,1,0,0
33336,2015,5,55,0,0,1,1,0,0,1,0,0,1,0,1
33337,2015,40,55,0,0,1,1,0,0,1,0,0,1,0,1
33338,2016,20,45,0,0,1,1,0,0,1,0,1,0,0,1
33339,2016,40,53,0,0,1,1,0,0,1,0,0,0,1,1
33340,2016,5,49,0,0,1,1,0,0,1,0,1,0,0,1
33341,2015,20,49,0,0,1,1,0,0,1,0,0,0,1,1
33342,2016,15,49,0,0,1,0,1,0,1,0,0,1,0,0
33343,2015,20,38,0,0,1,0,1,0,1,0,1,0,0,0
33344,2016,30,53,0,0,1,0,1,0,1,0,1,0,0,0
33345,2015,35,47,0,0,1,0,1,0,1,0,0,1,0,0
33346,2015,35,49,0,0,1,0,1,0,1,0,0,0,1,0
33347,2016,40,35,0,0,1,0,1,0,1,0,0,0,1,0
33348,2016,50,52,0,0,1,0,1,0,1,0,0,0,1,0
33349,2016,40,43,0,0,1,0,1,0,1,0,1,0,0,2
33350,2139,10,43,0,0,1,1,0,0,1,0,0,1,0,0
33351,2139,20,20,0,0,1,1,0,0,1,0,0,1,0,0
33352,2138,60,58,0,0,1,1,0,0,1,0,0,1,0,0
33353,2139,10,48,0,0,1,1,0,0,1,0,1,0,0,1
33354,2138,10,50,0,0,1,1,0,0,1,0,0,0,1,1
33355,2138,20,54,0,0,1,1,0,0,1,0,0,0,1,1
33356,2139,10,50,0,0,1,1,0,0,1,0,0,1,0,1
33357,2139,15,60,0,0,1,1,0,0,1,0,0,1,0,1
33358,2139,15,48,0,0,1,0,1,0,1,0,0,0,1,0
33359,2139,20,26,0,0,1,0,1,0,1,0,0,1,0,0
33360,2139,20,38,0,0,1,0,1,0,1,0,0,0,1,0
33361,2138,40,55,0,0,1,0,1,0,1,0,0,0,1,0
33362,2138,5,54,0,0,1,0,1,0,1,0,0,0,1,1
33363,2138,20,51,0,0,1,0,1,0,1,0,1,0,0,1
33364,2138,15,45,0,0,1,0,1,0,1,0,0,1,0,1
33365,2267,10,20,0,0,1,1,0,0,1,0,0,1,0,0
33366,2267,15,20,0,0,1,1,0,0,1,0,0,1,0,0
33367,2267,30,47,0,0,1,1,0,0,1,0,1,0,0,0
33368,2267,40,52,0,0,1,1,0,0,1,0,0,0,1,1
33369,2267,5,41,0,0,1,0,1,0,1,0,0,1,0,0
33370,2267,45,55,0,0,1,0,1,0,1,0,1,0,0,0
33371,2267,5,50,0,0,1,0,1,0,1,0,0,1,0,2
33372,2401,10,45,0,0,1,1,0,0,1,0,0,1,0,0
33373,2401,20,50,0,0,1,0,1,0,1,0,0,1,0,0
33374,2402,20,51,0,0,1,0,1,0,1,0,0,1,0,0
33375,2401,25,31,0,0,1,0,1,0,1,0,0,1,0,0
33376,2401,30,49,0,0,1,0,1,0,1,0,0,1,0,0
33377,2401,5,55,0,0,1,0,1,0,1,0,1,0,0,1
33378,2402,30,52,0,0,1,0,1,0,1,0,0,0,1,1
33379,2542,15,50,0,0,1,1,0,0,1,0,0,0,1,1
33380,2541,20,60,0,0,1,1,0,0,1,0,0,1,0,1
33381,2542,40,53,0,0,1,1,0,0,1,0,0,0,1,1
33382,2542,15,50,0,0,1,1,0,0,1,0,0,1,0,2
33383,2542,10,57,0,0,1,0,1,0,1,0,0,1,0,0
33384,2542,10,57,0,0,1,0,1,0,1,0,0,1,0,1
33385,2687,5,55,0,0,1,1,0,0,1,0,0,1,0,0
33386,2687,40,55,0,0,1,1,0,0,1,0,0,0,1,0
33387,2688,60,51,0,0,1,1,0,0,1,0,0,1,0,0
33388,2688,30,60,0,0,1,1,0,0,1,0,0,1,0,1
33389,2687,20,55,0,0,1,1,0,0,1,0,0,1,0,1
33390,2688,20,50,0,0,1,1,0,0,1,0,0,0,1,1
33391,2688,15,54,0,0,1,1,0,0,1,0,0,1,0,1
33392,2688,5,50,0,0,1,0,1,0,1,0,0,1,0,0
33393,2688,30,21,0,0,1,0,1,0,1,0,1,0,0,0
33394,2688,30,50,0,0,1,0,1,0,1,0,0,1,0,0
33395,2688,15,37,0,0,1,0,1,0,1,0,1,0,0,1
33396,2688,15,64,0,0,1,0,1,0,1,0,0,1,0,1
33397,2840,10,40,0,0,1,1,0,0,1,0,1,0,0,0
33398,2840,10,55,0,0,1,1,0,0,1,0,0,1,0,0
33399,2840,25,54,0,0,1,1,0,0,1,0,0,1,0,0
33400,2840,10,56,0,0,1,1,0,0,1,0,1,0,0,1
33401,2840,15,57,0,0,1,1,0,0,1,0,1,0,0,1
33402,2840,40,39,0,0,1,1,0,0,1,0,0,1,0,1
33403,2840,5,56,0,0,1,1,0,0,1,0,1,0,0,2
33404,2840,30,60,0,0,1,0,1,0,1,0,0,1,0,0
33405,2840,40,60,0,0,1,0,1,0,1,0,1,0,0,0
33406,2999,20,50,0,0,1,1,0,0,1,0,0,1,0,0
33407,2999,30,55,0,0,1,1,0,0,1,0,1,0,0,0
33408,2999,40,56,0,0,1,0,1,0,1,0,1,0,0,0
33409,2999,15,55,0,0,1,0,1,0,1,0,0,1,0,1
33410,3164,10,63,0,0,1,1,0,0,1,0,0,1,0,2
33411,3165,40,60,0,0,1,0,1,0,1,0,0,1,0,0
33412,3336,30,25,0,0,1,1,0,0,1,0,0,1,0,0
33413,3337,30,63,0,0,1,1,0,0,1,0,0,1,0,0
33414,3337,15,52,0,0,1,0,1,0,1,0,0,1,0,0
33415,3516,10,61,0,0,1,1,0,0,1,0,0,1,0,1
33416,3516,5,60,0,0,1,1,0,0,1,0,1,0,0,1
33417,3515,20,55,0,0,1,0,1,0,1,0,0,0,1,1
33418,3702,20,56,0,0,1,1,0,0,1,0,1,0,0,0
33419,3702,40,61,0,0,1,1,0,0,1,0,1,0,0,0
33420,3702,10,53,0,0,1,0,1,0,1,0,0,1,0,0
33421,3702,10,58,0,0,1,0,1,0,1,0,0,0,1,0
33422,3702,10,62,0,0,1,0,1,0,1,0,1,0,0,0
33423,3895,10,54,0,0,1,1,0,0,1,0,0,0,1,0
33424,3895,20,63,0,0,1,1,0,0,1,0,0,0,1,0
33425,3896,5,63,0,0,1,0,1,0,1,0,0,1,0,1
33426,3895,10,54,0,0,1,0,1,0,1,0,0,1,0,1
33427,4097,20,60,0,0,1,1,0,0,1,0,0,1,0,1
33428,4097,15,65,0,0,1,1,0,0,1,0,0,1,0,1
33429,150,5,19,0,1,0,1,0,0,1,0,0,1,0,0
33430,150,15,15,0,1,0,1,0,0,1,0,1,0,0,0
33431,151,60,18,0,1,0,1,0,0,1,0,1,0,0,0
33432,150,35,17,0,1,0,0,1,0,1,0,0,1,0,0
33433,168,10,17,0,1,0,1,0,0,1,0,0,0,1,0
33434,168,40,23,0,1,0,1,0,0,1,0,1,0,0,0
33435,168,10,18,0,1,0,1,0,0,1,0,0,1,0,1
33436,168,30,14,0,1,0,0,1,0,1,0,1,0,0,0
33437,188,20,16,0,1,0,1,0,0,1,0,0,1,0,0
33438,188,60,16,0,1,0,1,0,0,1,0,0,0,1,0
33439,188,30,23,0,1,0,0,1,0,1,0,0,1,0,0
33440,188,30,23,0,1,0,0,1,0,1,0,0,1,0,1
33441,209,40,13,0,1,0,1,0,0,1,0,0,0,1,0
33442,209,10,17,0,1,0,0,1,0,1,0,1,0,0,0
33443,209,10,22,0,1,0,0,1,0,1,0,0,1,0,0
33444,232,5,5,0,1,0,1,0,0,1,0,0,1,0,0
33445,232,20,24,0,1,0,0,1,0,1,0,0,1,0,1
33446,256,5,26,0,1,0,1,0,0,1,0,0,0,1,0
33447,257,10,19,0,1,0,1,0,0,1,0,0,0,1,0
33448,256,30,19,0,1,0,1,0,0,1,0,1,0,0,0
33449,256,10,15,0,1,0,0,1,0,1,0,1,0,0,0
33450,257,20,10,0,1,0,0,1,0,1,0,0,1,0,0
33451,256,25,26,0,1,0,0,1,0,1,0,1,0,0,0
33452,256,30,10,0,1,0,0,1,0,1,0,0,1,0,0
33453,283,10,26,0,1,0,1,0,0,1,0,0,1,0,0
33454,283,20,22,0,1,0,1,0,0,1,0,0,1,0,0
33455,283,30,20,0,1,0,1,0,0,1,0,0,1,0,0
33456,283,15,31,0,1,0,0,1,0,1,0,0,1,0,0
33457,283,20,31,0,1,0,0,1,0,1,0,0,1,0,0
33458,311,10,20,0,1,0,1,0,0,1,0,1,0,0,0
33459,311,30,18,0,1,0,1,0,0,1,0,1,0,0,0
33460,312,5,18,0,1,0,0,1,0,1,0,0,1,0,0
