,Price,Rank,Combination,Dry,Normal,Oily,Moisturizer,Cleanser,Treatment,Face Mask,Eye cream,Sun protect,target
926,68,4.4,1,1,1,1,0,0,0,1,0,0,1
927,44,4.4,1,1,1,1,0,0,0,1,0,0,0
928,48,4.4,1,1,1,1,0,0,0,1,0,0,0
929,60,4.4,1,1,1,1,0,0,0,1,0,0,1
930,69,4.4,0,0,0,0,0,0,0,1,0,0,1
931,4,4.3,0,0,0,0,0,0,0,1,0,0,1
932,25,4.7,1,1,1,1,0,0,0,1,0,0,0
933,42,4.1,1,1,1,1,0,0,0,1,0,0,0
934,6,4.8,1,1,1,1,0,0,0,1,0,0,1
935,4,4.0,0,0,0,0,0,0,0,1,0,0,1
936,40,4.2,0,0,0,0,0,0,0,1,0,0,1
937,12,4.2,1,1,1,1,0,0,0,1,0,0,0
938,72,4.6,0,0,0,0,0,0,0,1,0,0,1
939,6,4.1,1,1,1,1,0,0,0,1,0,0,0
940,150,4.1,1,1,1,1,0,0,0,1,0,0,0
941,9,4.7,1,1,1,1,0,0,0,1,0,0,0
942,6,4.6,1,1,1,0,0,0,0,1,0,0,0
943,69,4.3,1,0,1,0,0,0,0,1,0,0,1
944,38,4.5,1,1,1,1,0,0,0,1,0,0,0
945,90,3.8,1,1,1,1,0,0,0,1,0,0,0
946,52,4.1,1,1,1,1,0,0,0,1,0,0,0
947,34,4.4,1,0,1,1,0,0,0,1,0,0,1
948,46,3.3,1,1,1,1,0,0,0,1,0,0,1
949,39,4.3,1,1,1,0,0,0,0,1,0,0,0
950,9,4.4,1,1,1,1,0,0,0,1,0,0,0
951,63,4.5,0,0,0,0,0,0,0,1,0,0,1
952,6,4.3,1,1,1,1,0,0,0,1,0,0,0
953,6,5.0,1,1,1,1,0,0,0,1,0,0,0
954,9,5.0,1,1,1,1,0,0,0,1,0,0,0
955,55,4.3,1,1,1,1,0,0,0,1,0,0,0
956,62,4.3,1,1,1,1,0,0,0,1,0,0,0
957,75,5.0,0,0,0,0,0,0,0,1,0,0,1
958,60,4.7,1,1,1,1,0,0,0,1,0,0,0
959,40,4.5,1,1,1,1,0,0,0,1,0,0,0
960,70,4.5,1,1,1,1,0,0,0,1,0,0,1
961,6,4.6,1,1,1,1,0,0,0,1,0,0,0
962,7,3.8,1,1,1,1,0,0,0,1,0,0,0
963,120,4.3,1,1,1,1,0,0,0,1,0,0,1
964,59,3.8,0,0,0,0,0,0,0,1,0,0,1
965,44,4.8,1,1,1,1,0,0,0,1,0,0,0
966,4,5.0,1,1,1,1,0,0,0,1,0,0,0
967,6,4.7,0,0,0,0,0,0,0,1,0,0,1
968,7,3.9,1,1,1,1,0,0,0,1,0,0,0
969,3,2.8,0,0,0,0,0,0,0,1,0,0,1
970,12,4.6,1,1,1,1,0,0,0,1,0,0,0
971,42,4.3,0,0,0,0,0,0,0,1,0,0,1
972,69,4.5,0,0,0,0,0,0,0,1,0,0,1
973,36,4.4,1,1,1,1,0,0,0,1,0,0,0
974,4,5.0,1,1,1,1,0,0,0,1,0,0,0
975,80,3.4,1,1,1,1,0,0,0,1,0,0,0
976,3,3.0,0,0,0,0,0,0,0,1,0,0,1
977,60,4.9,1,1,1,1,0,0,0,1,0,0,0
978,69,4.3,1,1,1,0,0,0,0,1,0,0,0
979,12,4.3,1,1,1,1,0,0,0,1,0,0,0
980,6,4.2,0,0,0,0,0,0,0,1,0,0,1
981,12,4.0,1,1,1,1,0,0,0,1,0,0,0
982,9,3.9,1,1,1,1,0,0,0,1,0,0,0
983,6,4.3,1,1,1,1,0,0,0,1,0,0,0
984,45,4.6,1,0,1,1,0,0,0,1,0,0,1
985,42,4.1,1,0,0,1,0,0,0,1,0,0,1
986,76,4.9,1,1,1,1,0,0,0,1,0,0,0
987,3,3.2,0,0,0,0,0,0,0,1,0,0,1
988,9,5.0,1,1,1,1,0,0,0,1,0,0,1
989,20,3.7,0,0,0,0,0,0,0,1,0,0,1
990,125,5.0,1,0,1,1,0,0,0,1,0,0,1
991,55,4.5,0,0,0,0,0,0,0,1,0,0,1
992,20,4.8,0,0,0,0,0,0,0,1,0,0,1
993,32,4.2,1,1,1,1,0,0,0,1,0,0,0
994,48,4.1,1,1,1,0,0,0,0,1,0,0,1
995,30,4.0,1,1,1,1,0,0,0,1,0,0,0
996,48,3.9,0,0,0,0,0,0,0,1,0,0,1
997,6,4.8,1,1,1,1,0,0,0,1,0,0,0
998,39,4.1,1,1,1,1,0,0,0,1,0,0,0
999,170,5.0,1,1,1,1,0,0,0,1,0,0,1
1000,12,4.3,1,1,1,1,0,0,0,1,0,0,0
1001,51,4.6,0,0,0,0,0,0,0,1,0,0,1
1002,28,4.4,0,0,0,0,0,0,0,1,0,0,1
1003,19,5.0,1,1,1,1,0,0,0,1,0,0,0
1004,75,4.0,1,1,1,1,0,0,0,1,0,0,0
1005,58,4.0,1,1,1,1,0,0,0,1,0,0,0
1006,32,4.4,1,1,1,1,0,0,0,1,0,0,0
1007,32,3.8,0,0,0,0,0,0,0,1,0,0,1
1008,75,3.8,1,1,1,1,0,0,0,1,0,0,0
1009,38,4.1,1,0,1,1,0,0,0,1,0,0,1
1010,20,4.3,1,1,1,1,0,0,0,1,0,0,0
1011,25,4.5,0,0,0,0,0,0,0,1,0,0,1
1012,6,4.5,0,0,0,0,0,0,0,1,0,0,1
1013,47,4.6,0,0,0,0,0,0,0,1,0,0,1
1014,48,4.6,1,1,1,1,0,0,0,1,0,0,0
1015,125,4.5,1,1,1,1,0,0,0,1,0,0,1
1016,19,0.0,1,1,1,1,0,0,0,1,0,0,0
1017,28,5.0,1,1,1,1,0,0,0,1,0,0,0
1018,8,4.2,1,1,1,1,0,0,0,1,0,0,0
1019,8,3.6,1,1,1,1,0,0,0,1,0,0,0
1020,65,3.8,1,1,1,1,0,0,0,1,0,0,0
1021,40,4.1,1,1,1,1,0,0,0,1,0,0,0
1022,35,3.3,1,1,1,1,0,0,0,1,0,0,0
1023,19,2.8,1,1,1,1,0,0,0,1,0,0,0
1024,69,4.6,1,1,1,0,0,0,0,1,0,0,1
1025,9,4.0,1,1,1,1,0,0,0,1,0,0,0
1026,9,3.9,1,1,1,1,0,0,0,1,0,0,0
1027,45,4.2,1,1,1,0,0,0,0,1,0,0,0
1028,35,4.1,1,1,1,1,0,0,0,1,0,0,0
1029,19,1.0,1,1,1,1,0,0,0,1,0,0,0
1030,12,3.8,1,1,1,1,0,0,0,1,0,0,0
1031,69,4.2,1,0,1,1,0,0,0,1,0,0,1
1032,9,3.3,1,1,1,1,0,0,0,1,0,0,0
1033,8,4.1,1,1,1,1,0,0,0,1,0,0,0
1034,18,4.1,1,1,1,1,0,0,0,1,0,0,0
1035,37,4.8,1,1,1,1,0,0,0,1,0,0,0
1036,43,4.3,0,0,0,0,0,0,0,1,0,0,1
1037,36,3.8,1,1,1,1,0,0,0,1,0,0,1
1038,7,3.4,1,1,1,1,0,0,0,1,0,0,0
1039,38,4.3,1,0,0,1,0,0,0,1,0,0,1
1040,5,4.3,1,1,1,1,0,0,0,1,0,0,0
1041,48,3.8,1,1,1,1,0,0,0,1,0,0,0
1042,56,4.0,1,1,1,1,0,0,0,1,0,0,1
1043,62,0.0,0,0,0,0,0,0,0,1,0,0,1
1044,38,3.4,1,1,1,0,0,0,0,1,0,0,0
1045,170,4.9,0,0,0,0,0,0,0,1,0,0,1
1046,75,4.5,1,1,1,1,0,0,0,1,0,0,0
1047,52,4.2,1,1,1,1,0,0,0,1,0,0,0
1048,8,4.3,1,1,1,1,0,0,0,1,0,0,0
1049,6,4.2,1,1,1,0,0,0,0,1,0,0,0
1050,6,3.7,1,0,0,1,0,0,0,1,0,0,1
1051,6,4.5,1,1,1,1,0,0,0,1,0,0,0
1052,34,3.9,0,0,0,0,0,0,0,1,0,0,1
1053,58,4.2,1,1,1,1,0,0,0,1,0,0,0
1054,48,4.1,0,0,0,0,0,0,0,1,0,0,1
1055,75,4.3,0,0,0,0,0,0,0,1,0,0,1
1056,19,4.6,0,0,0,0,0,0,0,1,0,0,1
1057,27,3.8,1,1,1,1,0,0,0,1,0,0,1
1058,48,4.2,1,1,1,1,0,0,0,1,0,0,0
1059,38,4.0,0,0,0,0,0,0,0,1,0,0,1
1060,140,4.0,1,1,1,0,0,0,0,1,0,0,0
1061,36,4.3,0,1,1,0,0,0,0,1,0,0,0
1062,28,3.0,1,0,1,1,0,0,0,1,0,0,1
1063,3,2.9,1,1,1,1,0,0,0,1,0,0,0
1064,20,3.6,1,1,1,1,0,0,0,1,0,0,1
1065,39,5.0,1,1,1,1,0,0,0,1,0,0,0
1066,6,4.1,1,1,1,1,0,0,0,1,0,0,0
1067,7,4.3,1,1,1,1,0,0,0,1,0,0,0
1068,250,4.3,1,1,1,1,0,0,0,1,0,0,0
1069,24,4.4,0,0,0,0,0,0,0,1,0,0,1
1070,48,3.6,1,1,1,1,0,0,0,1,0,0,0
1071,7,3.8,1,1,1,1,0,0,0,1,0,0,0
1072,51,4.4,0,0,0,0,0,0,0,1,0,0,1
1073,34,3.8,1,1,1,0,0,0,0,1,0,0,1
1074,7,4.6,1,1,1,1,0,0,0,1,0,0,0
1075,120,3.9,1,1,1,1,0,0,0,1,0,0,0
1076,24,4.0,1,1,1,1,0,0,0,1,0,0,1
1077,58,4.6,0,0,0,0,0,0,0,1,0,0,1
1078,51,4.4,0,0,0,0,0,0,0,1,0,0,1
1079,6,4.2,1,1,1,1,0,0,0,1,0,0,0
1080,160,2.7,1,1,1,1,0,0,0,1,0,0,0
1081,7,3.6,1,1,1,1,0,0,0,1,0,0,0
1082,20,3.5,0,0,0,0,0,0,0,1,0,0,1
1083,9,3.8,1,1,1,1,0,0,0,1,0,0,0
1084,42,4.5,1,1,1,1,0,0,0,1,0,0,0
1085,90,0.0,1,1,1,1,0,0,0,1,0,0,1
1086,88,4.2,1,1,1,1,0,0,0,1,0,0,0
1087,28,3.7,1,1,1,1,0,0,0,1,0,0,0
1088,50,4.4,1,1,1,0,0,0,0,1,0,0,0
1089,30,3.9,1,0,1,1,0,0,0,1,0,0,1
1090,7,3.8,1,1,1,1,0,0,0,1,0,0,0
1091,60,2.7,1,1,1,1,0,0,0,1,0,0,0
1092,46,4.5,0,0,0,0,0,0,0,1,0,0,1
1093,215,3.6,0,0,0,0,0,0,0,0,1,0,1
1094,64,0.0,1,1,1,1,0,0,0,0,1,0,0
1095,60,4.3,1,1,1,1,0,0,0,0,1,0,0
1096,29,4.3,1,1,1,1,0,0,0,0,1,0,0
1097,38,4.2,1,1,1,1,0,0,0,0,1,0,0
1098,62,4.4,1,1,1,1,0,0,0,0,1,0,1
1099,68,4.0,1,1,1,1,0,0,0,0,1,0,0
1100,48,4.6,1,1,1,1,0,0,0,0,1,0,0
1101,215,4.1,0,0,0,0,0,0,0,0,1,0,1
1102,32,4.0,1,1,1,1,0,0,0,0,1,0,0
1103,48,4.0,1,1,1,1,0,0,0,0,1,0,0
1104,65,4.4,1,1,1,1,0,0,0,0,1,0,1
1105,60,3.9,1,1,1,1,0,0,0,0,1,0,0
1106,32,4.2,1,1,1,1,0,0,0,0,1,0,0
1107,46,4.5,1,1,1,1,0,0,0,0,1,0,0
1108,48,3.7,1,1,1,1,0,0,0,0,1,0,0
1109,135,4.3,1,1,1,1,0,0,0,0,1,0,0
1110,69,3.8,1,1,1,1,0,0,0,0,1,0,0
1111,54,3.8,1,1,1,1,0,0,0,0,1,0,0
1112,69,3.6,1,1,1,1,0,0,0,0,1,0,0
1113,52,4.4,1,1,1,1,0,0,0,0,1,0,0
1114,68,4.0,1,1,1,1,0,0,0,0,1,0,0
1115,37,3.9,1,1,1,1,0,0,0,0,1,0,0
1116,25,4.3,1,1,1,1,0,0,0,0,1,0,0
1117,34,4.0,1,1,1,1,0,0,0,0,1,0,0
1118,85,4.2,1,1,1,1,0,0,0,0,1,0,0
1119,41,4.2,0,0,0,0,0,0,0,0,1,0,1
1120,255,3.5,0,0,0,0,0,0,0,0,1,0,1
1121,5,4.2,0,0,0,0,0,0,0,0,1,0,1
1122,32,4.1,1,1,1,1,0,0,0,0,1,0,0
1123,67,4.1,1,1,1,1,0,0,0,0,1,0,0
1124,69,3.2,1,1,1,1,0,0,0,0,1,0,1
1125,67,3.8,1,1,1,1,0,0,0,0,1,0,0
1126,36,4.2,1,1,1,1,0,0,0,0,1,0,0
1127,36,4.1,1,1,1,1,0,0,0,0,1,0,0
1128,25,4.6,1,1,1,1,0,0,0,0,1,0,1
1129,150,3.9,1,1,1,1,0,0,0,0,1,0,0
1130,62,4.0,1,1,1,1,0,0,0,0,1,0,0
1131,85,4.0,0,0,0,0,0,0,0,0,1,0,1
1132,48,4.1,1,1,1,1,0,0,0,0,1,0,0
1133,39,3.7,1,1,1,1,0,0,0,0,1,0,0
1134,65,4.2,0,0,0,0,0,0,0,0,1,0,1
1135,98,4.0,1,1,1,1,0,0,0,0,1,0,0
1136,65,4.4,1,1,1,1,0,0,0,0,1,0,0
1137,26,3.7,1,1,1,1,0,0,0,0,1,0,0
1138,75,3.9,1,1,1,1,0,0,0,0,1,0,0
1139,38,4.1,1,1,1,1,0,0,0,0,1,0,0
1140,66,3.5,1,1,1,1,0,0,0,0,1,0,0
1141,85,4.3,1,1,1,1,0,0,0,0,1,0,0
1142,80,4.1,0,0,0,0,0,0,0,0,1,0,1
1143,25,4.6,1,1,1,1,0,0,0,0,1,0,0
1144,38,4.0,1,1,1,1,0,0,0,0,1,0,0
1145,77,4.2,1,1,1,1,0,0,0,0,1,0,0
1146,42,3.8,1,1,1,1,0,0,0,0,1,0,0
1147,125,4.3,0,0,0,0,0,0,0,0,1,0,1
1148,41,4.1,0,0,0,0,0,0,0,0,1,0,1
1149,35,4.0,1,1,1,1,0,0,0,0,1,0,0
1150,54,4.1,0,0,0,0,0,0,0,0,1,0,1
1151,65,3.3,1,1,1,1,0,0,0,0,1,0,0
1152,72,3.9,1,1,1,1,0,0,0,0,1,0,0
1153,85,4.2,1,1,1,1,0,0,0,0,1,0,0
1154,36,4.0,1,1,1,1,0,0,0,0,1,0,0
1155,42,3.9,1,1,1,1,0,0,0,0,1,0,0
1156,43,3.9,1,1,1,1,0,0,0,0,1,0,0
1157,38,4.1,1,1,1,0,0,0,0,0,1,0,0
1158,65,4.2,1,1,1,1,0,0,0,0,1,0,0
1159,60,3.6,0,0,0,0,0,0,0,0,1,0,1
1160,72,4.4,1,1,1,1,0,0,0,0,1,0,0
1161,61,4.5,1,1,1,1,0,0,0,0,1,0,0
1162,5,3.0,0,0,0,0,0,0,0,0,1,0,1
1163,45,3.9,0,0,0,0,0,0,0,0,1,0,1
1164,48,3.8,1,1,1,0,0,0,0,0,1,0,1
1165,99,3.3,1,1,1,1,0,0,0,0,1,0,0
1166,95,4.4,1,1,1,1,0,0,0,0,1,0,0
1167,165,5.0,1,1,1,1,0,0,0,0,1,0,0
1168,72,4.5,1,0,1,0,0,0,0,0,1,0,1
1169,64,4.0,0,0,0,0,0,0,0,0,1,0,1
1170,58,4.3,1,1,1,0,0,0,0,0,1,0,1
1171,32,3.8,0,0,0,0,0,0,0,0,1,0,1
1172,95,3.9,1,1,1,1,0,0,0,0,1,0,0
1173,68,3.8,1,1,1,1,0,0,0,0,1,0,0
1174,25,4.3,0,0,0,0,0,0,0,0,1,0,1
1175,32,3.9,1,1,1,1,0,0,0,0,1,0,0
1176,85,3.7,1,1,1,1,0,0,0,0,1,0,1
1177,45,3.5,0,0,0,0,0,0,0,0,1,0,1
1178,22,4.2,1,1,1,1,0,0,0,0,1,0,0
1179,122,4.3,0,1,0,0,0,0,0,0,1,0,1
1180,48,4.1,0,0,0,0,0,0,0,0,1,0,1
1181,260,5.0,1,1,1,1,0,0,0,0,1,0,1
1182,110,3.7,0,0,0,0,0,0,0,0,1,0,1
1183,49,3.8,0,0,0,0,0,0,0,0,1,0,1
1184,110,4.0,1,1,1,1,0,0,0,0,1,0,0
1185,48,5.0,1,1,1,1,0,0,0,0,1,0,1
1186,45,4.2,0,0,0,0,0,0,0,0,1,0,1
1187,69,3.4,1,1,1,1,0,0,0,0,1,0,0
1188,38,3.7,1,1,1,1,0,0,0,0,1,0,0
1189,159,3.9,1,1,1,1,0,0,0,0,1,0,0
1190,35,4.5,1,1,1,1,0,0,0,0,1,0,0
1191,200,3.0,1,1,1,1,0,0,0,0,1,0,0
1192,122,4.6,0,1,0,0,0,0,0,0,1,0,1
1193,64,3.5,0,0,0,0,0,0,0,0,1,0,1
1194,34,4.4,0,0,0,0,0,0,0,0,1,0,1
1195,48,3.9,1,1,1,1,0,0,0,0,1,0,0
1196,74,3.7,0,0,0,0,0,0,0,0,1,0,1
1197,40,3.8,0,0,0,0,0,0,0,0,1,0,1
1198,39,2.8,1,1,1,1,0,0,0,0,1,0,0
1199,38,4.0,1,1,1,1,0,0,0,0,1,0,0
1200,105,3.5,0,0,0,0,0,0,0,0,1,0,1
1201,68,4.0,0,0,0,0,0,0,0,0,1,0,1
1202,38,3.6,0,0,0,0,0,0,0,0,1,0,1
1203,65,3.9,1,1,1,1,0,0,0,0,1,0,0
1204,139,3.5,0,0,0,0,0,0,0,0,1,0,1
1205,79,3.7,0,0,0,0,0,0,0,0,1,0,1
1206,65,3.5,1,1,1,1,0,0,0,0,1,0,0
1207,55,3.5,1,1,1,1,0,0,0,0,1,0,1
1208,100,3.8,0,0,0,0,0,0,0,0,1,0,1
1209,69,4.0,0,0,0,0,0,0,0,0,1,0,1
1210,44,4.1,0,0,0,0,0,0,0,0,1,0,1
1211,70,4.0,0,0,0,0,0,0,0,0,1,0,1
1212,72,4.3,1,1,1,1,0,0,0,0,1,0,0
1213,48,3.8,0,0,0,0,0,0,0,0,1,0,1
1214,50,3.7,0,0,0,0,0,0,0,0,1,0,1
1215,38,3.9,1,1,1,1,0,0,0,0,1,0,0
1216,42,3.3,0,0,0,0,0,0,0,0,1,0,1
1217,60,3.9,1,1,1,1,0,0,0,0,1,0,0
1218,38,4.2,0,0,0,0,0,0,0,0,1,0,1
1219,170,5.0,1,1,1,1,0,0,0,0,1,0,1
1220,38,4.2,0,0,0,0,0,0,0,0,1,0,1
1221,42,3.6,0,0,0,0,0,0,0,0,1,0,1
1222,38,4.3,0,0,0,0,0,0,0,0,1,0,1
1223,25,3.8,0,0,0,0,0,0,0,0,1,0,1
1224,100,3.3,0,0,0,0,0,0,0,0,1,0,1
1225,56,4.0,1,1,1,1,0,0,0,0,1,0,0
1226,26,3.6,0,0,0,0,0,0,0,0,1,0,1
1227,35,0.0,0,0,0,0,0,0,0,0,1,0,1
1228,22,4.0,1,1,1,1,0,0,0,0,1,0,0
1229,35,3.8,1,1,1,1,0,0,0,0,1,0,0
1230,68,4.2,1,1,1,1,0,0,0,0,1,0,0
1231,48,3.8,1,1,1,1,0,0,0,0,1,0,0
1232,26,3.4,1,1,1,1,0,0,0,0,1,0,0
1233,60,3.0,1,1,1,1,0,0,0,0,1,0,1
1234,41,3.8,0,0,0,0,0,0,0,0,1,0,1
1235,29,3.4,0,0,0,0,0,0,0,0,1,0,1
1236,52,3.9,1,1,1,1,0,0,0,0,1,0,1
1237,55,3.7,1,1,1,1,0,0,0,0,1,0,0
1238,65,3.3,0,0,0,0,0,0,0,0,1,0,1
1239,68,3.9,1,1,1,1,0,0,0,0,1,0,0
1240,125,3.9,0,0,0,0,0,0,0,0,1,0,1
1241,50,4.1,0,0,0,0,0,0,0,0,1,0,1
1242,45,3.7,1,1,1,1,0,0,0,0,1,0,0
1243,24,3.3,1,1,1,1,0,0,0,0,1,0,0
1244,75,3.5,1,1,1,1,0,0,0,0,1,0,0
1245,32,4.2,1,1,1,1,0,0,0,0,1,0,0
1246,55,3.8,0,1,1,0,0,0,0,0,1,0,0
1247,39,3.5,1,1,1,1,0,0,0,0,1,0,0
1248,76,4.0,0,0,0,0,0,0,0,0,1,0,1
1249,12,3.7,0,0,0,0,0,0,0,0,1,0,1
1250,41,4.0,1,1,1,1,0,0,0,0,1,0,0
1251,65,3.4,1,1,1,1,0,0,0,0,1,0,0
1252,42,0.0,1,1,1,1,0,0,0,0,1,0,0
1253,110,4.1,0,0,0,0,0,0,0,0,1,0,1
1254,40,5.0,1,1,1,1,0,0,0,0,1,0,0
1255,51,3.7,0,0,0,0,0,0,0,0,1,0,1
1256,75,3.6,0,0,0,0,0,0,0,0,1,0,1
1257,45,3.4,1,1,1,1,0,0,0,0,1,0,0
1258,32,3.8,1,1,1,1,0,0,0,0,1,0,0
1259,24,3.7,1,1,1,1,0,0,0,0,1,0,0
1260,44,3.1,1,1,1,1,0,0,0,0,1,0,1
1261,75,4.0,1,1,1,1,0,0,0,0,1,0,1
1262,42,3.7,1,1,1,1,0,0,0,0,1,0,0
1263,105,3.0,1,1,1,1,0,0,0,0,1,0,0
1264,195,3.0,0,1,1,0,0,0,0,0,1,0,0
1265,75,4.3,1,1,1,1,0,0,0,0,1,0,0
1266,38,3.6,1,1,1,1,0,0,0,0,1,0,0
1267,50,4.0,0,0,0,0,0,0,0,0,1,0,1
1268,55,3.6,1,1,1,1,0,0,0,0,1,0,0
1269,35,3.5,1,1,1,0,0,0,0,0,1,0,0
1270,38,3.5,1,1,1,1,0,0,0,0,1,0,1
1271,230,5.0,0,0,0,0,0,0,0,0,1,0,1
1272,65,3.9,1,1,1,1,0,0,0,0,1,0,0
1273,24,4.0,0,0,0,0,0,0,0,0,1,0,1
1274,82,4.2,1,1,1,1,0,0,0,0,1,0,1
1275,46,3.2,0,0,0,0,0,0,0,0,1,0,1
1276,72,3.0,1,1,1,1,0,0,0,0,1,0,0
1277,58,3.3,0,0,0,0,0,0,0,0,1,0,1
1278,44,3.3,1,1,1,1,0,0,0,0,1,0,0
1279,68,3.8,0,0,0,0,0,0,0,0,1,0,1
1280,15,1.8,1,1,1,1,0,0,0,0,1,0,0
1281,42,4.1,0,0,0,0,0,0,0,0,1,0,1
1282,30,3.8,1,1,1,1,0,0,0,0,1,0,0
1283,65,3.9,0,0,0,0,0,0,0,0,1,0,1
1284,73,3.4,0,0,0,0,0,0,0,0,1,0,1
1285,125,3.0,1,1,1,0,0,0,0,0,1,0,1
1286,50,4.0,1,1,1,1,0,0,0,0,1,0,0
1287,71,3.5,0,0,0,0,0,0,0,0,1,0,1
1288,46,3.0,0,0,0,0,0,0,0,0,1,0,1
1289,75,3.5,1,1,1,1,0,0,0,0,1,0,0
1290,26,3.3,1,1,1,1,0,0,0,0,1,0,0
1291,26,3.7,1,1,1,1,0,0,0,0,1,0,0
1292,46,3.9,0,0,0,0,0,0,0,0,1,0,1
1293,40,3.7,1,1,1,1,0,0,0,0,1,0,1
1294,90,5.0,1,1,1,1,0,0,0,0,1,0,0
1295,60,4.1,0,0,0,0,0,0,0,0,1,0,1
1296,69,3.1,1,1,1,1,0,0,0,0,1,0,0
1297,35,3.5,0,0,0,0,0,0,0,0,1,0,1
1298,5,0.0,0,0,0,0,0,0,0,0,1,0,1
1299,30,4.0,0,0,0,0,0,0,0,0,1,0,1
1300,145,3.8,0,0,0,0,0,0,0,0,1,0,1
1301,30,3.7,0,0,0,0,0,0,0,0,1,0,1
1302,45,4.4,0,0,0,0,0,0,0,0,0,1,1
1303,45,4.3,0,0,0,0,0,0,0,0,0,1,1
1304,34,4.5,1,0,1,1,0,0,0,0,0,1,1
1305,45,4.4,0,0,0,0,0,0,0,0,0,1,1
1306,32,4.5,1,1,1,1,0,0,0,0,0,1,1
1307,45,4.4,0,0,0,0,0,0,0,0,0,1,1
1308,65,4.5,1,1,1,1,0,0,0,0,0,1,0
1309,40,3.7,1,1,1,1,0,0,0,0,0,1,0
1310,19,4.3,1,1,1,1,0,0,0,0,0,1,1
1311,61,4.4,1,1,1,1,0,0,0,0,0,1,0
1312,40,4.4,0,0,0,0,0,0,0,0,0,1,1
1313,30,4.6,1,1,1,1,0,0,0,0,0,1,0
1314,65,4.7,1,1,1,0,0,0,0,0,0,1,0
1315,34,3.3,1,1,1,1,0,0,0,0,0,1,0
1316,36,3.6,1,1,1,1,0,0,0,0,0,1,0
1317,45,4.1,0,0,0,0,0,0,0,0,0,1,1
1318,34,4.3,0,0,0,0,0,0,0,0,0,1,1
1319,43,3.9,0,0,0,0,0,0,0,0,0,1,1
1320,38,3.7,1,1,1,1,0,0,0,0,0,1,0
1321,38,4.1,0,0,0,0,0,0,0,0,0,1,1
1322,36,4.1,0,0,0,0,0,0,0,0,0,1,1
1323,36,4.0,0,0,0,0,0,0,0,0,0,1,1
1324,36,4.6,1,1,1,1,0,0,0,0,0,1,0
1325,46,4.6,1,1,1,1,0,0,0,0,0,1,0
1326,36,4.1,0,0,0,0,0,0,0,0,0,1,1
1327,70,4.2,1,1,1,0,0,0,0,0,0,1,0
1328,42,4.1,0,0,0,0,0,0,0,0,0,1,1
1329,38,4.6,1,1,1,1,0,0,0,0,0,1,0
1330,42,4.1,1,1,1,1,0,0,0,0,0,1,1
1331,39,4.1,1,1,1,1,0,0,0,0,0,1,0
1332,39,3.8,0,0,0,0,0,0,0,0,0,1,1
1333,36,4.1,1,0,1,1,0,0,0,0,0,1,0
1334,69,4.3,1,1,1,1,0,0,0,0,0,1,1
1335,54,4.2,0,0,0,0,0,0,0,0,0,1,1
1336,195,3.8,1,1,1,1,0,0,0,0,0,1,0
1337,75,3.8,0,0,0,0,0,0,0,0,0,1,1
1338,54,3.5,0,0,0,0,0,0,0,0,0,1,1
1339,49,4.2,0,0,0,0,0,0,0,0,0,1,1
1340,260,5.0,1,1,1,1,0,0,0,0,0,1,0
1341,60,4.6,1,0,1,1,0,0,0,0,0,1,0
1342,38,4.1,1,1,1,1,0,0,0,0,0,1,1
1343,52,3.8,1,1,1,0,0,0,0,0,0,1,0
1344,60,4.0,0,0,0,0,0,0,0,0,0,1,1
1345,28,3.3,1,1,1,1,0,0,0,0,0,1,1
1346,49,4.2,0,0,0,0,0,0,0,0,0,1,1
1347,23,4.2,1,1,1,1,0,0,0,0,0,1,0
1348,55,4.3,0,0,0,0,0,0,0,0,0,1,1
1349,39,3.9,0,0,0,0,0,0,0,0,0,1,1
1350,35,4.2,1,1,1,1,0,0,0,0,0,1,0
1351,54,3.8,0,0,0,0,0,0,0,0,0,1,1
1352,42,4.1,1,1,1,1,0,0,0,0,0,1,0
1353,28,4.2,1,1,1,1,0,0,0,0,0,1,0
1354,31,3.7,1,1,1,1,0,0,0,0,0,1,0
1355,90,4.1,0,0,0,0,0,0,0,0,0,1,1
1356,26,4.2,0,0,0,0,0,0,0,0,0,1,1
1357,30,3.6,1,1,1,1,0,0,0,0,0,1,0
1358,74,3.5,1,1,1,1,0,0,0,0,0,1,0
1359,36,4.4,1,0,1,1,0,0,0,0,0,1,0
1360,84,3.5,1,1,1,1,0,0,0,0,0,1,0
1361,95,4.7,0,0,0,0,0,0,0,0,0,1,1
1362,28,3.7,1,1,1,1,0,0,0,0,0,1,0
1363,42,4.2,1,0,1,1,0,0,0,0,0,1,0
1364,36,4.2,0,0,0,0,0,0,0,0,0,1,1
1365,22,5.0,1,1,1,1,0,0,0,0,0,1,0
1366,28,4.3,1,1,1,1,0,0,0,0,0,1,0
1367,30,3.4,1,1,1,1,0,0,0,0,0,1,0
1368,42,3.7,1,1,1,1,0,0,0,0,0,1,0
1369,59,4.3,0,0,0,0,0,0,0,0,0,1,1
1370,48,4.0,0,0,0,0,0,0,0,0,0,1,1
1371,25,4.2,1,1,0,0,0,0,0,0,0,1,0
1372,34,4.1,1,1,1,1,0,0,0,0,0,1,0
1373,65,4.0,1,1,1,1,0,0,0,0,0,1,0
1374,70,3.5,1,1,1,1,0,0,0,0,0,1,1
1375,26,4.2,0,0,0,0,0,0,0,0,0,1,1
1376,44,4.5,1,1,1,1,0,0,0,0,0,1,0
1377,39,3.7,1,1,1,1,0,0,0,0,0,1,0
