,index,n_transactions,block_height_max-min,fee_mean,fee_median,fee_std,fee_min,fee_max,fee_max-min,size_mean,size_median,size_std,size_min,size_max,weight_mean,weight_median,weight_std,weight_min,weight_max,confirmations_mean,confirmations_median,confirmations_std,confirmations_min,confirmations_max,vin_sz_mean,vin_sz_median,vin_sz_std,vin_sz_min,vin_sz_max,vout_sz_mean,vout_sz_median,vout_sz_std,vout_sz_min,vout_sz_max,inputsAmount_mean,inputsAmount_median,inputsAmount_std,inputsAmount_min,inputsAmount_max,outputsAmount_mean,outputsAmount_median,outputsAmount_std,outputsAmount_min,outputsAmount_max,target
4218,4218,226,167553.0,322317.12831858406,30030.0,659296.643968691,678.0,4737408.0,4736730.0,3471.539823008849,928.5,5761.797087769517,191.0,34428.0,13407.008849557522,3671.0,22209.800427737337,764.0,132228.0,36304.04424778761,18450.0,43776.15593141278,969,168522,22.52212389380531,5.0,38.52262765818615,1.0,229.0,2.4070796460176997,2.0,5.290893086790787,1.0,56.0,385628366.6061947,31115182.5,767032298.9578469,42395,5639804572,385306049.4778761,31050071.5,766663460.2095627,41265,5637547172,3
4219,4219,122,150398.0,1767636.237704918,106836.0,3146173.109478698,1130.0,10000000.0,9998870.0,17723.139344262294,2396.0,30757.243440176397,191.0,99895.0,70648.47540983607,8044.0,123147.18950116802,764.0,399580.0,151303.90163934426,154695.0,18885.51396159371,6658,157056,118.51639344262296,8.5,209.17785676809063,1.0,677.0,3.9098360655737694,2.0,7.84878165874312,1.0,56.0,2075691633.704918,221103115.0,3390495217.7207384,378183,10008440600,2073923997.467213,216806530.0,3389093750.896209,377053,10000026200,3
4220,4220,56,85465.0,992605.0357142856,28325.0,2276047.8688748893,579.0,10000000.0,9999421.0,9699.69642857143,1020.5,18366.617227924093,191.0,80125.0,38723.30357142857,4082.0,73439.33850734957,764.0,320500.0,144055.48214285713,149238.0,18649.26099339263,77043,162508,64.78571428571429,2.0,124.73298233874183,1.0,543.0,3.678571428571429,2.0,5.177247927605563,1.0,24.0,1208631687.267857,91206847.0,2475665911.4509997,238895,10001879709,1207639082.232143,91197229.5,2475722377.8882937,237765,10000983605,3
4221,4221,4,27014.0,141985.25,79313.5,186365.55628007912,1914.0,407400.0,405486.0,5654.5,1591.0,9063.88855109476,225.0,19211.0,22618.0,6364.0,36255.55420437904,900.0,76844.0,167223.25,167226.0,15595.67524187395,153710,180731,34.5,4.5,62.42061625243165,1.0,128.0,16.5,6.5,23.27373340628157,2.0,51.0,2834136696.75,3294173932.5,1969687672.7458937,145391622,4602807300,2833994711.5,3294105310.0,1969870180.8010511,144984222,4602784004,2
4222,4222,128,126.0,11220.78125,10000.0,10108.45577350962,10000.0,123170.0,113170.0,443.0859375,226.0,979.6077957537271,225.0,10983.0,1772.34375,904.0,3918.431183014909,900.0,43932.0,288994.6875,289001.0,21.79024920990181,288879,289006,2.4765625,1.0,6.647437305926284,1.0,74.0,2.0,2.0,0.0,2.0,2.0,288712279.125,96326622.0,2380079915.7779365,1102753,27001113181,288701058.34375,96316622.0,2380069954.4384594,1092753,27000990011,1
4223,4223,7,6177.0,930360.1428571428,33521.0,1270632.2041619583,30000.0,3137500.0,3107500.0,2009.857142857143,555.0,2195.76982920732,374.0,5828.0,8039.428571428572,2220.0,8783.07931682928,1496.0,23312.0,305613.4285714286,306794.0,2696.229209911672,301555,307732,13.0,3.0,14.966629547095769,2.0,39.0,2.4285714285714284,2.0,0.5345224838248488,2.0,3.0,376578269.7142857,12431815.0,568731661.8295032,322122,1284137822,375647909.5714286,12401815.0,567492018.7805904,288601,1281000322,4
4224,4224,10,1709.0,77116.9,10235.0,173514.20107584534,1312.0,552876.0,551564.0,3884.8,962.0,9568.294295919904,223.0,31096.0,15539.2,3848.0,38273.17718367961,892.0,124384.0,154323.2,153721.5,839.7249285066855,153597,155306,24.1,6.0,62.20655556736408,1.0,201.0,8.1,2.0,13.03371695940102,2.0,37.0,687819768.8,9489185.5,1648539847.0861192,211456,5220887088,687742651.9,9480551.0,1648366710.2458448,193896,5220334212,3
4225,4225,250,78764.0,73922.016,3775.0,113985.74190614947,678.0,783081.0,782403.0,6254.276,305.0,11668.38567071152,225.0,36972.0,25015.784,1220.0,46674.229312985866,670.0,147888.0,142981.112,144446.5,12896.966819840383,76317,155083,40.38,1.0,77.81903887381918,1.0,240.0,8.652,2.0,8.782678278919477,2.0,48.0,48425768250.768,6950246341.0,162828269488.05435,57816,1080577365900,48425694328.752,6950146341.0,162828206784.78738,47816,1080576682527,2
4226,4226,15,150058.0,344369.86666666664,81800.0,583232.3750242346,452.0,2084788.0,2084336.0,4551.8,816.0,8002.972146111004,225.0,31268.0,17866.4,3264.0,31290.054823035567,573.0,122198.0,98934.6,152713.0,64644.42907474704,6834,156892,26.6,4.0,53.87260104039105,1.0,209.0,16.8,2.0,57.32015352386977,2.0,224.0,733309197.6666666,164764894.0,1464184531.6743822,68151,5649978722,732964827.8,164653494.0,1463876557.1775093,67212,5648810225,3
4227,4227,166,13483.0,11177.789156626506,10000.0,4811.670117424097,10000.0,47960.0,37960.0,553.4518072289156,373.0,555.2837610079538,189.0,4206.0,2213.8072289156626,1492.0,2221.135044031815,756.0,16824.0,286128.3373493976,282552.5,5565.464695732521,279412,292895,3.0783132530120483,2.0,3.7931213082174935,1.0,28.0,1.879518072289157,2.0,0.3265091900491692,1.0,2.0,42808932.96385542,12535093.0,145980497.16532516,143720,1400000000,42797755.17469879,12525093.0,145979646.29144573,133720,1399990000,1
4228,4228,30,145873.0,111914.43333333332,43654.0,154338.24337332716,1399.0,618651.0,617252.0,2371.1,1206.5,2619.707450763579,223.0,9020.0,9484.4,4826.0,10478.829803054316,892.0,36080.0,54725.16666666666,45419.0,42646.783783882165,9617,155484,4.666666666666667,1.0,12.485393765166734,1.0,50.0,46.66666666666666,28.5,57.92345325325148,1.0,235.0,390422423.3,158205058.0,840500844.669139,26172835,4168728920,390310508.8666667,158158199.0,840501163.1517149,26164207,4168717620,2
4229,4229,50,21994.0,33200.0,40000.0,26911.79848986656,0.0,160000.0,160000.0,914.66,437.0,2033.264276166454,224.0,14126.0,3658.64,1748.0,8133.057104665816,896.0,56504.0,356054.62,355779.0,5844.985982734876,345020,367014,4.58,2.0,11.185066574934378,1.0,78.0,3.2,2.0,9.646824580648078,1.0,70.0,44924529.92,2179368.0,123654689.51831467,30070,701024000,44891329.92,2129368.0,123651991.22895262,70,701024000,1
4230,4230,19,21806.0,59336.84210526316,20000.0,120574.63534870707,10000.0,454790.0,444790.0,3883.684210526316,226.0,9799.930646311464,225.0,33102.0,15534.736842105263,904.0,39199.72258524585,900.0,132408.0,281694.7894736842,283806.0,5043.301515420116,264250,286063,21.31578947368421,1.0,54.55889033530541,1.0,184.0,1.894736842105263,2.0,0.3153017676423058,1.0,2.0,1742172980.631579,484743107.0,3113075539.8142204,6713789,10001454798,1742113643.7894738,484723107.0,3112988311.654806,6693789,10001000008,1
4231,4231,2,6.0,229211.5,229211.5,214378.51259979396,77623.0,380800.0,303177.0,4181.5,4181.5,529.622979108724,3807.0,4556.0,16726.0,16726.0,2118.491916434896,15228.0,18224.0,153720.5,153720.5,12.020815280171307,153712,153729,15.5,15.5,17.67766952966369,3.0,28.0,54.5,54.5,65.76093065034893,8.0,101.0,5671971671.5,5671971671.5,3017998471.0640187,3537924487,7806018856,5671742460.0,5671742460.0,3018212849.576618,3537543687,7805941233,4
4232,4232,76,14382.0,133047.68421052632,54704.5,214101.1037064007,32944.0,1594515.0,1561571.0,436.4868421052632,192.0,619.6748715989926,191.0,3743.0,1745.9473684210527,768.0,2478.6994863959703,764.0,14972.0,207413.5,208771.0,3138.894486917353,195653,210035,2.3947368421052637,1.0,3.680865649521124,1.0,23.0,2.1184210526315788,1.0,2.5084768566504407,1.0,10.0,41465475.7368421,7558026.0,112581196.93876036,182409,887761221,41332428.05263158,7511386.5,112525545.34015702,138416,887634445,0
4233,4233,2,3.0,51400.0,51400.0,48648.94654563447,17000.0,85800.0,68800.0,1167.5,1167.5,1173.0901499884824,338.0,1997.0,4670.0,4670.0,4692.3605999539295,1352.0,7988.0,275857.5,275857.5,9.192388155425116,275851,275864,7.5,7.5,7.7781745930520225,2.0,13.0,1.5,1.5,0.7071067811865476,1.0,2.0,709190548.0,709190548.0,822925000.130193,127294700,1291086396,709139148.0,709139148.0,822876351.1836474,127277700,1291000596,0
4234,4234,211,84561.0,62012.18009478673,20000.0,133206.047467415,10000.0,920000.0,910000.0,4630.545023696683,1122.0,11559.568172508349,191.0,91358.0,18522.18009478673,4488.0,46238.27269003339,764.0,365432.0,366244.92417061614,369181.0,21824.23806893289,317181,401742,25.22748815165877,6.0,64.27874863839304,1.0,507.0,4.251184834123222,2.0,6.644613716885734,1.0,62.0,2769944308.227488,917525430.0,9071024419.276363,864115,118191636577,2769882296.0473933,917415430.0,9070979121.708054,854115,118191586577,0
4235,4235,62,69111.0,19995.5,20000.0,12065.857285107848,1000.0,60000.0,59000.0,652.0,374.0,579.117899035772,191.0,2733.0,2608.0,1496.0,2316.471596143088,764.0,10932.0,318060.6451612903,317050.5,19647.56778431465,281811,350929,3.596774193548387,2.0,3.573397508178212,1.0,18.0,3.048387096774193,2.0,8.644959527074075,1.0,70.0,24655630.29032258,1524838.5,67496004.16497786,30070,366176000,24635634.79032258,1506628.0,67498474.8004329,70,366175000,1
4236,4236,250,45845.0,501695.656,81998.5,892238.357821875,526.0,4929529.0,4929003.0,5494.488,1256.5,9073.58755456171,191.0,58811.0,21242.16,4728.0,35524.80035535105,541.0,224816.0,20305.696,19609.0,8562.141371822134,562,46407,35.728,6.0,61.00409835465364,1.0,391.0,1.952,2.0,1.2081118063102374,1.0,13.0,492218642.132,102848777.0,1002722228.6715276,96326,10002474938,491716946.476,102439679.5,1002360382.6771572,88777,10001001589,3
4237,4237,6,8306.0,211686.3333333333,157799.0,149662.88630340746,67320.0,395200.0,327880.0,10205.833333333334,6196.0,12959.60146635176,373.0,35876.0,40823.333333333336,24784.0,51838.40586540704,1492.0,143504.0,154815.0,153738.0,3115.907572441774,152826,161132,59.66666666666666,28.0,91.77726661143632,2.0,240.0,42.0,18.5,45.803929962395145,2.0,101.0,6373952484.833333,7444682376.0,4137880840.65123,1808372,10777253461,6373740798.5,7444582376.0,4137838662.0876575,1741052,10776861461,2
4238,4238,18,69634.0,2098592.5,275642.0,5592159.104662667,12282.0,23867108.0,23854826.0,15137.166666666666,9767.0,14957.011581234285,226.0,32009.0,60457.16666666666,38408.0,59910.84412912829,669.0,128036.0,148470.61111111112,153720.0,20502.48105542605,93303,162937,97.11111111111111,58.5,98.25111218582532,1.0,201.0,16.77777777777778,13.0,15.983651778708346,2.0,57.0,10313541506.11111,1983404054.5,24982444684.58789,51428712,107315535142,10311442913.61111,1982739352.5,24982701362.94121,51388712,107315387842,2
4239,4239,208,207661.0,37841.269230769234,10000.0,84798.96589444792,1125.0,985251.0,984126.0,2025.173076923077,669.0,4309.366579640882,223.0,40288.0,8062.5432692307695,2676.0,17232.219336014023,670.0,161152.0,308228.3365384616,322642.5,51189.13967105726,154827,362488,10.899038461538462,2.0,26.21546541815157,1.0,261.0,5.326923076923077,2.0,7.615065550410545,1.0,70.0,941617208.3365384,173700000.5,2211128010.90092,15308,18375776623,941579367.0673076,173690000.5,2211112232.4560714,70,18375766623,0
4240,4240,12,51822.0,4388983.333333333,4109351.5,5125445.282565308,93840.0,17372323.0,17278483.0,15859.333333333334,15178.0,14779.644259055844,294.0,33535.0,63437.333333333336,60712.0,59118.57703622338,1176.0,134140.0,181031.5,184952.5,24308.10725401563,153730,205535,102.91666666666669,101.0,97.76266096413232,1.0,225.0,17.166666666666668,10.0,16.16861906361339,4.0,49.0,7904773156.083333,4478229862.5,8811110945.2991,574969702,32030870375,7900384172.75,4476080001.0,8811322584.682669,574867712,32030776102,2
4241,4241,58,153841.0,4411634.793103448,349543.5,9337915.959925106,529.0,53963954.0,53963425.0,14760.43103448276,3796.0,15578.21856030734,191.0,50764.0,58998.48275862069,14425.0,62351.80048420817,574.0,203056.0,156027.43103448275,152469.0,27130.32782641677,33516,187357,93.32758620689656,16.5,99.1011158134705,1.0,300.0,26.103448275862068,8.5,45.2380408370873,1.0,251.0,3419612224.637931,735749006.5,6831013182.275376,1764916,45118617004,3415200589.844828,735694133.5,6827834779.438021,1761176,45115280127,2
4242,4242,104,28549.0,20107.06730769231,10000.0,73393.98035529537,10000.0,670000.0,660000.0,2617.288461538461,421.0,7977.897392746159,191.0,63803.0,10469.153846153846,1684.0,31911.58957098464,764.0,255212.0,320501.79807692306,323468.0,8077.022602659973,304273,332822,16.41346153846154,2.0,54.29953075606274,1.0,432.0,4.201923076923077,2.0,5.500891027016693,1.0,20.0,62238872.63461538,400000.0,305830765.69787294,23422,2999872774,62218765.567307696,390000.0,305830533.8882946,13422,2999862774,1
4243,4243,204,216365.0,724118.3529411765,49429.0,2620987.589950491,1809.0,19351920.0,19350111.0,2419.926470588235,438.5,5617.183295641403,192.0,31860.0,9560.35294117647,1748.0,22487.375613731496,450.0,127440.0,127579.02450980392,145901.0,63940.59516098726,749,217114,13.122549019607844,1.0,34.48423186990952,1.0,201.0,12.926470588235292,2.0,23.171867716948103,1.0,151.0,1659213483.0686274,72469986.5,5015881104.703808,2949070,42676663614,1658489364.7156863,72409145.0,5014196924.2571535,2928190,42673966823,3
4244,4244,56,245614.0,3029042.5178571427,645350.0,7898836.081621483,526.0,43028168.0,43027642.0,12508.69642857143,3682.0,12694.6209939051,250.0,33428.0,49435.75,12281.5,51249.60178266577,670.0,133712.0,163553.5357142857,173830.0,60441.73769686709,2171,247785,77.89285714285714,15.5,86.28761178785716,1.0,201.0,22.732142857142858,14.0,22.941420318580235,1.0,111.0,11900577877.803572,6755200991.5,19513459501.96949,10636723,130006889821,11897548835.285715,6754935785.5,19513273534.107983,10636197,130004697049,2
4245,4245,5,24780.0,738344.0,50000.0,944628.9572525288,50000.0,1859360.0,1809360.0,35404.4,226.0,48275.04981147094,225.0,92664.0,141617.6,904.0,193100.19924588376,900.0,370656.0,322551.8,326396.0,10531.734031013131,303783,328563,239.6,1.0,327.42754923799555,1.0,628.0,1.6,2.0,0.5477225575051661,1.0,2.0,536764354.0,13000000.0,732863516.2366477,3613618,1477392360,536026010.0,12950000.0,731939179.2627616,3563618,1475710000,4
4246,4246,4,134.0,2150519.0,2141566.0,2291229.319638696,137100.0,4181844.0,4044744.0,16059.5,15804.5,17814.70621892673,620.0,32009.0,64074.5,63218.0,71448.2577790856,1826.0,128036.0,153656.25,153659.5,76.78704317787373,153582,153724,101.75,102.0,114.6047555732309,2.0,201.0,25.75,20.0,23.94959985747848,6.0,57.0,4506224897.0,2470797913.5,6086563623.499713,75437076,13007866685,4504074378.0,2468656347.5,6084628993.787588,75299976,13003684841,2
4247,4247,2,294.0,62450.0,62450.0,86719.57564471819,1130.0,123770.0,122640.0,12612.5,12612.5,17518.570503896713,225.0,25000.0,50450.0,50450.0,70074.28201558685,900.0,100000.0,153869.5,153869.5,198.69700551341987,153729,154010,75.5,75.5,105.35891039679558,1.0,150.0,4.0,4.0,2.8284271247461903,2.0,6.0,51329658.5,51329658.5,70386147.92589527,1559136,101100181,51267208.5,51267208.5,70299428.35025056,1558006,100976411,4
4248,4248,2,3.0,18971.0,18971.0,15597.361379412863,7942.0,30000.0,22058.0,330.0,330.0,104.65180361560904,256.0,404.0,1320.0,1320.0,418.60721446243616,1024.0,1616.0,153711.5,153711.5,2.1213203435596424,153710,153713,1.5,1.5,0.7071067811865476,1.0,2.0,3.0,3.0,0.0,3.0,3.0,1412141.0,1412141.0,757915.2318419258,876214,1948068,1393170.0,1393170.0,773512.5932213386,846214,1940126,2
4249,4249,3,5188.0,91973.66666666669,33832.0,115130.09950631212,17509.0,224580.0,207071.0,2802.0,226.0,4462.628933711608,225.0,7955.0,11208.0,904.0,17850.51573484643,900.0,31820.0,326216.0,327936.0,2991.259935211248,322762,327950,18.0,1.0,29.444863728670917,1.0,52.0,4.0,2.0,3.4641016151377544,2.0,8.0,1146498747.3333333,211641662.0,1629312342.3411472,200000000,3027854580,1146406773.6666667,211607830.0,1629197473.4815643,199982491,3027630000,4
4250,4250,90,18627.0,545082.1222222223,393800.0,466512.12521041,81800.0,2272200.0,2190400.0,5381.444444444444,3928.0,4527.840584875691,816.0,22638.0,21525.777777777777,15712.0,18111.362339502764,3264.0,90552.0,151496.35555555555,152733.0,4335.03939904362,139112,157739,26.877777777777776,9.0,35.11548452510956,3.0,153.0,42.51111111111111,19.0,43.88653512233217,1.0,101.0,6404688331.711111,4401596121.5,7739792881.975414,355916396,48690284652,6404143249.588889,4400906321.5,7739832037.431958,355701396,48690184652,3
4251,4251,4,37796.0,553009.0,365667.0,483957.9083253694,210274.0,1270428.0,1060154.0,4149.5,3684.5,3057.6588538727906,929.0,8300.0,13685.0,14738.0,7386.906163385769,3716.0,21548.0,172641.0,172654.0,21794.983826559725,153739,191517,15.5,4.5,23.043437243605823,3.0,50.0,48.75,47.0,55.210959057056776,1.0,100.0,7590649532.75,7564738493.0,7067357916.989401,233121145,15000000000,7590096523.75,7564444456.0,7067001666.258003,232767611,14998729572,2
4252,4252,6,4037.0,2427359.6666666665,327800.0,3575718.185896963,664.0,8041000.0,8040336.0,24272.166666666668,3271.0,35580.61616901353,218.0,80139.0,96978.66666666669,13084.0,142411.71754973909,542.0,320556.0,155256.5,154736.0,1676.7325069909,153722,157743,160.33333333333334,10.5,244.03251149522404,1.0,543.0,18.0,1.5,40.66448081557172,1.0,101.0,3361232475.833333,970701342.0,4510666988.602735,25007019,10005865400,3358805116.1666665,966543742.0,4509521132.809362,25005525,10000000000,3
4253,4253,46,21975.0,304325.02173913043,88400.0,319384.1763097288,3904.0,1189440.0,1185536.0,17257.804347826088,16266.5,16251.341146187244,2159.0,89246.0,68672.91304347826,65066.0,65145.85877887185,8636.0,356984.0,154432.36956521738,153730.5,6497.511784808089,144606,166588,76.32608695652173,62.0,93.72158635443742,1.0,502.0,175.54347826086956,30.5,422.8602451833487,1.0,2629.0,258192521.52173916,209376613.0,210471664.14873496,68435308,1173425739,257888196.5,209015935.5,210353643.095458,68412549,1172443989,4
4254,4254,2,235.0,50000.0,50000.0,0.0,50000.0,50000.0,0.0,437.0,437.0,254.55844122715712,257.0,617.0,1748.0,1748.0,1018.2337649086284,1028.0,2468.0,313380.5,313380.5,166.17009357883867,313263,313498,2.0,2.0,1.4142135623730951,1.0,3.0,2.0,2.0,0.0,2.0,2.0,253143950.0,253143950.0,75156894.84807764,200000000,306287900,253093950.0,253093950.0,75156894.84807764,199950000,306237900,0
4255,4255,2,17.0,244600.0,244600.0,41860.72144624362,215000.0,274200.0,59200.0,2437.0,2437.0,418.60721446243616,2141.0,2733.0,9748.0,9748.0,1674.4288578497446,8564.0,10932.0,153727.5,153727.5,0.7071067811865476,153727,153728,16.0,16.0,2.8284271247461903,14.0,18.0,2.0,2.0,0.0,2.0,2.0,2234584314.5,2234584314.5,1567160798.0346184,1126434287,3342734342,2234339714.5,2234339714.5,1567202658.7560644,1126160087,3342519342,3
4256,4256,4,9572.0,131381.25,113680.0,138446.93292708462,14095.0,284070.0,269975.0,4616.5,826.0,8001.022497156223,226.0,16588.0,18466.0,3304.0,32004.08998862489,904.0,66352.0,158490.25,158493.0,5525.5338429874855,153698,163277,29.75,4.5,52.93628245353087,1.0,109.0,6.5,4.5,6.137317546507322,2.0,15.0,22507330517.25,21596321788.0,8426050614.761679,14530539381,32306139112,22507199136.0,21596307657.5,8426058619.048764,14530255311,32305925918,2
4257,4257,2,2.0,2083760.0,2083760.0,2914920.426220929,22600.0,4144920.0,4122320.0,15897.5,15897.5,21771.11068595261,503.0,31292.0,63590.0,63590.0,87084.44274381045,2012.0,125168.0,153724.0,153724.0,8.48528137423857,153718,153730,101.0,101.0,141.4213562373095,1.0,201.0,26.5,26.5,28.991378028648448,6.0,47.0,1842671531.0,1842671531.0,427486737.565671,1540392760,2144950302,1840587771.0,1840587771.0,430401657.991892,1536247840,2144927702,2
4258,4258,2,248.0,47460.0,47460.0,3592.1024484276613,44920.0,50000.0,5080.0,4646.0,4646.0,6252.238159251453,225.0,9067.0,18584.0,18584.0,25008.95263700581,900.0,36268.0,153832.5,153832.5,170.41273426595797,153712,153953,27.0,27.0,36.76955262170047,1.0,53.0,4.0,4.0,2.8284271247461903,2.0,6.0,32105855.5,32105855.5,32632609.54912617,9031116,55180595,32058395.5,32058395.5,32636201.6515746,8981116,55135675,4
4259,4259,46,6393.0,24709.91304347826,20000.0,11846.189809997675,4441.0,51720.0,47279.0,651.0217391304348,445.5,531.9492661327115,225.0,2437.0,2604.086956521739,1782.0,2127.797064530846,900.0,9748.0,301520.7173913043,301862.0,1669.7324824060895,297130,303523,3.869565217391304,2.5,3.618524534497905,1.0,16.0,2.0,2.0,0.2108185106778919,1.0,3.0,40324447.32608695,6303072.5,85250929.69554527,42633,366051812,40299737.41304348,6283072.5,85246632.14265315,32633,366000112,1
4260,4260,2,761.0,83791.0,83791.0,58028.01089129283,42759.0,124823.0,82064.0,21697.0,21697.0,29056.43185251761,1151.0,42243.0,86788.0,86788.0,116225.72741007044,4604.0,168972.0,153339.5,153339.5,546.5935418572012,152953,153726,142.5,142.5,200.11121907579292,1.0,284.0,19.5,19.5,13.435028842544405,10.0,29.0,726082435.5,726082435.5,38073698.649620846,699160265,753004606,725998644.5,725998644.5,38015670.63872956,699117506,752879783,3
4261,4261,149,68.0,14067.046979865772,10000.0,31603.840480432784,10000.0,385880.0,375880.0,689.7919463087248,226.0,3199.887587288973,225.0,38571.0,2759.1677852348994,904.0,12799.550349155894,900.0,154284.0,287755.677852349,287766.0,20.172321301947928,287696,287769,4.147651006711409,1.0,21.696112442569618,1.0,261.0,2.0,2.0,0.0,2.0,2.0,143481326.1409396,176512087.0,96398321.44919312,1241027,555776699,143467259.09395972,176502087.0,96391225.53411289,1231027,555766699,1
4262,4262,9,12993.0,216040.44444444444,198800.0,156419.81538723852,30000.0,454964.0,424964.0,21165.11111111111,1986.0,33011.28924112343,225.0,93860.0,84550.44444444444,7944.0,132117.00574785133,900.0,375440.0,116094.0,118887.0,4346.433164101343,105943,118943,68.22222222222223,2.0,131.41230705091684,1.0,300.0,331.77777777777777,32.0,926.2198413143848,1.0,2801.0,9896773997.88889,1747064986.0,18843211276.871628,1396154,57158309178,9896557957.444445,1746610022.0,18843211449.77813,941190,57158079578,1
4263,4263,48,74446.0,975471.7291666666,464836.0,2640098.4656405216,2260.0,18209313.0,18207053.0,11588.875,3140.0,20514.81333358171,225.0,99614.0,46355.5,12560.0,82059.25333432684,900.0,398456.0,171454.83333333334,173235.5,17403.585766907323,127452,201898,69.77083333333333,11.5,140.33929092743125,1.0,675.0,29.64583333333333,14.0,38.80803250004852,1.0,190.0,3315244597.583333,2630585481.0,4184622125.230391,67515851,22762726191,3314269125.8541665,2630224136.5,4182785416.883736,67418809,22744516878,4
4264,4264,64,4853.0,58986.890625,29364.0,97916.03570100533,24000.0,611105.0,587105.0,417.875,192.0,679.6498514933412,191.0,3594.0,1671.5,768.0,2718.599405973365,764.0,14376.0,221675.515625,219574.0,2343.489089128216,219385,224238,2.359375,1.0,4.1456314260477765,1.0,22.0,1.75,1.0,2.138089935299395,1.0,10.0,34830127.296875,8687344.0,76295601.97589028,864079,431774639,34771140.40625,8662336.0,76226377.31726189,836695,431590044,0
4265,4265,34,108067.0,991533.6176470588,165794.5,1053485.069878731,6108.0,2591505.0,2585397.0,17604.70588235294,8263.5,16662.67279758437,257.0,40762.0,70095.88235294117,33054.0,66960.66742307245,1028.0,163048.0,81316.14705882352,77387.5,20156.782353751463,45647,153715,111.08823529411764,24.0,117.5217240129384,1.0,240.0,35.38235294117647,6.0,64.73770607795193,1.0,261.0,6880545615.970589,1564890660.0,14530209365.470474,908944,70564590522,6879554082.3529415,1562768580.0,14530206418.440475,878944,70561999017,2
4266,4266,6,14123.0,155023.33333333334,123035.0,74617.43299435238,100000.0,284070.0,184070.0,6227.5,2847.5,7495.085236339878,226.0,16588.0,24910.0,11390.0,29980.340945359512,904.0,66352.0,148305.83333333334,151622.0,6814.838293508262,139589,153712,40.333333333333336,18.0,49.2368425740996,1.0,109.0,8.0,5.5,7.183313998427188,2.0,18.0,6634241341.166667,3069728129.0,8372140512.679768,5068486,19125274268,6634086317.833333,3069628129.0,8372107880.426663,4909654,19125128198,2
4267,4267,24,41175.0,3036990.875,141000.0,10014657.206444236,507.0,48924883.0,48924376.0,5173.0,1404.0,8793.200639031322,249.0,38848.0,20514.125,5616.0,35270.180416831856,669.0,155392.0,158289.08333333334,156962.0,12471.37919891736,131056,172231,31.875,9.0,49.94458886127444,1.0,201.0,13.166666666666666,2.0,55.34529292790275,1.0,273.0,5460964698.083333,504397863.5,17500705624.39002,89839606,86245996967,5457927707.208333,504397187.5,17490761986.491207,89582561,86197072084,3
4268,4268,2,2.0,215000.0,215000.0,167442.88578497447,96600.0,333400.0,236800.0,2142.0,2142.0,1668.7720036002522,962.0,3322.0,8568.0,8568.0,6675.088014401009,3848.0,13288.0,153715.0,153715.0,8.48528137423857,153709,153721,14.0,14.0,11.31370849898476,6.0,22.0,2.0,2.0,0.0,2.0,2.0,1119254187.0,1119254187.0,1246978121.9187307,237507501,2001000873,1119039187.0,1119039187.0,1246810679.032946,237410901,2000667473,3
4269,4269,2,2.0,53700.0,53700.0,61801.132675704255,10000.0,97400.0,87400.0,1331.0,1331.0,940.4520189781082,666.0,1996.0,5324.0,5324.0,3761.8080759124327,2664.0,7984.0,275858.0,275858.0,11.31370849898476,275850,275866,8.5,8.5,6.363961030678928,4.0,13.0,2.0,2.0,0.0,2.0,2.0,623950136.5,623950136.5,837427840.1153954,31799232,1216101041,623896436.5,623896436.5,837366038.9827197,31789232,1216003641,0
4270,4270,250,71400.0,972638.828,484436.5,1148337.245908865,573.0,4419043.0,4418470.0,11489.536,15074.5,7027.716857245064,191.0,68773.0,45060.82,60298.0,24627.93838908947,764.0,202258.0,61016.408,58450.5,21233.607948050227,27529,98929,53.376,100.0,53.92619737244792,1.0,320.0,101.716,16.0,120.76753925684096,1.0,608.0,2624339246.892,732239966.5,4110344172.093409,71484,27021669763,2623366608.064,729915989.0,4110585944.061485,70000,27021003716,2
4271,4271,18,29874.0,35309.27777777778,9139.5,54377.7182599049,290.0,186139.0,185849.0,5286.944444444444,3246.0,5578.830316707471,225.0,15124.0,21020.11111111111,12984.0,22437.911835024664,573.0,60496.0,145610.44444444444,147716.0,10538.203771612429,132316,162190,35.27777777777778,21.5,37.85390733667523,1.0,102.0,2.0,2.0,0.0,2.0,2.0,383535649.6666667,501000018.5,248925564.37367728,3150100,845670361,383500340.3888889,500883018.0,248912011.2793515,3149427,845670071,3
4272,4272,23,124632.0,1290809.043478261,387314.0,2484141.952649637,904.0,7523000.0,7522096.0,13008.347826086956,4060.0,24657.51703124719,225.0,74966.0,51503.434782608696,10467.0,98840.07419372242,900.0,299864.0,112843.17391304349,153733.0,58963.05413149691,33094,157726,85.34782608695652,10.0,168.2942792458421,1.0,508.0,8.826086956521738,2.0,20.816628348757074,1.0,96.0,3252107679.695652,507523000.0,7906295600.863761,4193502,38280894160,3250816870.652174,500000000.0,7906527636.242743,4182654,38280464590,3
