,length_url,length_hostname,nb_dots,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,zero,0,1,one,One,Zero,target
7300,82,16,2,0,0,0,0,1,2,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,9,3,2,3,2,13,8,13,7.0,5.5,7.428571429,0,0,0,0,0,0,143,0.895104895,0.104895105,0,0,0,0.0,0,0.533333333,1,1,0.0,0,100.0,0.0,0,0,0,20.0,0,0,0,0,0,1291,7840,3993,0,0,5,1,1,0,0,0,0,1
7301,68,18,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,9,3,3,3,3,8,8,7,5.1111111110000005,5.5,5.0,0,0,0,0,0,0,109,0.798165138,0.201834862,0,0,0,0.0,0,0.0,0,1,10.0,0,0.0,100.0,0,0,0,88.88888889,0,0,0,0,0,570,7466,167663,0,0,4,0,1,0,0,0,1,1
7302,32,8,1,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.03125,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,5,2,6,5,6,4.5,5.0,4.333333333,0,0,0,0,0,0,5,0.2,0.8,0,0,0,0.0,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,359,1101,4440,0,1,6,1,1,0,0,0,0,0
7303,69,15,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,1,0,0,0,0,6,1,2,8,2,15,8,15,8.0,8.0,8.0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,-1,0,0,1,2,1,1,0,0,0,0,0
7304,64,29,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,8,3,3,3,4,10,10,10,5.75,5.5,6.0,0,0,0,0,0,0,88,0.954545455,0.045454545,0,0,0,0.5,0,0.0,0,0,89.47368421,0,100.0,0.0,0,0,0,33.33333333,0,0,0,1,0,355,4027,0,0,0,3,0,1,0,1,0,0,1
7305,82,16,2,0,1,0,0,1,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.06097561,0.0,0,0,0,0,0,2,0,0,0,0,1,0,9,1,1,5,1,22,6,22,6.888888889,5.5,7.285714286,1,1,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,0,0,2975,8347,1,0,1,10,0,1,0,0,1,0,0
7306,53,22,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,1,0,7,4,1,3,1,14,14,7,5.0,8.5,3.6,0,0,0,0,0,0,53,0.660377358,0.339622642,0,0,0,0.0,0,0.055555556,0,0,100.0,0,20.0,80.0,0,0,0,23.07692308,0,0,0,1,0,102,5011,33165,0,1,4,0,1,0,1,0,0,1
7307,40,20,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,3,3,3,12,12,7,6.25,7.5,5.0,0,0,0,0,0,0,76,0.894736842,0.105263158,0,0,0,0.0,0,0.0,0,1,0.0,0,100.0,0.0,0,0,0,72.72727273,0,0,0,1,0,3480,8047,2603,0,0,6,0,1,0,1,0,0,1
7308,74,18,3,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,9,4,2,3,2,16,7,16,6.222222222,4.333333333,7.166666667,3,0,0,0,0,0,53,0.698113208,0.301886792,0,3,0,0.1875,0,0.75,0,1,14.28571429,0,0.0,0.0,0,0,0,20.0,0,0,0,1,0,145,1681,0,0,1,0,0,1,0,1,0,0,0
7309,82,34,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,2,0,6,0,5,10,5,19,19,13,11.0,14.5,9.25,0,0,0,0,0,0,136,0.639705882,0.360294118,0,1,0,0.020408163,0,0.020408163,0,1,50.0,0,3.571428571,96.42857143,0,0,0,86.11111111,0,0,0,1,0,133,7615,2188,0,1,5,1,1,0,0,0,0,1
7310,43,34,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.046511628,0.058823529,0,0,0,0,0,2,0,0,0,0,0,0,2,2,9,9,0,20,20,0,14.5,14.5,0.0,0,1,0,0,0,0,115,0.556521739,0.443478261,0,9,0,0.078431373,0,0.039215686,0,1,64.0,0,0.0,100.0,0,0,0,60.0,0,0,0,1,0,586,7448,0,0,0,8,1,1,0,0,0,0,1
7311,28,21,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,3,3,0,6,6,0,5.0,5.0,0.0,0,0,0,0,0,0,128,0.7578125,0.2421875,0,0,0,1.419354839,0,0.096774194,0,0,100.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,1767,5903,0,0,0,4,0,1,0,1,0,0,1
7312,82,23,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.06097561,0.0,0,0,0,0,0,3,0,0,0,0,1,0,10,3,3,5,3,13,13,8,6.2,9.0,5.5,0,0,0,0,0,0,62,0.7419354840000001,0.258064516,0,0,0,0.4375,0,0.125,0,0,90.0,0,50.0,50.0,0,0,0,26.31578947,0,0,0,0,0,276,11048,546,0,0,6,0,1,0,1,0,0,1
7313,43,16,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,1,0,0,0,0,5,3,3,3,3,8,8,8,5.2,5.5,5.0,0,0,0,0,0,0,24,0.625,0.375,0,0,0,0.333333333,0,0.0,0,0,44.44444444,0,75.0,25.0,0,0,0,40.0,0,0,0,1,0,386,-1,248833,0,0,3,0,1,0,1,0,0,1
7314,26,18,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,165,0.836363636,0.163636364,0,1,0,0.2592592589999999,0,0.0,0,1,83.33333333,0,100.0,0.0,0,0,0,8.333333332999999,0,0,0,0,0,120,2437,1328127,0,0,4,0,1,0,1,0,0,1
7315,71,20,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,9,0,3,7,3,8,8,8,5.777777778,7.5,5.285714286,1,0,0,0,0,0,6,0.5,0.5,0,1,0,0.0,0,0.0,0,1,50.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,250,5228,0,0,1,2,1,1,0,0,0,0,0
7316,68,13,4,1,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,3,0,0,0,0,1,0,9,1,3,10,3,10,10,7,5.555555556,10.0,5.0,0,0,0,0,0,0,22,0.590909091,0.409090909,0,0,0,0.0,0,0.0,0,1,25.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,-1,0,0,1,2,1,1,0,0,0,0,0
7317,75,66,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.546666667,0.621212121,0,0,0,0,1,3,0,0,1,0,0,0,6,2,1,1,0,36,36,0,9.5,9.5,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,231,5613,0,0,0,5,1,0,1,0,0,0,0
7318,45,19,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,5,3,3,3,4,11,11,7,6.0,7.0,5.333333333,0,0,0,0,0,0,81,0.987654321,0.0123456789999999,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,100.0,0,0,0,100.0,0,0,0,0,0,593,8539,29422,0,0,5,1,1,0,0,0,0,1
7319,79,23,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0.0506329109999999,0.0,0,0,0,0,0,2,1,0,0,0,0,0,12,6,1,3,1,12,9,12,4.583333333,5.666666667,4.222222222,0,0,0,0,0,0,28,0.928571429,0.071428571,0,0,0,0.0,0,0.0,0,0,80.0,0,66.66666667,33.33333333,0,0,0,100.0,0,0,0,1,0,756,3104,545173,0,0,3,1,1,0,0,0,0,1
7320,126,50,4,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.119047619,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,6,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,25,3993,5707171,0,1,0,0,0,1,1,0,0,0
7321,40,17,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,5,0,3,3,7,7,5,7,5.2,4.0,7.0,0,0,0,0,0,0,94,0.946808511,0.053191489,0,0,0,0.8,0,0.4,0,0,100.0,0,100.0,0.0,0,0,0,80.76923077,0,0,0,1,0,159,7534,757720,0,0,5,0,1,0,1,0,0,1
7322,101,24,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,2,0,0,0,0,1,0,14,4,2,3,2,12,6,12,5.428571429,4.25,5.9,0,0,0,0,0,0,65,0.6,0.4,0,2,0,0.153846154,0,0.153846154,1,1,66.66666667,0,92.59259259,7.407407407000001,0,0,0,17.64705882,0,0,0,1,0,635,4843,5881,0,0,5,0,1,0,1,0,0,1
7323,57,21,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.052631579,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,1,4,8,4,10,8,10,6.833333333,8.0,6.25,1,0,0,0,0,0,42,0.904761905,0.095238095,0,0,0,0.75,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,20.0,0,0,0,1,0,0,12710,1110,0,0,6,0,1,0,0,0,1,1
7324,29,9,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,1,1,7,7,4,7,4.0,2.5,7.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,542,554,0,0,1,0,1,1,0,0,0,0,0
7325,80,13,3,1,1,0,0,1,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,3,1,0,0,0,0,0,9,1,3,9,3,10,9,10,6.555555556,9.0,6.25,0,0,0,0,0,0,36,0.222222222,0.7777777779999999,0,2,0,0.142857143,0,0.0,1,1,11.11111111,0,0.0,100.0,0,0,0,50.0,0,0,0,1,0,274,-2,0,0,1,3,0,1,0,1,0,0,0
7326,28,15,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,3,3,3,3,4,7,7,4,4.666666667,5.0,4.0,0,0,0,0,0,0,8,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,298,7006,0,0,0,1,1,1,0,0,0,0,0
7327,33,16,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.03030303,0.0,0,0,0,0,0,3,0,1,0,0,0,0,5,3,2,2,3,6,6,5,3.8,3.666666667,4.0,0,0,0,0,0,0,25,0.84,0.16,0,0,0,0.0,0,0.75,0,1,75.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,-1,80841,0,1,1,1,1,0,0,0,0,0
7328,51,15,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,8,0,2,12,2,12,12,5,4.125,12.0,3.0,4,0,0,0,0,0,28,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,44,4004,0,0,1,2,0,1,0,0,1,0,0
7329,99,22,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.0606060609999999,0.0,0,0,0,0,0,2,0,0,0,0,0,0,14,1,1,4,1,13,13,9,5.285714286,8.5,4.75,0,1,0,0,0,0,174,0.718390805,0.281609195,0,2,0,0.142857143,0,0.0,0,1,15.38461538,0,4.545454545,95.45454545,0,0,0,85.10638298,0,0,0,1,0,326,4057,98,0,0,5,0,1,0,1,0,0,1
7330,44,35,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,4,0,2,0,8,8,0,22,22,0,15.0,15.0,0.0,0,1,0,0,0,0,6,0.0,1.0,0,0,0,0.666666667,0,0.166666667,1,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,370,7299,0,0,0,5,0,1,0,1,0,0,1
7331,40,21,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,3,3,10,13,13,10,8.666666667000001,8.0,10.0,0,0,0,0,0,0,14,0.642857143,0.357142857,0,0,0,0.8,0,0.2,0,0,75.0,0,0.0,0.0,0,0,0,50.0,0,0,0,1,0,1225,8269,2249603,0,0,4,0,1,0,0,1,0,1
7332,30,16,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,3,3,4,8,8,4,5.0,5.5,4.0,0,1,0,0,0,0,14,0.428571429,0.571428571,0,1,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,104,6471,73,0,0,10,1,1,0,0,0,0,1
7333,46,31,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,5,3,3,6,23,23,6,10.66666667,13.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,1455,372,10480281,0,1,0,0,1,0,0,0,1,0
7334,89,17,3,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.011235955,0.0,0,0,0,0,0,3,0,0,0,0,1,0,9,5,1,3,1,14,9,14,7.777777778,6.0,8.285714286000001,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,92,9039,100011,0,1,4,0,1,0,0,1,0,1
7335,31,22,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,19,19,0,19,19,0,19.0,19.0,0.0,0,0,0,0,0,0,48,0.8125,0.1875,0,0,0,0.222222222,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,10.0,0,0,0,1,1,0,-1,32580,0,0,2,0,1,0,1,0,0,1
7336,55,25,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,3,2,3,2,17,17,5,6.166666667,10.0,4.25,0,0,0,0,0,0,147,0.911564626,0.088435374,0,0,0,0.0,0,0.0,0,1,66.66666667,0,50.0,50.0,0,0,0,33.33333333,0,0,0,1,0,1414,4429,117153,0,0,5,0,1,0,1,0,0,1
7337,51,27,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,2,0,8,3,2,3,2,6,6,5,4.125,5.0,3.25,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,358,7,0,0,1,0,1,1,0,0,0,0,0
7338,61,16,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,6,3,3,3,9,8,9,6.142857143,5.5,6.4,0,0,0,0,0,0,112,0.892857143,0.107142857,0,1,0,0.0,0,0.0,0,1,75.0,0,66.66666667,33.33333333,0,0,0,36.36363636,0,0,0,0,0,0,-1,8607,0,0,7,1,1,0,0,0,0,1
7339,45,30,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.066666667,0.1,0,0,0,0,0,3,0,0,0,0,0,0,4,4,2,12,2,13,13,3,7.5,12.5,2.5,0,0,0,0,0,0,14,0.071428571,0.928571429,0,1,0,0.076923077,0,0.076923077,0,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,645,1546,4669,0,1,2,0,1,0,1,0,0,0
7340,24,15,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,23,0.6521739129999999,0.347826087,0,0,0,0.25,0,0.125,0,0,71.42857143,0,0.0,100.0,0,0,0,50.0,0,0,0,1,0,2804,8153,0,0,0,3,0,1,0,1,0,0,1
7341,23,15,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,20,0.65,0.35,0,1,0,0.0,0,0.0,0,1,50.0,0,0.0,0.0,0,0,0,80.0,0,0,0,1,0,3533,8886,160130,0,0,5,0,1,0,1,0,0,1
7342,66,17,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.106060606,0.058823529,0,0,0,0,0,3,0,0,0,0,1,0,9,4,2,3,2,10,9,10,5.222222222,6.0,5.0,0,0,0,0,0,0,144,0.444444444,0.5555555560000001,0,3,0,0.5375,0,0.025,1,1,47.36842105,0,84.78260870000003,15.2173913,0,0,0,41.11111111,0,0,0,1,0,321,-1,4194715,0,0,3,1,1,0,0,0,0,1
7343,47,13,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,7,3,1,3,1,8,6,8,4.285714286,4.5,4.2,0,0,0,0,0,0,182,0.357142857,0.642857143,0,4,0,0.017094017,0,0.0,1,1,10.0,0,49.41176471,50.58823529,0,0,0,1.886792453,0,0,0,0,0,0,298,0,0,1,3,0,1,0,0,1,0,1
7344,87,13,5,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.022988506,0.0,0,0,1,0,0,3,0,0,0,0,0,0,10,1,3,9,3,10,9,10,6.7,9.0,6.444444444,0,0,0,0,0,0,107,0.7570093459999999,0.2429906539999999,0,0,0,1.0,0,0.0,1,1,97.22222222,0,100.0,0.0,0,0,0,48.14814815,0,0,0,1,0,159,1302,0,0,1,0,0,0,0,1,0,0,0
7345,66,23,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,6,4,3,20,3,20,20,10,8.5,20.0,6.2,1,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,5,4757,0,0,1,0,1,1,0,0,0,0,0
7346,83,18,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,2,0,13,0,2,4,2,9,9,9,4.538461538,6.5,4.181818182,0,0,0,0,0,0,175,0.8342857140000001,0.165714286,0,0,0,0.068965517,0,0.482758621,0,1,38.0952381,0,100.0,0.0,0,0,0,45.45454545,0,0,0,1,0,1007,9221,0,0,1,4,0,1,0,0,1,0,1
7347,96,27,3,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0.010416667,0.037037037,0,0,0,0,0,3,1,0,0,0,0,0,11,1,2,2,2,12,12,12,6.727272727000001,7.0,6.625,4,0,0,0,0,0,16,0.4375,0.5625,0,0,0,0.222222222,0,0.5555555560000001,0,1,33.33333333,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,306,2616,0,0,1,0,0,1,0,1,0,0,0
7348,69,29,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.072463768,0.0,0,0,0,1,0,3,0,0,0,0,2,0,6,1,3,3,6,25,8,25,8.833333332999999,5.5,15.5,0,0,1,0,0,0,86,0.755813953,0.244186047,0,0,0,0.142857143,0,0.142857143,0,0,100.0,0,0.0,0.0,0,0,0,4.545454545,0,0,0,1,0,220,3433,0,0,1,0,0,1,0,1,0,0,0
7349,24,16,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,0,33,0.818181818,0.181818182,0,0,0,0.333333333,0,0.0,0,1,57.14285714,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,79,5034,1372473,0,0,3,0,1,0,0,1,0,1
7350,44,16,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,1,4,5,4,14,6,14,7.25,5.5,9.0,2,1,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,0,0,2974,8348,1,0,1,10,1,1,0,0,0,0,0
7351,29,20,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,1,0,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,74,0.8918918920000001,0.108108108,0,0,0,0.25,0,0.125,0,0,88.88888889,0,33.33333333,66.66666667,0,0,0,28.57142857,0,0,0,1,1,0,-1,155748,0,0,4,0,1,0,1,0,0,1
7352,48,17,3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,6,0,2,4,2,8,8,7,5.333333333,6.0,5.0,0,0,0,0,0,0,50,0.88,0.12,0,0,0,0.5,0,0.166666667,0,0,100.0,0,100.0,0.0,0,0,0,14.28571429,0,0,0,0,0,149,7521,306900,0,0,5,1,1,0,0,0,0,1
7353,24,17,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,14,14,0,14,14,0,14.0,14.0,0.0,0,0,0,0,0,0,113,0.96460177,0.03539823,0,0,0,0.0,0,0.0,0,0,92.85714286,0,100.0,0.0,0,0,0,50.0,0,0,0,1,1,0,-1,97254,0,0,2,0,1,0,1,0,0,1
7354,77,23,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.2467532469999999,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,2,2,19,2,32,19,32,15.75,19.0,14.66666667,0,0,0,0,0,0,30,0.966666667,0.033333333,0,0,0,0.0,0,0.0,0,0,100.0,0,80.0,20.0,0,0,0,100.0,0,0,0,1,0,76,5767,0,0,1,2,1,0,1,0,0,0,0
7355,126,50,4,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.222222222,0.0,0,0,0,1,0,3,1,0,0,0,0,0,12,4,2,3,2,17,13,17,8.25,8.4,8.142857142999999,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,25,3993,5707171,0,1,0,0,0,1,0,1,0,0
7356,37,22,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,5,3,3,6,14,14,6,7.666666667,8.5,6.0,0,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,553,8944,165781,0,0,5,0,1,0,0,0,1,1
7357,527,17,2,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.083491461,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,20,6,6,8,492,7,492,128.25,6.5,250.0,2,1,0,0,0,0,3,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,227,2694,2182328,0,0,4,0,0,0,0,0,1,0
7358,19,11,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,0,0,1,0,2,3,3,3,0,3,3,0,3.0,3.0,0.0,0,0,0,0,0,0,55,0.909090909,0.090909091,0,0,0,0.4,0,0.4,0,0,95.65217391,0,75.0,25.0,0,0,0,50.0,0,0,0,0,0,1769,8822,1118419,0,0,4,0,1,0,0,1,0,1
7359,57,40,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,1,0.0350877189999999,0.05,0,0,0,0,0,3,0,0,0,0,1,0,5,2,3,5,3,17,17,5,7.8,10.33333333,4.0,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,2381,-1,0,0,1,2,1,1,0,0,0,0,0
